ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
ILMN_1751081	0.88481	1.54E-01	-1.5377608	-4.4547	-0.2316242	EHMT2
ILMN_2091755	0.88481	1.54E-01	-1.5376258	-4.4548	-0.15255197	LANCL3
ILMN_1724686	0.88481	1.54E-01	1.5376246	-4.4548	0.25884804	CLDN1
ILMN_1851316	0.88481	1.54E-01	1.5375771	-4.4549	0.16829059	
ILMN_1745806	0.88481	1.54E-01	-1.537537	-4.4549	-0.2066402	PEMT
ILMN_3247813	0.88481	1.54E-01	1.5375026	-4.455	0.16935586	NUPR2
ILMN_1713178	0.88481	1.54E-01	1.537468	-4.455	0.30672167	
ILMN_3229601	0.88481	1.54E-01	1.5373175	-4.4551	0.15795075	
ILMN_3307935	0.88481	1.54E-01	-1.5373124	-4.4551	-0.24730246	ATP10A
ILMN_1767318	0.88481	1.54E-01	1.5372043	-4.4553	0.18883426	
ILMN_1859435	0.88481	1.54E-01	-1.5371244	-4.4553	-0.19084429	
ILMN_1782635	0.88481	1.54E-01	-1.5369952	-4.4555	-0.17484916	YARS2
ILMN_1910645	0.88481	1.54E-01	1.536975	-4.4555	0.18457167	
ILMN_1673369	0.88481	1.54E-01	-1.5369082	-4.4556	-0.24190348	SEPHS1
ILMN_3311000	0.88481	1.54E-01	-1.5368537	-4.4556	-0.16877912	MIR507
ILMN_1687319	0.88481	1.54E-01	1.5367513	-4.4557	0.16120485	SLCO1B3
ILMN_1738955	0.88481	1.54E-01	1.5366694	-4.4558	0.18108214	ANAPC16
ILMN_1759984	0.88481	1.54E-01	-1.5366348	-4.4558	-0.19810703	KCTD1
ILMN_1792182	0.88481	1.54E-01	-1.5366054	-4.4559	-0.19376502	RDH12
ILMN_3244338	0.88481	1.54E-01	-1.5364193	-4.456	-0.19425561	
ILMN_1717060	0.88481	1.54E-01	1.5363849	-4.4561	0.24776006	
ILMN_1709860	0.88481	1.54E-01	-1.5363532	-4.4561	-0.20338302	UNC45A
ILMN_1718900	0.88481	1.54E-01	-1.5363378	-4.4561	-0.19647727	KCTD2
ILMN_1688864	0.88481	1.54E-01	1.5362498	-4.4562	0.17563439	CABP4
ILMN_1745368	0.88481	1.54E-01	1.5362051	-4.4563	0.20167394	TMEM50A
ILMN_1774844	0.88481	1.54E-01	-1.5360976	-4.4564	-0.21266317	MAPKAPK2
ILMN_1755582	0.88481	1.54E-01	1.5357407	-4.4567	0.20733453	PCSK1N
ILMN_1759690	0.88481	1.54E-01	1.5356161	-4.4569	0.17533163	PRB3
ILMN_1803774	0.88481	1.54E-01	1.535577	-4.4569	0.18239941	
ILMN_3299716	0.88481	1.55E-01	-1.5353756	-4.4571	-0.15974993	
ILMN_1675290	0.88481	1.55E-01	-1.5353574	-4.4571	-0.16267277	SDHAP1
ILMN_1733185	0.88481	1.55E-01	1.5353441	-4.4571	0.21741424	
ILMN_1702114	0.88481	1.55E-01	1.5352023	-4.4573	0.18272311	NOMO1
ILMN_1745914	0.88481	1.55E-01	1.5351998	-4.4573	0.18963484	
ILMN_1756367	0.88481	1.55E-01	1.5351567	-4.4573	0.18820431	WNK3
ILMN_3189621	0.88481	1.55E-01	-1.535145	-4.4573	-0.23479061	
ILMN_1839750	0.88481	1.55E-01	1.5351428	-4.4573	0.16157247	
ILMN_1732166	0.88481	1.55E-01	1.5351346	-4.4573	0.19346698	SDHAP3
ILMN_3204189	0.88481	1.55E-01	-1.5351256	-4.4574	-0.17390527	
ILMN_1769961	0.88481	1.55E-01	-1.5351008	-4.4574	-0.17710118	DPF1
ILMN_1726693	0.88481	1.55E-01	1.5349926	-4.4575	0.23244574	GTF2H1
ILMN_1901666	0.88481	1.55E-01	-1.5348344	-4.4576	-0.15780115	
ILMN_1740294	0.88481	1.55E-01	-1.5347487	-4.4577	-0.17339242	METAP1D
ILMN_1802904	0.88481	1.55E-01	-1.5347297	-4.4578	-0.20290027	TREML3P
ILMN_1719165	0.88481	1.55E-01	-1.5346874	-4.4578	-0.19559182	BRMS1
ILMN_1681520	0.88481	1.55E-01	-1.5345801	-4.4579	-0.19993063	DGAT2
ILMN_1661230	0.88481	1.55E-01	-1.5345646	-4.4579	-0.19162021	
ILMN_3246150	0.88481	1.55E-01	1.5345588	-4.4579	0.16737885	
ILMN_1668507	0.88481	1.55E-01	1.5344722	-4.458	0.26243599	DDAH1
ILMN_1799890	0.88481	1.55E-01	1.5344175	-4.4581	0.16997017	RBSN
ILMN_2382245	0.88481	1.55E-01	1.5343761	-4.4581	0.21205358	KIRREL2
ILMN_2367487	0.88481	1.55E-01	-1.5343106	-4.4582	-0.20353904	ABHD12B
ILMN_1663171	0.88481	1.55E-01	-1.5340713	-4.4584	-0.21684798	MATN3
ILMN_2060652	0.88481	1.55E-01	-1.5340404	-4.4584	-0.21029062	BET1L
ILMN_1731248	0.88481	1.55E-01	1.5340112	-4.4585	0.24966204	
ILMN_1767581	0.88481	1.55E-01	-1.5339567	-4.4585	-0.17487541	
ILMN_1796113	0.88481	1.55E-01	1.533841	-4.4586	0.24693302	BCDIN3D
ILMN_1671362	0.88481	1.55E-01	1.533769	-4.4587	0.17545761	UBE2J2
ILMN_2354515	0.88481	1.55E-01	1.533743	-4.4587	0.19087915	NDUFAF3
ILMN_1668996	0.88481	1.55E-01	-1.5336865	-4.4588	-0.22078852	C1QBP
ILMN_2389114	0.88481	1.55E-01	-1.5336795	-4.4588	-0.26754035	FIGNL1
ILMN_1788887	0.88481	1.55E-01	1.5335673	-4.4589	0.17753437	LINC01089
ILMN_1685909	0.88481	1.55E-01	1.5335282	-4.459	0.18380764	TEX15
ILMN_1669619	0.88481	1.55E-01	-1.533431	-4.4591	-0.16072536	
ILMN_1738931	0.88481	1.55E-01	1.5332626	-4.4592	0.1748154	
ILMN_2188966	0.88481	1.55E-01	-1.533208	-4.4593	-0.19992668	IGFALS
ILMN_2203896	0.88481	1.55E-01	-1.5331764	-4.4593	-0.20006017	SMAD7
ILMN_1699020	0.88481	1.55E-01	1.5331625	-4.4593	0.17099909	LINC01197
ILMN_1689899	0.88481	1.55E-01	-1.5331606	-4.4593	-0.1733268	MTERF4
ILMN_1811624	0.88481	1.55E-01	-1.5330702	-4.4594	-0.20723894	THADA
ILMN_1806395	0.88481	1.55E-01	-1.5330575	-4.4594	-0.22900475	LHX3
ILMN_1707175	0.88481	1.55E-01	-1.5330386	-4.4595	-0.16198155	NSD1
ILMN_1711171	0.88481	1.55E-01	-1.5330045	-4.4595	-0.26687327	CREB3L4
ILMN_2387599	0.88481	1.55E-01	-1.5328945	-4.4596	-0.2089204	C20orf24
ILMN_3239603	0.88481	1.55E-01	-1.5328808	-4.4596	-0.17964752	
ILMN_1678612	0.88481	1.55E-01	-1.5328527	-4.4596	-0.27261261	ANXA6
ILMN_1777725	0.88481	1.55E-01	-1.5327971	-4.4597	-0.21896055	LSM14B
ILMN_2077886	0.88481	1.55E-01	1.5325478	-4.4599	0.18572072	C1orf109
ILMN_1784477	0.88481	1.55E-01	1.5324566	-4.46	0.19348674	PLEKHG5
ILMN_1800430	0.88481	1.55E-01	-1.5323756	-4.4601	-0.18031852	BRF1
ILMN_1700337	0.88481	1.55E-01	-1.532328	-4.4602	-0.39370841	TROAP
ILMN_1686831	0.88481	1.55E-01	1.5322634	-4.4602	0.19923284	KIR2DS2
ILMN_2161746	0.88481	1.55E-01	-1.5321252	-4.4604	-0.3950542	TRIP10
ILMN_1749345	0.88481	1.55E-01	-1.53207	-4.4604	-0.19502556	STX5
ILMN_1764380	0.88481	1.55E-01	1.5320126	-4.4605	0.15585033	GLTP
ILMN_1782955	0.88481	1.55E-01	-1.5318607	-4.4606	-0.16484539	PDE10A
ILMN_1798581	0.88481	1.55E-01	1.5318391	-4.4607	0.17291257	MCM8
ILMN_2107344	0.88481	1.55E-01	-1.5317705	-4.4607	-0.18471949	
ILMN_1689936	0.88481	1.55E-01	-1.5317159	-4.4608	-0.18297149	
ILMN_1839481	0.88481	1.55E-01	-1.5316817	-4.4608	-0.18134482	SMAD9
ILMN_1731644	0.88481	1.55E-01	1.5316665	-4.4608	0.19160179	SETDB2
ILMN_1726981	0.88481	1.55E-01	1.5316606	-4.4608	0.19203718	VEGFB
ILMN_3236667	0.88481	1.55E-01	1.5316284	-4.4609	0.16405474	GAGE12D
ILMN_1711792	0.88481	1.55E-01	1.5315751	-4.4609	0.2324807	GPBP1
ILMN_1674491	0.88481	1.55E-01	1.5314688	-4.461	0.17219935	
ILMN_1872456	0.88481	1.55E-01	1.5314521	-4.4611	0.17328143	
ILMN_3291664	0.88481	1.55E-01	-1.5313995	-4.4611	-0.20283583	
ILMN_1675398	0.88481	1.56E-01	-1.5312936	-4.4612	-0.17963918	ALDH1B1
ILMN_3193798	0.88481	1.56E-01	1.5312664	-4.4612	0.17552551	ATXN1L
ILMN_1814998	0.88481	1.56E-01	-1.5310591	-4.4614	-0.32670423	
ILMN_1658628	0.88481	1.56E-01	1.5307868	-4.4617	0.21474055	
ILMN_2406892	0.88481	1.56E-01	1.5307266	-4.4618	0.16055159	
ILMN_2400352	0.88481	1.56E-01	-1.5306725	-4.4618	-0.23619383	
ILMN_1895853	0.88481	1.56E-01	1.5306269	-4.4619	0.16976416	
ILMN_3239861	0.88481	1.56E-01	1.5305887	-4.4619	0.19757004	SKIDA1
ILMN_1670255	0.88481	1.56E-01	-1.5304341	-4.4621	-0.20327747	MAGEA9B
ILMN_1714696	0.88481	1.56E-01	1.5302146	-4.4623	0.16245526	
ILMN_1683084	0.88481	1.56E-01	1.5301704	-4.4623	0.20750324	
ILMN_1690595	0.88481	1.56E-01	-1.5300174	-4.4625	-0.18185142	ASMT
ILMN_1711772	0.88481	1.56E-01	1.5299578	-4.4626	0.18453514	
ILMN_1700477	0.88481	1.56E-01	-1.5297909	-4.4627	-0.27640262	MRPL43
ILMN_2197608	0.88481	1.56E-01	1.5297884	-4.4627	0.18375395	TTTY9B
ILMN_2321292	0.88481	1.56E-01	-1.529737	-4.4628	-0.26222772	WIPI2
ILMN_1774312	0.88481	1.56E-01	-1.529692	-4.4628	-0.17530055	MRPL57
ILMN_2088612	0.88481	1.56E-01	1.5296646	-4.4628	0.19417246	XPO4
ILMN_2085659	0.88481	1.56E-01	1.5295629	-4.463	0.15984814	OTOGL
ILMN_2114894	0.88481	1.56E-01	-1.529532	-4.463	-0.19221199	
ILMN_1686152	0.88481	1.56E-01	1.5295225	-4.463	0.17208728	GGA2
ILMN_3307668	0.88481	1.56E-01	-1.5295051	-4.463	-0.18713935	MKRN3
ILMN_1774990	0.88481	1.56E-01	-1.5294688	-4.463	-0.19571692	METTL26
ILMN_1719641	0.88481	1.56E-01	1.5294489	-4.4631	0.37098189	SMOC2
ILMN_1715390	0.88481	1.56E-01	-1.5294403	-4.4631	-0.16192599	ADGRF2
ILMN_1772316	0.88481	1.56E-01	1.5293587	-4.4632	0.17440737	SUN1
ILMN_1762508	0.88481	1.56E-01	-1.5293171	-4.4632	-0.23052196	C9orf72
ILMN_2141030	0.88481	1.56E-01	1.5293052	-4.4632	0.22156659	ARL17B
ILMN_1762871	0.88481	1.56E-01	-1.5292862	-4.4632	-0.15939636	RNASE13
ILMN_1736752	0.88481	1.56E-01	-1.5292564	-4.4633	-0.26842376	COMTD1
ILMN_1681248	0.88481	1.56E-01	-1.529244	-4.4633	-0.18982576	TCHH
ILMN_1672806	0.88481	1.56E-01	1.529219	-4.4633	0.18578477	SPACA5
ILMN_1728481	0.88482	1.56E-01	1.529073	-4.4634	0.20444946	PXDNL
ILMN_2233604	0.88482	1.56E-01	-1.5290313	-4.4635	-0.1908881	ECSIT
ILMN_1711514	0.88482	1.56E-01	1.5289069	-4.4636	0.17517942	COCH
ILMN_1651492	0.88482	1.56E-01	1.5288067	-4.4637	0.19075375	WNT2B
ILMN_1654289	0.88482	1.56E-01	-1.5287966	-4.4637	-0.25067691	ELK1
ILMN_1730796	0.88482	1.56E-01	-1.5286416	-4.4639	-0.17882946	NPHP1
ILMN_2387731	0.88482	1.56E-01	1.528615	-4.4639	0.33496525	NDUFV3
ILMN_1800374	0.88482	1.56E-01	-1.5284089	-4.4641	-0.18132877	
ILMN_1676555	0.88482	1.56E-01	1.5283879	-4.4641	0.19767008	TTC26
ILMN_1755134	0.88482	1.56E-01	-1.5283322	-4.4642	-0.20130382	HSPA4
ILMN_2218277	0.88482	1.56E-01	-1.5282831	-4.4642	-0.26926016	RPS2
ILMN_1793440	0.88482	1.56E-01	1.5282796	-4.4642	0.17726339	SPEM1
ILMN_1678310	0.88482	1.56E-01	-1.5281678	-4.4644	-0.16651715	TXNRD3NB
ILMN_1831575	0.88482	1.56E-01	1.5280195	-4.4645	0.16111009	
ILMN_1736923	0.88482	1.56E-01	1.5279314	-4.4646	0.18050703	
ILMN_1801349	0.88482	1.56E-01	1.5278796	-4.4646	0.1787374	TAS2R14
ILMN_1765304	0.88482	1.56E-01	1.5278058	-4.4647	0.18898273	TPTEP1
ILMN_1688772	0.88482	1.56E-01	1.5277254	-4.4648	0.169531	
ILMN_1832252	0.88482	1.56E-01	-1.5276649	-4.4649	-0.18734015	GTDC1
ILMN_1778599	0.88482	1.56E-01	1.527595	-4.4649	0.18203623	SP140
ILMN_1723210	0.88482	1.56E-01	1.5275798	-4.4649	0.16951432	
ILMN_1739956	0.88482	1.56E-01	-1.5275348	-4.465	-0.18961967	MED14
ILMN_1691444	0.88503	1.57E-01	1.5272461	-4.4653	0.18172187	UHRF2
ILMN_2193752	0.88503	1.57E-01	1.5272359	-4.4653	0.16062934	MBLAC2
ILMN_1850574	0.88503	1.57E-01	-1.5270845	-4.4654	-0.17230899	
ILMN_1732633	0.88503	1.57E-01	1.5270781	-4.4654	0.1801177	
ILMN_2367707	0.8852	1.57E-01	-1.5267526	-4.4658	-0.2693758	PKN1
ILMN_1682225	0.8852	1.57E-01	-1.5266145	-4.4659	-0.18444755	
ILMN_2060891	0.8852	1.57E-01	1.5265955	-4.4659	0.19255732	PPP4R2
ILMN_3202242	0.8852	1.57E-01	-1.5264996	-4.466	-0.16687276	
ILMN_1753143	0.8852	1.57E-01	1.5264257	-4.4661	0.34418156	RHPN2
ILMN_1652982	0.8852	1.57E-01	1.526382	-4.4661	0.16745112	NPIPB3
ILMN_1763228	0.8852	1.57E-01	1.5263407	-4.4662	0.17801938	MEF2D
ILMN_3281128	0.8852	1.57E-01	1.526065	-4.4665	0.20566722	
ILMN_1800169	0.8852	1.57E-01	1.5260122	-4.4665	0.19061	
ILMN_1692280	0.8852	1.57E-01	-1.5259453	-4.4666	-0.17979626	NKX2-2
ILMN_1740861	0.8852	1.57E-01	1.5258741	-4.4667	0.30201161	DTWD1
ILMN_1895670	0.8852	1.57E-01	1.5257084	-4.4668	0.19184567	
ILMN_2310253	0.8852	1.57E-01	-1.5256866	-4.4668	-0.18427291	TARBP2
ILMN_1670609	0.8852	1.57E-01	1.5256719	-4.4669	0.2232898	ATOX1
ILMN_3262768	0.8852	1.57E-01	-1.5255303	-4.467	-0.15218459	
ILMN_1747195	0.8852	1.57E-01	1.5252665	-4.4673	0.2768269	PSMB8
ILMN_1750592	0.8852	1.57E-01	1.5251833	-4.4673	0.2416868	
ILMN_1662862	0.8852	1.57E-01	1.5249804	-4.4676	0.20277907	
ILMN_1696243	0.8852	1.57E-01	1.5248619	-4.4677	0.18256	STMND1
ILMN_1778203	0.8852	1.57E-01	1.5247422	-4.4678	0.1878743	CLN5
ILMN_1656409	0.8852	1.57E-01	-1.5243512	-4.4682	-0.18555473	STON1-GTF2A1L
ILMN_1662472	0.8852	1.57E-01	1.5242534	-4.4683	0.18783037	
ILMN_1699121	0.8852	1.57E-01	-1.52419	-4.4683	-0.18677053	
ILMN_1873496	0.8852	1.57E-01	1.524117	-4.4684	0.16863581	
ILMN_1791494	0.8852	1.57E-01	1.5240917	-4.4684	0.58820687	
ILMN_1664154	0.8852	1.57E-01	-1.5239946	-4.4685	-0.15224555	
ILMN_3307483	0.8852	1.57E-01	-1.5239307	-4.4686	-0.24244082	MCF2L
ILMN_1693242	0.8852	1.57E-01	-1.5238591	-4.4687	-0.24515643	ZNF296
ILMN_1756807	0.8852	1.57E-01	1.5238316	-4.4687	0.1734743	GPR62
ILMN_1812795	0.8852	1.57E-01	1.5236969	-4.4688	0.21066918	RUNX1T1
ILMN_1781028	0.8852	1.57E-01	1.52358	-4.469	0.18095977	ZMYM5
ILMN_1731561	0.8852	1.57E-01	-1.5235528	-4.469	-0.29526801	ROBO3
ILMN_1697694	0.8852	1.57E-01	1.5235477	-4.469	0.21431334	ATP6AP1
ILMN_1687212	0.8852	1.57E-01	1.5235223	-4.469	0.16778704	
ILMN_1821397	0.8852	1.57E-01	-1.5234885	-4.4691	-0.16571637	NCK1
ILMN_1745028	0.8852	1.57E-01	-1.5233553	-4.4692	-0.17997955	
ILMN_3272424	0.8852	1.57E-01	1.5233042	-4.4692	0.17821056	
ILMN_1725534	0.8852	1.57E-01	-1.5232679	-4.4693	-0.36868566	ACTN4
ILMN_1809842	0.8852	1.57E-01	1.523244	-4.4693	0.17329892	TNNC1
ILMN_1726456	0.8852	1.58E-01	-1.5231163	-4.4694	-0.30726503	SLC3A2
ILMN_1675391	0.8852	1.58E-01	1.5230507	-4.4695	0.17666392	SLC24A4
ILMN_1882000	0.8852	1.58E-01	-1.5230487	-4.4695	-0.17747364	TXLNG
ILMN_2207539	0.8852	1.58E-01	-1.5230304	-4.4695	-0.22278879	RPS17
ILMN_1672661	0.8852	1.58E-01	1.522883	-4.4697	0.21098043	SP110
ILMN_1667877	0.8852	1.58E-01	-1.5228042	-4.4697	-0.16442749	SLC26A11
ILMN_1785107	0.8852	1.58E-01	1.5227626	-4.4698	0.24072141	NXT2
ILMN_1806647	0.8852	1.58E-01	-1.5227591	-4.4698	-0.18553551	DNAAF5
ILMN_3198837	0.8852	1.58E-01	-1.5225673	-4.47	-0.172592	
ILMN_2266005	0.8852	1.58E-01	-1.5225527	-4.47	-0.22103092	SMIM11A
ILMN_1758067	0.8852	1.58E-01	-1.5224777	-4.4701	-0.74691139	RGS4
ILMN_3256748	0.8852	1.58E-01	1.5223793	-4.4702	0.15305189	LRRC72
ILMN_1654415	0.8852	1.58E-01	-1.5223664	-4.4702	-0.17792943	PTF1A
ILMN_1724283	0.8852	1.58E-01	1.5223339	-4.4702	0.21491591	
ILMN_3268547	0.8852	1.58E-01	1.5223246	-4.4702	0.23807601	
ILMN_1660541	0.8852	1.58E-01	1.5223229	-4.4702	0.19159175	
ILMN_3202432	0.8852	1.58E-01	-1.5222672	-4.4703	-0.19155466	
ILMN_2370872	0.8852	1.58E-01	-1.5222394	-4.4703	-0.28261614	GRINA
ILMN_1815012	0.8852	1.58E-01	-1.5221826	-4.4704	-0.19227928	EXOC7
ILMN_1678904	0.8852	1.58E-01	1.5220209	-4.4705	0.2307013	ENO3
ILMN_1733541	0.8852	1.58E-01	1.5218694	-4.4707	0.16324285	ADGRA1
ILMN_1853738	0.8852	1.58E-01	1.5217997	-4.4707	0.1873421	SYCE2
ILMN_3182877	0.8852	1.58E-01	-1.5216911	-4.4709	-0.17666881	
ILMN_1652753	0.8852	1.58E-01	-1.5216522	-4.4709	-0.22163137	PAAF1
ILMN_2373689	0.8852	1.58E-01	-1.5216485	-4.4709	-0.18432912	DIAPH3
ILMN_1658491	0.8852	1.58E-01	-1.5216247	-4.4709	-0.17219564	
ILMN_2354285	0.8852	1.58E-01	1.5215064	-4.471	0.16548829	GNRH2
ILMN_1716309	0.8852	1.58E-01	1.5214525	-4.4711	0.15851911	EGFL6
ILMN_1673457	0.8852	1.58E-01	-1.5214359	-4.4711	-0.22640506	MECR
ILMN_3236116	0.8852	1.58E-01	-1.5214032	-4.4711	-0.16493315	MOXD2P
ILMN_1671054	0.8852	1.58E-01	1.5213239	-4.4712	0.27226839	HLA-A
ILMN_1759175	0.8852	1.58E-01	1.5212092	-4.4713	0.25120719	DUSP10
ILMN_1722733	0.8852	1.58E-01	1.5211539	-4.4714	0.19282144	
ILMN_1773906	0.8852	1.58E-01	1.5210857	-4.4715	0.16992159	NCOA4
ILMN_1836958	0.8852	1.58E-01	1.5207806	-4.4718	0.16637571	
ILMN_1660644	0.8852	1.58E-01	-1.5207634	-4.4718	-0.22062462	
ILMN_3295030	0.8852	1.58E-01	-1.5207587	-4.4718	-0.16521582	
ILMN_1786189	0.8852	1.58E-01	-1.5207578	-4.4718	-0.17990102	NIFK
ILMN_3310030	0.8852	1.58E-01	1.5207288	-4.4718	0.15974314	MIR1265
ILMN_2325234	0.8852	1.58E-01	-1.5205955	-4.472	-0.23364047	PQBP1
ILMN_1705953	0.8852	1.58E-01	-1.520569	-4.472	-0.18136872	LONRF1
ILMN_2137499	0.8852	1.58E-01	-1.5205598	-4.472	-0.21665728	NOC2LP2
ILMN_1794677	0.8852	1.58E-01	1.520544	-4.472	0.2113243	TMC6
ILMN_1662008	0.8852	1.58E-01	-1.5205059	-4.472	-0.22419289	CDAN1
ILMN_1669714	0.8852	1.58E-01	1.520503	-4.472	0.17272567	MYH7
ILMN_3223871	0.8852	1.58E-01	1.5203902	-4.4722	0.16381636	ISPD
ILMN_1708881	0.8852	1.58E-01	-1.5202697	-4.4723	-0.18957277	RAB20
ILMN_1746831	0.8852	1.58E-01	1.5200787	-4.4725	0.15167823	ZNF114
ILMN_3280442	0.8852	1.58E-01	-1.5199854	-4.4726	-0.1870806	
ILMN_2075818	0.8852	1.58E-01	-1.5199699	-4.4726	-0.20949159	ZNF598
ILMN_2098743	0.8852	1.58E-01	1.5199536	-4.4726	0.19289219	ACOT13
ILMN_3239331	0.8852	1.58E-01	-1.5198899	-4.4727	-0.16354472	SNORD58C
ILMN_1681283	0.8852	1.58E-01	1.5198885	-4.4727	0.26156293	HIF1A
ILMN_1709681	0.8852	1.58E-01	1.5198822	-4.4727	0.22884303	GABRB3
ILMN_1678574	0.8852	1.58E-01	1.5198432	-4.4727	0.1988273	IFNA8
ILMN_1725130	0.88527	1.58E-01	1.5197019	-4.4728	0.26505011	FAM50A
ILMN_1658019	0.88527	1.58E-01	-1.5195852	-4.473	-0.16693522	
ILMN_1822921	0.88527	1.58E-01	1.5195358	-4.473	0.17115367	EFCAB6-AS1
ILMN_2338593	0.88527	1.58E-01	-1.5194588	-4.4731	-0.16712728	FITM2
ILMN_1703500	0.88527	1.58E-01	-1.5192332	-4.4733	-0.22902415	KCNQ2
ILMN_1870360	0.88527	1.59E-01	1.5191671	-4.4734	0.16697908	
ILMN_3243274	0.88527	1.59E-01	1.5191304	-4.4734	0.18225929	LINC00200
ILMN_2351241	0.88527	1.59E-01	1.5190898	-4.4735	0.16805505	RNF14
ILMN_1695856	0.88527	1.59E-01	-1.5190509	-4.4735	-0.18175528	BOD1L1
ILMN_1711465	0.88527	1.59E-01	1.5190366	-4.4735	0.20658703	HGSNAT
ILMN_3304872	0.88559	1.59E-01	1.5186966	-4.4739	0.20497051	
ILMN_1759206	0.88559	1.59E-01	-1.5186556	-4.4739	-0.16502457	PLS1
ILMN_1801905	0.88559	1.59E-01	-1.5185813	-4.474	-0.18609652	ATG4D
ILMN_3264462	0.88565	1.59E-01	-1.5182504	-4.4743	-0.21959636	
ILMN_3186782	0.88565	1.59E-01	-1.5182448	-4.4743	-0.23871485	
ILMN_2050200	0.88565	1.59E-01	-1.5182403	-4.4743	-0.18040017	
ILMN_1746676	0.88565	1.59E-01	1.5182232	-4.4743	0.18676791	CLDN8
ILMN_1810996	0.88565	1.59E-01	1.518006	-4.4745	0.16989116	COL24A1
ILMN_1809212	0.88565	1.59E-01	1.5178958	-4.4747	0.19795979	HPR
ILMN_1737662	0.88565	1.59E-01	-1.5178916	-4.4747	-0.15447677	BARHL1
ILMN_3309769	0.88565	1.59E-01	1.5178773	-4.4747	0.16604723	MIR379
ILMN_1703695	0.88565	1.59E-01	1.5178608	-4.4747	0.18874938	C19orf12
ILMN_3227427	0.88565	1.59E-01	1.5177904	-4.4748	0.1855582	
ILMN_1768205	0.8858	1.59E-01	-1.5175754	-4.475	-0.17946342	
ILMN_1701020	0.8858	1.59E-01	-1.5174847	-4.4751	-0.17834931	
ILMN_1671132	0.8858	1.59E-01	1.5173403	-4.4752	0.16282943	
ILMN_1811682	0.8858	1.59E-01	-1.517307	-4.4752	-0.31917076	CLIP2
ILMN_1653372	0.8858	1.59E-01	-1.5172508	-4.4753	-0.15485062	ATP8B3
ILMN_1736103	0.8858	1.59E-01	-1.5172316	-4.4753	-0.19473872	ITPR2
ILMN_1718129	0.88582	1.59E-01	-1.5171367	-4.4754	-0.20142143	MAP2K5
ILMN_1667519	0.88605	1.59E-01	1.5168972	-4.4757	0.30097492	RRAS2
ILMN_1893231	0.88609	1.59E-01	1.5167689	-4.4758	0.21011953	
ILMN_1698541	0.88609	1.59E-01	1.5167198	-4.4758	0.24084688	
ILMN_1687043	0.88636	1.59E-01	-1.5164538	-4.4761	-0.15860621	
ILMN_1709814	0.88641	1.59E-01	-1.5163414	-4.4762	-0.27665532	NMRAL1
ILMN_1766600	0.88645	1.59E-01	1.5161737	-4.4764	0.18926356	
ILMN_2352090	0.88645	1.59E-01	-1.5161626	-4.4764	-0.29891374	GPRC5C
ILMN_2200636	0.88652	1.59E-01	1.5159603	-4.4766	0.20776628	KANSL1
ILMN_2379835	0.88652	1.59E-01	1.5158394	-4.4767	0.19084653	SUMO1
ILMN_2044293	0.88652	1.59E-01	1.5157973	-4.4768	0.22193974	KBTBD7
ILMN_1657797	0.88652	1.59E-01	1.5157804	-4.4768	0.22322437	FIBP
ILMN_1792455	0.88652	1.59E-01	1.5157369	-4.4768	0.25433523	TMEM158
ILMN_3237204	0.88653	1.59E-01	1.5155399	-4.477	0.16660338	MANSC4
ILMN_1704290	0.88653	1.59E-01	-1.515509	-4.477	-0.1826736	SPTLC2
ILMN_1813704	0.88653	1.59E-01	1.5154934	-4.4771	0.18255183	CEMIP
ILMN_1690629	0.88653	1.59E-01	1.5154299	-4.4771	0.19045688	
ILMN_1669633	0.88685	1.60E-01	-1.5150598	-4.4775	-0.18346101	ACP1
ILMN_1659857	0.88685	1.60E-01	1.5150324	-4.4775	0.47242403	SNAP29
ILMN_1675181	0.88685	1.60E-01	1.5149585	-4.4776	0.25067956	
ILMN_1841566	0.88685	1.60E-01	1.5148393	-4.4777	0.1813587	
ILMN_2098947	0.88685	1.60E-01	-1.5147693	-4.4778	-0.16342588	LINC01089
ILMN_1672474	0.88685	1.60E-01	-1.5147479	-4.4778	-0.18633995	
ILMN_3307312	0.88692	1.60E-01	1.5145832	-4.478	0.20970888	
ILMN_1765445	0.88692	1.60E-01	1.5145476	-4.478	0.16499751	OR51Q1
ILMN_1754501	0.88712	1.60E-01	1.5142342	-4.4783	0.52250052	C2orf74
ILMN_3305378	0.88712	1.60E-01	-1.5141428	-4.4784	-0.15592565	
ILMN_2415949	0.88712	1.60E-01	-1.5140654	-4.4785	-0.20163439	MRRF
ILMN_1687403	0.88712	1.60E-01	1.5138568	-4.4787	0.2133951	MRPL40
ILMN_1695941	0.88712	1.60E-01	1.5137954	-4.4788	0.1849111	NECAB1
ILMN_1700935	0.88712	1.60E-01	-1.5136634	-4.4789	-0.47437244	HAS2
ILMN_1667047	0.88712	1.60E-01	1.5134403	-4.4791	0.18002129	TRPM7
ILMN_1821031	0.88712	1.60E-01	1.5133958	-4.4792	0.32048383	
ILMN_1659610	0.88712	1.60E-01	1.513334	-4.4792	0.2246052	
ILMN_2101278	0.88712	1.60E-01	-1.5131913	-4.4794	-0.16792473	RGS18
ILMN_2102257	0.88712	1.60E-01	1.5131689	-4.4794	0.18853019	FBXO48
ILMN_1916256	0.88712	1.60E-01	1.5128805	-4.4797	0.35999403	
