ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
203341_at	0.37683815	9.22E-02	1.73283516	-4.78906	0.32126993	CEBPZ
212864_at	0.37683815	9.22E-02	-1.73279191	-4.78912	-0.18762862	CDS2
201429_s_at	0.37683815	9.23E-02	1.73273928	-4.78921	0.19581745	RPL37A
202999_s_at	0.37698148	9.23E-02	1.73245066	-4.78966	0.61598423	LOXL2
214684_at	0.37701029	9.23E-02	-1.73231767	-4.78987	-0.23325375	MEF2A
204471_at	0.37713067	9.24E-02	-1.73206031	-4.79027	-0.90587025	GAP43
208027_s_at	0.37738161	9.25E-02	-1.73162574	-4.79095	-0.59768169	TLL2
205896_at	0.37757264	9.25E-02	1.73127265	-4.79151	0.29476166	SLC22A4
221223_x_at	0.37757737	9.25E-02	-1.73117241	-4.79166	-0.31925576	CISH
202467_s_at	0.37800887	9.27E-02	1.73049335	-4.79273	0.18893249	COPS2
213755_s_at	0.37802861	9.27E-02	1.73037278	-4.79292	0.46572937	SKI
221046_s_at	0.37838817	9.28E-02	-1.72979173	-4.79383	-0.24234322	GTPBP8
211941_s_at	0.37839928	9.28E-02	1.72968288	-4.794	0.21055245	PEBP1
206233_at	0.3786052	9.29E-02	-1.72919124	-4.79477	-0.70407992	B4GALT6
205678_at	0.3786052	9.29E-02	1.72917333	-4.79479	0.46286142	AP3B2
214225_at	0.3786052	9.29E-02	-1.72912267	-4.79487	-0.29741025	PIN4
63305_at	0.3786743	9.29E-02	1.72893536	-4.79517	0.29937801	PKNOX2
219923_at	0.37873188	9.30E-02	1.72876105	-4.79544	0.31345638	TRIM45
206362_x_at	0.37873188	9.30E-02	1.7286151	-4.79567	0.1828856	MAP3K10
212232_at	0.37873188	9.30E-02	-1.72857622	-4.79573	-0.35515912	FNBP4
204384_at	0.37877293	9.31E-02	1.72831274	-4.79614	0.57565924	GOLGA2
201798_s_at	0.37877293	9.31E-02	-1.72824415	-4.79625	-0.25874459	MYOF
202662_s_at	0.37877293	9.31E-02	-1.72818768	-4.79634	-0.27331713	ITPR2
213478_at	0.37877293	9.31E-02	1.72808411	-4.7965	0.3321959	KAZN
204846_at	0.37877293	9.31E-02	1.72805229	-4.79655	0.49094882	CP
210145_at	0.37886579	9.31E-02	-1.72783293	-4.79689	-0.28297577	PLA2G4A
207685_at	0.37911678	9.32E-02	1.72734473	-4.79765	0.19667845	CRYBB3
213117_at	0.37911678	9.32E-02	1.72729681	-4.79773	0.30834395	KLHL9
211552_s_at	0.37911678	9.33E-02	1.72703966	-4.79813	0.40185326	ALDH4A1
216404_at	0.37911678	9.33E-02	-1.72702655	-4.79815	-0.60805353	ATXN8OS
201195_s_at	0.37911678	9.33E-02	-1.72702526	-4.79815	-0.73409476	SLC7A5
219297_at	0.3792515	9.33E-02	-1.7267195	-4.79863	-0.25585713	WDR44
216968_at	0.3792515	9.34E-02	-1.72665588	-4.79873	-0.48008955	MASP2
221581_s_at	0.37931827	9.34E-02	-1.72647203	-4.79902	-0.43056817	LAT2
221973_at	0.37933008	9.34E-02	-1.72631519	-4.79926	-0.5864674	LOC100506123///LOC100506076
216313_at	0.37933008	9.34E-02	-1.72626902	-4.79934	-0.57075488	PCDHB17P
202813_at	0.37935295	9.34E-02	-1.72614459	-4.79953	-0.3044651	TARBP1
208697_s_at	0.37950144	9.35E-02	1.72573434	-4.80017	0.16302252	EIF3E
209875_s_at	0.37950144	9.35E-02	-1.72559181	-4.8004	-0.87536989	SPP1
221918_at	0.37950144	9.36E-02	-1.72554375	-4.80047	-0.32872809	CDK17
202250_s_at	0.37950144	9.36E-02	-1.72550892	-4.80052	-0.21155309	DCAF8
205565_s_at	0.37950144	9.36E-02	1.72543052	-4.80065	0.22981112	FXN
220104_at	0.37950144	9.36E-02	-1.72538307	-4.80072	-0.30278612	ZC3HAV1
210440_s_at	0.3795691	9.36E-02	1.72519816	-4.80101	0.60603046	CDC14A
202647_s_at	0.37957434	9.37E-02	-1.72493499	-4.80142	-0.21430367	NRAS
205387_s_at	0.37957434	9.37E-02	1.72491159	-4.80146	0.51160551	CGB1///CGB8///CGB7///CGB5///CGB3
205358_at	0.37957434	9.37E-02	1.72467333	-4.80183	0.5558441	GRIA2
209092_s_at	0.37957434	9.37E-02	-1.72467107	-4.80183	-0.19883849	GLOD4
202997_s_at	0.37957434	9.37E-02	1.72465263	-4.80186	0.8198715	LOXL2
203214_x_at	0.37957434	9.37E-02	-1.72463096	-4.8019	-0.28332932	CDK1
202109_at	0.37968801	9.38E-02	1.72419523	-4.80258	0.18660866	ARFIP2
216950_s_at	0.37968801	9.38E-02	-1.72416101	-4.80263	-0.68384234	FCGR1CP///FCGR1B///FCGR1A
221750_at	0.37968801	9.38E-02	-1.72404402	-4.80281	-0.20945531	HMGCS1
206767_at	0.37968801	9.38E-02	1.72402908	-4.80284	0.3285491	RBMS3
201651_s_at	0.37968801	9.38E-02	-1.72399137	-4.80289	-0.20992751	PACSIN2
203100_s_at	0.37968801	9.39E-02	-1.7239176	-4.80301	-0.25934192	CDYL
205785_at	0.3800503	9.40E-02	1.72333457	-4.80392	0.26882314	ITGAM
205001_s_at	0.38009286	9.40E-02	1.72318383	-4.80416	0.86546227	DDX3Y
38691_s_at	0.38011151	9.40E-02	-1.72306541	-4.80434	-0.28949167	SFTPC
201885_s_at	0.38021304	9.41E-02	1.72275971	-4.80482	0.17281414	CYB5R3
219638_at	0.38021304	9.41E-02	-1.72257969	-4.8051	-0.57054776	FBXO22
202367_at	0.38021304	9.41E-02	1.72256898	-4.80512	0.23861654	CUX1
204677_at	0.38021304	9.41E-02	-1.72255552	-4.80514	-0.44066441	CDH5
203592_s_at	0.38028633	9.41E-02	1.72236335	-4.80544	0.31948521	FSTL3
204679_at	0.38029366	9.42E-02	1.72226031	-4.8056	0.34463018	KCNK1
221962_s_at	0.3806913	9.43E-02	1.7216302	-4.80658	0.24995353	UBE2H
222302_at	0.38090765	9.43E-02	1.72122075	-4.80722	0.36908315	
220864_s_at	0.38090765	9.44E-02	1.72115197	-4.80733	0.25328875	NDUFA13
219454_at	0.38115931	9.44E-02	-1.72071939	-4.808	-0.75417574	EGFL6
206603_at	0.38116733	9.45E-02	1.72043306	-4.80845	0.61798659	SLC2A4
217471_at	0.38116733	9.45E-02	1.72041368	-4.80848	0.28038175	LINC01482
222156_x_at	0.38116733	9.45E-02	-1.72023666	-4.80875	-0.31528409	DYX1C1-CCPG1///CCPG1
215963_x_at	0.38116733	9.45E-02	1.72013201	-4.80892	0.17885586	RPL3
220801_s_at	0.38116733	9.45E-02	1.72013165	-4.80892	0.39526354	HAO2
201677_at	0.38116733	9.46E-02	-1.72005197	-4.80904	-0.1714594	HMCES
220676_at	0.38116733	9.46E-02	1.72003541	-4.80907	0.58263545	ADAMTS8
213807_x_at	0.38116733	9.46E-02	1.71990877	-4.80926	0.41725781	MET
212313_at	0.38116733	9.46E-02	-1.7198712	-4.80932	-0.19344546	CHMP7
207578_s_at	0.38119712	9.46E-02	1.71973805	-4.80953	0.66346431	HTR4
203271_s_at	0.38122379	9.46E-02	-1.71960912	-4.80973	-0.61105348	UNC119
208505_s_at	0.38133053	9.47E-02	1.71937221	-4.8101	0.70801941	FUT2
214473_x_at	0.38140723	9.47E-02	1.71917585	-4.81041	0.25330115	PMS2P3
222061_at	0.38155852	9.48E-02	-1.71886452	-4.81089	-0.88026413	CD58
217503_at	0.38155852	9.48E-02	-1.71878342	-4.81102	-0.38985508	STK17B
203437_at	0.38155852	9.48E-02	1.71869313	-4.81116	0.20281947	TMEM11
218896_s_at	0.3816772	9.49E-02	-1.71844028	-4.81155	-0.27617074	NCBP3
221214_s_at	0.38172634	9.49E-02	1.71828117	-4.8118	0.22944294	MIR7114///NSMF
212526_at	0.38211782	9.50E-02	1.71766094	-4.81276	0.37456288	SPG20
210839_s_at	0.3821515	9.50E-02	-1.71752272	-4.81298	-0.34969236	ENPP2
209460_at	0.3821545	9.50E-02	1.71742582	-4.81313	0.32068692	ABAT
205853_at	0.38255962	9.52E-02	1.71673977	-4.8142	0.33282805	ZBTB7B
205396_at	0.38255962	9.52E-02	1.71669488	-4.81427	0.491563	SMAD3
208576_s_at	0.38268124	9.52E-02	1.71638057	-4.81476	0.57971602	HIST1H3B
204970_s_at	0.38268124	9.52E-02	1.71634563	-4.81481	0.30286083	MAFG
210221_at	0.38304017	9.54E-02	1.71577019	-4.81571	0.44414054	CHRNA3
216439_at	0.38316546	9.54E-02	1.71537026	-4.81633	0.31654579	TNK2
201191_at	0.38316546	9.54E-02	1.71531159	-4.81642	0.31656097	PITPNA
219428_s_at	0.38316546	9.54E-02	1.71524087	-4.81653	0.16722064	PXMP4
35150_at	0.38316546	9.55E-02	-1.71523066	-4.81655	-0.19982767	CD40
205597_at	0.38344542	9.55E-02	-1.71474927	-4.81729	-0.29447586	SLC44A4
211984_at	0.38344542	9.56E-02	-1.71466903	-4.81742	-0.20424992	CALM3///CALM2///CALM1
201441_at	0.38353721	9.56E-02	1.71445301	-4.81775	0.20741122	COX6B1
203679_at	0.3836573	9.57E-02	1.71401313	-4.81844	0.21093396	TMED1
207437_at	0.3836573	9.57E-02	1.71400207	-4.81846	0.8807495	NOVA1
221798_x_at	0.3836573	9.57E-02	1.71392668	-4.81857	0.18658109	
205457_at	0.3836573	9.57E-02	1.71392091	-4.81858	0.56174521	C6orf106
218408_at	0.38385144	9.58E-02	1.71355633	-4.81915	0.1901121	TIMM10
202723_s_at	0.38385144	9.58E-02	1.71347494	-4.81927	0.36692665	FOXO1
201938_at	0.38405902	9.58E-02	1.71310372	-4.81985	0.15976444	CDK2AP1
211822_s_at	0.3840661	9.59E-02	-1.71300156	-4.82001	-0.3051179	NLRP1
212449_s_at	0.38424038	9.59E-02	-1.71260383	-4.82063	-0.36558627	LYPLA1
203422_at	0.38424038	9.60E-02	-1.71252407	-4.82075	-0.2706164	POLD1
208103_s_at	0.38424038	9.60E-02	-1.7124899	-4.8208	-0.29164705	ANP32E
208771_s_at	0.38432553	9.60E-02	-1.71228309	-4.82113	-0.41838444	LOC101928830///LTA4H
203928_x_at	0.38437811	9.60E-02	-1.71203512	-4.82151	-0.49631547	MAPT
206361_at	0.38437811	9.61E-02	1.71200173	-4.82156	0.58901051	PTGDR2
209082_s_at	0.38437811	9.61E-02	-1.71193484	-4.82167	-0.47620967	COL18A1
221005_s_at	0.3844748	9.61E-02	1.71171263	-4.82201	0.23224511	PTDSS2
201679_at	0.38471603	9.62E-02	1.71126833	-4.8227	1.01729555	SRRT
217813_s_at	0.38471603	9.62E-02	1.71120419	-4.8228	0.38641798	SPIN1
211326_x_at	0.3849068	9.63E-02	1.71085604	-4.82334	0.48802653	HFE
204177_s_at	0.38508831	9.63E-02	1.71045112	-4.82397	0.15512766	KLHL20
212015_x_at	0.38508831	9.64E-02	-1.71034738	-4.82413	-0.22173418	MIR4745///PTBP1
218869_at	0.38508831	9.64E-02	1.71033539	-4.82415	0.19859994	MLYCD
200025_s_at	0.38544354	9.65E-02	1.70976735	-4.82503	0.16238085	RPL27
214112_s_at	0.38545468	9.65E-02	-1.70944808	-4.82552	-0.16835441	CXorf40B///CXorf40A
206725_x_at	0.38545468	9.65E-02	-1.70942976	-4.82555	-0.59209473	BMP1
220315_at	0.38545468	9.65E-02	-1.70940602	-4.82559	-0.36862907	PARP11
205468_s_at	0.38545468	9.65E-02	1.70936275	-4.82566	0.50651489	IRF5
208830_s_at	0.38545468	9.66E-02	1.70929015	-4.82577	0.17100497	SUPT6H
207432_at	0.38559652	9.66E-02	1.70891603	-4.82635	0.5792138	BEST2
218350_s_at	0.38559652	9.66E-02	-1.70890042	-4.82637	-0.29442192	GMNN
209494_s_at	0.38559652	9.66E-02	1.70882312	-4.82649	0.17899873	PATZ1
200709_at	0.38561028	9.67E-02	-1.7086763	-4.82672	-0.17481942	LOC101929368///FKBP1A
221284_s_at	0.38561028	9.67E-02	1.7085086	-4.82698	0.7709218	SRC
206663_at	0.38561028	9.67E-02	-1.70840058	-4.82715	-0.2624733	SP4
208649_s_at	0.38561028	9.67E-02	-1.70835175	-4.82722	-0.20776212	VCP
219781_s_at	0.38561028	9.67E-02	1.70834294	-4.82724	0.30060021	ZNF771
204905_s_at	0.38561714	9.68E-02	1.70813665	-4.82756	0.22997478	EEF1E1
221266_s_at	0.38561714	9.68E-02	-1.70806487	-4.82767	-0.43721158	DCSTAMP
210206_s_at	0.38561714	9.68E-02	1.70805688	-4.82768	0.80313664	DDX11
210879_s_at	0.38573491	9.68E-02	1.707807	-4.82807	0.20452384	RAB11FIP5
222273_at	0.38589608	9.69E-02	-1.70738721	-4.82872	-0.29650559	PAPOLG
203858_s_at	0.38589608	9.69E-02	1.70734032	-4.82879	0.19742261	COX10
205505_at	0.38589608	9.69E-02	-1.70731462	-4.82883	-0.24574435	GCNT1
214427_at	0.38601717	9.70E-02	1.7068292	-4.82958	0.23797486	NOP2
202798_at	0.38601717	9.70E-02	-1.70680391	-4.82962	-0.25573176	SEC24B
218479_s_at	0.38601717	9.70E-02	-1.7067983	-4.82963	-0.20246442	XPO4
202017_at	0.38601717	9.70E-02	1.70678382	-4.82965	0.3964647	EPHX1
212799_at	0.38605846	9.71E-02	-1.70663642	-4.82988	-0.2271301	STX6
212504_at	0.38613492	9.71E-02	1.706442	-4.83018	0.24085724	DIP2C
222033_s_at	0.38672033	9.73E-02	-1.70556747	-4.83153	-0.31770943	FLT1
204250_s_at	0.38694762	9.73E-02	1.7051718	-4.83215	0.47779938	CEP164
221599_at	0.38696168	9.74E-02	1.70506086	-4.83232	0.27095971	AAMDC
217909_s_at	0.38730201	9.75E-02	1.70451454	-4.83316	0.22232461	MLX
213125_at	0.38730933	9.75E-02	-1.70439471	-4.83335	-0.52746607	OLFML2B
207563_s_at	0.38730933	9.75E-02	-1.70420126	-4.83365	-0.34934356	OGT
200074_s_at	0.38730933	9.75E-02	1.70411221	-4.83379	0.20605557	RPL14
212209_at	0.38730933	9.75E-02	-1.70409897	-4.83381	-0.27693261	MED13L
202123_s_at	0.38730933	9.75E-02	1.70404419	-4.83389	0.21561217	ABL1
212761_at	0.38740633	9.76E-02	1.70382271	-4.83423	0.3168395	TCF7L2
214025_at	0.38758405	9.76E-02	-1.70349361	-4.83474	-0.43408154	DDX28
219724_s_at	0.38845742	9.79E-02	-1.70223794	-4.83668	-0.36256693	TESPA1
213984_at	0.3884858	9.79E-02	-1.70209942	-4.8369	-0.40457296	PDS5A
AFFX-r2-Ec-bioD-5_at	0.3884858	9.79E-02	-1.70192085	-4.83717	-0.1898239	
200987_x_at	0.3884858	9.80E-02	1.70185974	-4.83727	0.26500442	PSME3
213041_s_at	0.3884858	9.80E-02	1.70180085	-4.83736	0.15906178	ATP5D
200998_s_at	0.3884858	9.80E-02	1.7017399	-4.83745	0.23905378	CKAP4
216711_s_at	0.38848705	9.80E-02	1.70161292	-4.83765	0.26804007	TAF1
208435_s_at	0.38848705	9.80E-02	1.70148139	-4.83785	0.40287132	AQP6
201568_at	0.38848705	9.80E-02	1.70140152	-4.83798	0.23685704	UQCRQ
219822_at	0.38848705	9.81E-02	-1.70137028	-4.83802	-0.49203786	MTRF1
208760_at	0.38873137	9.81E-02	1.70095313	-4.83867	0.31861919	UBE2I
207673_at	0.38929095	9.83E-02	1.70011698	-4.83996	0.31408546	NPHS1
200951_s_at	0.3894666	9.83E-02	-1.69979159	-4.84046	-0.45559739	CCND2
222137_at	0.38948953	9.84E-02	-1.69966917	-4.84065	-0.49981944	CC2D1A
202915_s_at	0.38999741	9.85E-02	1.69887697	-4.84187	0.19785074	FAM20B
213549_at	0.38999741	9.85E-02	1.69881085	-4.84197	0.32839798	PDZD8
215012_at	0.39003743	9.86E-02	-1.69866581	-4.8422	-0.63295994	ZNF451
213853_at	0.39014886	9.86E-02	-1.69836918	-4.84265	-0.27653486	DNAJC24
217409_at	0.39014886	9.86E-02	-1.6983341	-4.84271	-0.53043104	
219338_s_at	0.39023666	9.87E-02	1.69798382	-4.84325	0.26831595	LRRC49
211997_x_at	0.39023666	9.87E-02	1.6979701	-4.84327	0.17228318	MIR4738///H3F3B///H3F3A
201395_at	0.39023666	9.87E-02	-1.69794193	-4.84331	-0.25706982	RBM5
203024_s_at	0.39024837	9.87E-02	-1.69783454	-4.84348	-0.20752104	C5orf15
214275_at	0.39037028	9.88E-02	1.69756337	-4.8439	0.33342054	MED12
213482_at	0.39037028	9.88E-02	1.69741451	-4.84413	0.46182788	DOCK3
202780_at	0.39037028	9.88E-02	1.69733789	-4.84424	0.2706056	OXCT1
214484_s_at	0.39037028	9.88E-02	1.69724983	-4.84438	0.21845729	SIGMAR1
219452_at	0.39037028	9.88E-02	-1.69721367	-4.84444	-0.93028394	DPEP2
200907_s_at	0.39042638	9.89E-02	-1.69704746	-4.84469	-0.43402779	PALLD
219712_s_at	0.39045274	9.89E-02	1.69692072	-4.84489	0.54214237	SHPK///TRPV1
219598_s_at	0.39050666	9.89E-02	1.69675743	-4.84514	0.20843544	RWDD1
207826_s_at	0.3908827	9.90E-02	1.69616708	-4.84605	0.4118614	ID3
205551_at	0.39096695	9.91E-02	1.69588349	-4.84649	0.67740641	SV2B
204463_s_at	0.39096695	9.91E-02	-1.6958564	-4.84653	-0.77563074	EDNRA
206864_s_at	0.39096695	9.91E-02	1.69574296	-4.8467	0.96989393	HRK
207070_at	0.39096695	9.91E-02	1.69568849	-4.84679	0.55779418	RGR
221996_s_at	0.39116215	9.92E-02	-1.69533814	-4.84733	-0.6017343	CLTB
204331_s_at	0.39117213	9.92E-02	1.6952057	-4.84753	0.24955163	MRPS12
220924_s_at	0.39117213	9.93E-02	-1.69502157	-4.84781	-0.24413118	SLC38A2
215010_s_at	0.39117213	9.93E-02	1.69486646	-4.84805	0.44153642	BRSK2
202728_s_at	0.39117213	9.93E-02	1.69474862	-4.84823	0.54637651	LTBP1
209787_s_at	0.39117213	9.93E-02	-1.69472098	-4.84828	-0.18060363	HMGN4
211505_s_at	0.39117213	9.93E-02	1.69468953	-4.84832	0.23373395	STAU1
214353_at	0.39117213	9.93E-02	1.69463522	-4.84841	0.63751381	
204860_s_at	0.39117213	9.94E-02	-1.69453465	-4.84856	-0.49866367	NAIP
219435_at	0.39117213	9.94E-02	-1.69450015	-4.84862	-0.20545957	CTC1
207075_at	0.39121571	9.94E-02	-1.69418156	-4.84911	-0.59505747	NLRP3
209850_s_at	0.39121571	9.94E-02	1.69417671	-4.84911	0.47086206	CDC42EP2
211991_s_at	0.39121571	9.94E-02	-1.69416772	-4.84913	-0.38589992	HLA-DPA1
211673_s_at	0.39131899	9.95E-02	1.69390492	-4.84953	0.19425712	MOCS1
203012_x_at	0.39131899	9.95E-02	1.69384781	-4.84962	0.20707443	RPL23A
202267_at	0.39135794	9.95E-02	-1.69355449	-4.85007	-0.42594931	LAMC2
39548_at	0.39135794	9.96E-02	1.69346088	-4.85021	0.33955623	NPAS2
222274_at	0.39135794	9.96E-02	-1.69328557	-4.85048	-0.6131664	ZDHHC8P1
204975_at	0.39135794	9.96E-02	1.69328312	-4.85049	0.28525564	EMP2
216327_s_at	0.39135794	9.96E-02	1.69327548	-4.8505	0.52580631	SIGLEC8
218534_s_at	0.39135794	9.96E-02	-1.69321809	-4.85059	-0.18891353	AGGF1
208533_at	0.39135794	9.96E-02	1.69315589	-4.85068	0.30849768	SOX1
220366_at	0.3916183	9.97E-02	1.69266456	-4.85144	0.25341222	ELSPBP1
209003_at	0.3916183	9.97E-02	-1.69262816	-4.8515	-0.17229305	SLC25A11
207699_at	0.39181375	9.98E-02	1.69212839	-4.85226	0.36842506	ZFHX2
217263_x_at	0.39181375	9.98E-02	1.69208815	-4.85233	0.84708968	LOC101928269///LOC100506403///RUNX1
203913_s_at	0.39181375	9.98E-02	1.69198443	-4.85248	0.62044514	HPGD
201917_s_at	0.39181375	9.99E-02	1.69191729	-4.85259	0.41191549	SLC25A36
218025_s_at	0.39181375	9.99E-02	1.69183768	-4.85271	0.29192571	ECI2
217440_at	0.39181375	9.99E-02	-1.69181392	-4.85275	-0.74297147	
200088_x_at	0.39181375	9.99E-02	1.69172978	-4.85288	0.15394356	NBEAL1///RPL12
209908_s_at	0.39184885	9.99E-02	1.69159198	-4.85309	0.46283241	TGFB2
215961_at	0.39197168	1.00E-01	1.69121069	-4.85367	0.27422119	F12
209598_at	0.39197168	1.00E-01	-1.69118994	-4.85371	-0.40749761	PNMA2
200610_s_at	0.39197168	1.00E-01	1.69115547	-4.85376	0.25651474	NCL
207058_s_at	0.39198464	1.00E-01	1.69104705	-4.85393	0.34025619	PARK2
203053_at	0.39211443	1.00E-01	1.690784	-4.85433	0.25509582	BCAS2
201465_s_at	0.39228176	1.00E-01	1.69047132	-4.85481	1.28778647	JUN
209046_s_at	0.39243014	1.00E-01	1.69013443	-4.85533	0.15649817	GABARAPL2
221572_s_at	0.39243014	1.00E-01	-1.69006901	-4.85543	-0.27554421	MIR6824///SLC26A6
210656_at	0.39243014	1.00E-01	-1.69000134	-4.85553	-0.97045671	EED
201467_s_at	0.39257491	1.00E-01	1.68971865	-4.85597	0.73229735	NQO1
218864_at	0.39260475	1.00E-01	1.68949255	-4.85631	0.53190933	TNS1
215596_s_at	0.39260475	1.00E-01	-1.68945578	-4.85637	-0.29319621	LTN1
219796_s_at	0.39260475	1.00E-01	-1.68940564	-4.85645	-0.45268983	CDHR5
206769_at	0.39263906	1.00E-01	1.68925231	-4.85668	0.81203444	TMSB4Y
209274_s_at	0.39263906	1.00E-01	1.68917796	-4.8568	0.24287861	ISCA1
222068_s_at	0.39266349	1.00E-01	-1.68905452	-4.85699	-0.33629676	DNAAF1
206369_s_at	0.3928337	1.00E-01	-1.68873834	-4.85747	-0.6835024	PIK3CG
202222_s_at	0.3928768	1.01E-01	1.68856877	-4.85773	0.50714868	DES
215779_s_at	0.3928768	1.01E-01	-1.68844238	-4.85792	-0.82702671	HIST1H2BJ///HIST1H2BG
213690_s_at	0.3928768	1.01E-01	1.68836201	-4.85805	0.49482937	PTOV1-AS2
204189_at	0.3928768	1.01E-01	1.68824701	-4.85822	0.36441878	RARG
34406_at	0.3928768	1.01E-01	-1.68822591	-4.85826	-0.18026759	PACS2
203198_at	0.39300768	1.01E-01	1.68796185	-4.85866	0.21074627	CDK9
208196_x_at	0.39309573	1.01E-01	1.68775444	-4.85898	0.52373603	NFATC1
217137_x_at	0.39326782	1.01E-01	1.68743603	-4.85947	0.5470513	
203854_at	0.39336849	1.01E-01	1.68713467	-4.85993	0.34467927	CFI
201973_s_at	0.39336849	1.01E-01	-1.68712101	-4.85995	-0.13248039	CCZ1B///CCZ1
207824_s_at	0.39341021	1.01E-01	1.68697491	-4.86018	0.75825413	MAZ
205449_at	0.39341525	1.01E-01	-1.68687726	-4.86033	-0.56213075	SAC3D1
209051_s_at	0.39377846	1.01E-01	-1.68623999	-4.8613	-0.33289809	RALGDS
217788_s_at	0.39377846	1.01E-01	1.68599972	-4.86167	0.27681089	GALNT2
220626_at	0.39377846	1.01E-01	1.68599686	-4.86168	0.55924494	SERPINA10
202587_s_at	0.39377846	1.01E-01	1.68577818	-4.86201	0.3393979	AK1
213098_at	0.39377846	1.01E-01	-1.68574698	-4.86206	-0.46468598	CNOT9
213384_x_at	0.39377846	1.01E-01	-1.6856568	-4.8622	-0.1785247	PLCB3
219889_at	0.39377846	1.01E-01	-1.68556756	-4.86233	-0.24416951	FRAT1
216987_at	0.39377846	1.01E-01	1.6855423	-4.86237	0.90470705	IRF4
211928_at	0.39377846	1.01E-01	-1.68549418	-4.86245	-0.21256301	DYNC1H1
209879_at	0.39377846	1.01E-01	-1.68548839	-4.86245	-0.40400733	SELPLG
205588_s_at	0.39386464	1.01E-01	-1.68519935	-4.8629	-0.24709066	FGFR1OP
214259_s_at	0.39386464	1.01E-01	1.68513627	-4.86299	0.26577726	AKR7A2
212763_at	0.39386464	1.01E-01	1.68509547	-4.86306	0.29396452	CAMSAP2
218485_s_at	0.39386464	1.01E-01	1.68496587	-4.86326	0.22420977	SLC35C1
57715_at	0.39386464	1.01E-01	1.68486462	-4.86341	0.28736683	CALHM2
204722_at	0.39386464	1.01E-01	-1.68482963	-4.86346	-0.47449719	SCN3B
206474_at	0.39407075	1.01E-01	-1.6843544	-4.86419	-0.36611187	CDK17
220184_at	0.39407075	1.01E-01	1.68427499	-4.86431	0.65016316	NANOG
201875_s_at	0.39407075	1.01E-01	1.68421798	-4.8644	0.21670833	MPZL1
212570_at	0.39407075	1.01E-01	1.68415723	-4.86449	0.23765576	ENDOD1
213071_at	0.39407075	1.01E-01	-1.68410377	-4.86458	-0.53584533	DPT
218759_at	0.39420758	1.01E-01	1.68383248	-4.86499	0.43661735	DVL2
208483_x_at	0.39435431	1.01E-01	1.68354818	-4.86543	0.23521869	KRT33A
208160_at	0.39445225	1.02E-01	-1.6832709	-4.86585	-0.35924654	
208467_at	0.39445225	1.02E-01	-1.68323553	-4.8659	-0.65602677	KLF12
221141_x_at	0.39445225	1.02E-01	1.68314691	-4.86604	0.59621015	EPN1
214229_at	0.39448758	1.02E-01	1.68300963	-4.86625	0.41427755	DNAH17
207319_s_at	0.39481599	1.02E-01	1.68248598	-4.86705	0.27149578	CDK13
216095_x_at	0.39483204	1.02E-01	-1.68237417	-4.86722	-0.22119092	MTMR1
208748_s_at	0.39491566	1.02E-01	1.68217331	-4.86753	0.65430314	FLOT1
217025_s_at	0.39514667	1.02E-01	1.68174562	-4.86818	0.38026674	DBN1
217742_s_at	0.39514667	1.02E-01	-1.68157883	-4.86844	-0.17641379	WAC
218978_s_at	0.39514667	1.02E-01	1.68156106	-4.86847	0.7341878	SLC25A37
219023_at	0.39514667	1.02E-01	-1.68150644	-4.86855	-0.2826013	AP1AR
209477_at	0.39519981	1.02E-01	1.68134586	-4.8688	0.16221008	EMD
204287_at	0.39553531	1.02E-01	1.68078581	-4.86965	0.23652038	SYNGR1
214892_x_at	0.39553531	1.02E-01	1.68072292	-4.86975	0.1697716	CACTIN
214410_at	0.3956874	1.02E-01	-1.68043217	-4.87019	-0.79983345	TRPM1
206980_s_at	0.39574978	1.02E-01	-1.68025952	-4.87046	-0.61132284	FLT3LG
217852_s_at	0.39591946	1.02E-01	-1.67988155	-4.87103	-0.13983804	ARL8B
210871_x_at	0.39591946	1.02E-01	1.67985518	-4.87107	0.25460562	SSX2IP
217592_at	0.39636817	1.02E-01	1.67917467	-4.87211	0.29969285	ZSWIM1
203285_s_at	0.39648394	1.02E-01	-1.67888447	-4.87256	-0.28517926	HS2ST1
215702_s_at	0.39648394	1.02E-01	1.67884145	-4.87262	0.54079336	CFTR
201346_at	0.39656635	1.02E-01	1.67864266	-4.87293	0.19379557	ADIPOR2
210425_x_at	0.39667532	1.02E-01	-1.678409	-4.87328	-0.62447814	LOC101930583///GOLGA8B///GOLGA8A
221434_s_at	0.39692896	1.03E-01	1.67798543	-4.87393	0.2467716	SLIRP
208921_s_at	0.39722272	1.03E-01	1.67750937	-4.87466	0.17578443	SRI
215813_s_at	0.39723317	1.03E-01	1.67740517	-4.87482	0.36501166	PTGS1
207384_at	0.3973416	1.03E-01	1.67717241	-4.87517	0.58827631	PGLYRP1
222217_s_at	0.39748809	1.03E-01	-1.67681046	-4.87572	-0.28069148	SLC27A3
215763_at	0.39748809	1.03E-01	-1.67679933	-4.87574	-0.63429778	
200788_s_at	0.39769122	1.03E-01	-1.67644252	-4.87628	-0.18912373	PEA15
218955_at	0.39771446	1.03E-01	1.67629655	-4.87651	0.25697836	BRF2
214526_x_at	0.39771446	1.03E-01	1.67614743	-4.87673	0.13996797	PMS2P1
200061_s_at	0.39771446	1.03E-01	1.67614075	-4.87674	0.17400725	RPS24
