ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
1449_at	0.9976	0.22310748	1.2770952	-4.9134	0.26960357	PSMA4
39293_at	0.9976	0.22311414	-1.2770758	-4.9134	-0.34103467	B3GALNT1
32326_at	0.9976	0.22319556	1.2768382	-4.9136	0.69652432	TRIM52
39546_s_at	0.9976	0.22321174	1.2767909	-4.9137	0.25622832	NOL7
33837_at	0.9976	0.22328556	-1.2765756	-4.9139	-0.29325216	SRP72
599_at	0.9976	0.22347546	1.2760218	-4.9145	0.38814508	HLX
37305_at	0.9976	0.22352366	-1.2758813	-4.9147	-0.34853535	EZH2
1713_s_at	0.9976	0.22352936	1.2758647	-4.9147	0.39992705	CDKN2A
33399_at	0.9976	0.22359716	-1.2756672	-4.9149	-0.30601822	SPTSSA
40855_at	0.9976	0.22366136	-1.2754801	-4.9151	-0.37403146	SAMD4A
40685_at	0.9976	0.22367	1.2754549	-4.9151	0.38602629	ALDH3B1
31675_s_at	0.9976	0.22371848	-1.2753137	-4.9153	-0.39802422	PTENP1///PTEN
32766_at	0.9976	0.22373857	1.2752552	-4.9153	0.36264073	XRCC6
33770_at	0.9976	0.22374209	1.275245	-4.9153	0.35781367	CHUK
34145_at	0.9976	0.22379153	1.275101	-4.9155	0.29339507	TLR6
36462_at	0.9976	0.22387026	1.2748718	-4.9157	0.30059541	SMYD5
34405_at	0.9976	0.22387377	1.2748616	-4.9157	0.32630307	USP5
1546_at	0.9976	0.2240647	1.274306	-4.9163	0.66039977	HYAL1
39772_at	0.9976	0.22408662	1.2742422	-4.9164	0.25445648	ERI3
283_at	0.9976	0.22415629	1.2740396	-4.9166	0.30431702	UQCRC1
32130_at	0.9976	0.22427164	1.2737042	-4.9169	0.40575061	PTOV1-AS1
34875_r_at	0.9976	0.22427763	1.2736868	-4.917	0.28722308	RB1CC1
39075_at	0.9976	0.22439814	1.2733366	-4.9173	0.33846209	NEU1
39165_at	0.9976	0.22456176	1.2728613	-4.9178	0.32306472	ISCU
41028_at	0.9976	0.22469404	1.2724773	-4.9182	0.64937623	RYR3
39394_at	0.9976	0.22480226	1.2721633	-4.9186	0.38047018	C2orf72
35087_at	0.9976	0.22481617	1.2721229	-4.9186	0.48922351	
136_at	0.9976	0.22496801	-1.2716825	-4.9191	-0.57930578	GPR31
40904_at	0.9976	0.22497639	1.2716582	-4.9191	0.41068235	PRPF31
36797_at	0.9976	0.22507668	1.2713675	-4.9194	0.52931738	
35209_at	0.9976	0.2250893	-1.2713309	-4.9194	-0.33933436	EPM2AIP1
41377_f_at	0.9976	0.22574874	1.2694218	-4.9214	1.08783217	UGT2B7
32187_at	0.9976	0.22584461	1.2691446	-4.9217	0.67764038	PCMTD2
1224_at	0.9976	0.2258481	1.2691345	-4.9217	0.24691395	CDK16
40583_at	0.9976	0.22585991	-1.2691004	-4.9218	-0.70731558	PTPRJ
37269_at	0.9976	0.22601384	1.2686556	-4.9222	0.28767809	LZTR1
38764_at	0.9976	0.22603877	-1.2685835	-4.9223	-0.27431391	DICER1
36459_at	0.9976	0.22604707	1.2685596	-4.9223	0.51383218	ENPP4
33950_g_at	0.9976	0.22605632	-1.2685328	-4.9224	-0.42893739	CRHR2
37615_at	0.9976	0.22606382	-1.2685112	-4.9224	-0.27729697	GRB10
40004_at	0.9976	0.22615221	-1.2682559	-4.9227	-0.38749064	SIX1
36430_at	0.9976	0.22616146	-1.2682292	-4.9227	-0.32388389	
37469_at	0.9976	0.22618454	1.2681625	-4.9228	0.74907116	KNTC1
36758_at	0.9976	0.22619615	1.268129	-4.9228	0.42420487	SLC38A6
37913_at	0.9976	0.22631961	1.2677727	-4.9232	0.70195352	DHFR
35997_g_at	0.9976	0.22644882	-1.2673999	-4.9236	-0.39214083	
37643_at	0.9976	0.22671793	-1.266624	-4.9244	-0.3487099	FAS
294_s_at	0.9976	0.22690151	1.2660951	-4.9249	0.26742404	CDK11A///CDK11B
41109_at	0.9976	0.22692187	-1.2660365	-4.925	-0.60439995	C4BPA
36068_at	0.9976	0.227054	1.265656	-4.9254	0.41287684	CCS
36046_at	0.9976	0.22717772	-1.2653	-4.9258	-0.23904639	RCHY1
39297_at	0.9976	0.22740371	1.26465	-4.9264	0.61203702	MIR548F5///MAB21L1
37774_at	0.9976	0.22750954	1.2643458	-4.9268	0.29160343	6-Sep
34366_g_at	0.9976	0.2276151	1.2640426	-4.9271	0.2222106	PPIE
41580_at	0.9976	0.22769735	1.2638063	-4.9273	0.34653029	ARMCX4
37478_at	0.9976	0.22773738	-1.2636913	-4.9274	-0.39732305	SCGN
38910_at	0.9976	0.22775868	1.2636302	-4.9275	0.65405053	ATPAF2
37875_at	0.9976	0.22782824	1.2634304	-4.9277	0.29603526	GPA33
32434_at	0.9976	0.22793302	-1.2631297	-4.928	-0.27280899	MARCKS
202_at	0.9976	0.2279829	1.2629866	-4.9282	0.2902862	HSF2
34566_at	0.9976	0.22803831	-1.2628276	-4.9283	-0.74603601	CALCB
39131_at	0.9976	0.22804617	1.2628051	-4.9284	0.30810958	UPF3A
32221_at	0.9976	0.2280894	1.2626811	-4.9285	0.25384808	MRPS18B
35451_s_at	0.9976	0.22811506	1.2626075	-4.9286	0.28129052	WDR73
940_g_at	0.9976	0.22817045	-1.2624487	-4.9287	-0.39478857	NF1P9///NF1
32952_at	0.9976	0.22825648	1.262202	-4.929	0.4366056	POU6F2
34823_at	0.9976	0.22830208	1.2620713	-4.9291	0.3500524	DPP4
31367_at	0.9976	0.22832307	-1.2620112	-4.9292	-0.36988726	TTLL5
36947_s_at	0.9976	0.22832642	1.2620016	-4.9292	0.8834951	DYRK1A
39603_at	0.9976	0.22832962	1.2619924	-4.9292	0.28938206	TSNAX-DISC1///DISC1
34951_at	0.9976	0.22836293	1.261897	-4.9293	0.73886162	HCAR3
34574_at	0.9976	0.22840766	-1.2617688	-4.9295	-0.32597529	MAGEA11
34769_at	0.9976	0.22841988	1.2617338	-4.9295	0.32069089	FAAH
1500_at	0.9976	0.22849428	-1.2615207	-4.9297	-0.37061303	WT1
37439_at	0.9976	0.22854404	1.2613782	-4.9299	0.37179544	SLC30A4
32907_at	0.9976	0.22856495	1.2613183	-4.9299	0.44411855	HTR6
39170_at	0.9976	0.22880466	1.2606322	-4.9306	0.29577027	CD59
39363_at	0.9976	0.22889564	1.260372	-4.9309	0.31695385	CHMP2A
40297_at	0.9976	0.22898366	-1.2601203	-4.9312	-0.58861671	STEAP1
39084_at	0.9976	0.22902677	-1.259997	-4.9313	-0.67358183	ENO3
39090_at	0.9976	0.22907641	1.2598551	-4.9314	0.6217635	NUDT4
39631_at	0.9976	0.22924143	-1.2593836	-4.9319	-0.33252312	EMP2
33922_at	0.9976	0.22937585	1.2589997	-4.9323	0.45734835	PRDM2
35838_at	0.9976	0.22945238	-1.2587812	-4.9326	-0.2898953	PTGR2///ZNF410
40911_at	0.9976	0.22964377	-1.2582351	-4.9331	-0.40927876	
33749_at	0.9976	0.22990807	1.2574814	-4.9339	0.29508704	TP53TG1
34394_at	0.9976	0.22991565	-1.2574598	-4.9339	-0.37633525	ADNP
1268_at	0.9976	0.22992741	1.2574263	-4.934	0.29701971	UBA1
35904_at	0.9976	0.23004346	1.2570957	-4.9343	0.55272046	SLC10A2
34827_at	0.9976	0.23005282	1.257069	-4.9344	0.33412759	ULK1
35296_at	0.9976	0.23013513	1.2568346	-4.9346	0.26660152	GGPS1
34818_at	0.9976	0.2302157	1.2566051	-4.9348	0.47665783	ETV5
34746_at	0.9976	0.23022667	1.2565739	-4.9349	0.32789729	PAQR4
40388_at	0.9976	0.23031401	1.2563253	-4.9351	0.4792581	DLGAP1
31440_at	0.9976	0.23033594	1.2562629	-4.9352	0.49292951	TCF7
33480_at	0.9976	0.23043048	1.2559939	-4.9355	0.25710215	MLN
2034_s_at	0.9976	0.23063677	1.2554072	-4.9361	0.64893494	CDKN1B
798_at	0.9976	0.23065305	1.2553609	-4.9361	0.77942398	PRIM1
41292_at	0.9976	0.23078867	-1.2549755	-4.9365	-0.2910522	HNRNPH1
36343_at	0.9976	0.23079972	-1.2549441	-4.9366	-0.94205651	TLL2
34431_at	0.9976	0.23081347	1.254905	-4.9366	0.48014868	ESR2
956_at	0.9976	0.2308328	1.2548501	-4.9367	0.37318551	TUBB4B
35178_at	0.9976	0.23085855	1.2547769	-4.9367	0.81262441	WIF1
774_g_at	0.9976	0.23089301	-1.2546791	-4.9368	-1.15528103	MYH11
123_at	0.9976	0.23091142	-1.2546268	-4.9369	-0.37698323	PRKD1
442_at	0.9976	0.23100047	-1.2543739	-4.9372	-0.43809932	MIR3652///HSP90B1
37520_at	0.9976	0.23112116	1.2540313	-4.9375	0.277457	ZNF330
35361_at	0.9976	0.23115366	1.253939	-4.9376	0.2837377	PINK1
1119_at	0.9976	0.23126231	1.2536307	-4.9379	0.4034872	RPA2
32007_at	0.9976	0.2312755	1.2535933	-4.938	0.33786554	
38390_at	0.9976	0.23129019	1.2535516	-4.938	0.26514244	COG2
41316_s_at	0.9976	0.23130877	-1.253499	-4.9381	-0.21736258	SAFB
36725_at	0.9976	0.23136413	1.2533419	-4.9382	0.35876981	SCN2A
31734_at	0.9976	0.23139076	1.2532664	-4.9383	0.26888365	HOXC11
34032_at	0.9976	0.23192075	-1.2517649	-4.9399	-0.46300326	
34079_at	0.9976	0.23205447	-1.2513866	-4.9403	-0.34180067	INE1
34271_at	0.9976	0.23208496	-1.2513003	-4.9403	-0.64587636	APOBEC2
410_s_at	0.9976	0.23219382	1.2509924	-4.9407	0.26961789	CSNK2B
32839_at	0.9976	0.23229393	1.2507093	-4.941	0.70689042	PHACTR4
33491_at	0.9976	0.23230695	-1.2506725	-4.941	-0.90612752	SI
1529_at	0.9976	0.23230822	-1.250669	-4.941	-0.35505696	FRY
37786_at	0.9976	0.2323481	-1.2505562	-4.9411	-0.61878406	3-Mar
1020_s_at	0.9976	0.23239644	1.2504196	-4.9413	0.26095245	CIB1
36827_at	0.9976	0.23265677	1.2496843	-4.942	0.24708307	ACBD3
36667_at	0.9976	0.23272369	1.2494954	-4.9422	0.29865761	PYGB
38173_at	0.9976	0.23279119	-1.2493049	-4.9424	-0.30084013	SETD1B
41367_at	0.9976	0.23287291	-1.2490743	-4.9427	-0.68886207	HNF4G
32658_at	0.9976	0.23291891	1.2489445	-4.9428	0.27543932	VPS52
35013_at	0.9976	0.2329623	-1.2488221	-4.9429	-1.49904174	LBP
36123_at	0.9976	0.23320242	1.2481451	-4.9436	0.26171738	TST
35008_at	0.9976	0.23328734	-1.2479058	-4.9439	-0.38668513	PER2
1231_at	0.9976	0.2333594	1.2477028	-4.9441	0.26862096	UBE2B
34722_at	0.9976	0.23337286	1.2476649	-4.9441	0.29930482	TIMP2
278_at	0.9976	0.23342907	1.2475066	-4.9443	0.22659705	NPR2
36053_at	0.9976	0.23347404	1.24738	-4.9444	0.2184109	CDKN2C
596_s_at	0.9976	0.23351579	-1.2472625	-4.9445	-0.57594127	CSF3R
36325_at	0.9976	0.23362206	1.2469633	-4.9448	0.76414143	CRYBA1
1385_at	0.9976	0.23363377	-1.2469304	-4.9449	-0.49713221	TGFBI
37326_at	0.9976	0.23370126	1.2467405	-4.9451	0.32954649	PLP2
36933_at	0.9976	0.23371003	-1.2467158	-4.9451	-0.45218086	NDRG1
35066_g_at	0.9976	0.23377643	1.246529	-4.9453	0.36949642	AGGF1
37089_at	0.9976	0.23388884	-1.2462129	-4.9456	-0.57182051	ADAM3A
36864_at	0.9976	0.23431367	1.2450193	-4.9468	0.26178298	PEX3
33413_at	0.9976	0.2344035	1.2447671	-4.9471	0.3012173	PTP4A1
39460_g_at	0.9976	0.23444071	-1.2446627	-4.9472	-0.44498453	ATXN7L3B
36686_at	0.9976	0.23452372	1.2444298	-4.9475	0.3201785	ALDH1A3
31728_at	0.9976	0.23458935	-1.2442457	-4.9476	-0.54381803	HLA-DOA
35948_at	0.9976	0.23465169	1.2440708	-4.9478	0.76178429	ITGA9
34638_r_at	0.9976	0.23483903	-1.2435456	-4.9484	-0.43104841	ADH1A
39228_at	0.9976	0.23484951	-1.2435162	-4.9484	-0.35186739	NEMF
41467_at	0.9976	0.2349643	1.2431946	-4.9487	0.34165697	MSH5-SAPCD1///SAPCD1///MSH5
35664_at	0.9976	0.23501103	1.2430637	-4.9489	0.42789685	MMRN1
31755_at	0.9976	0.23508338	1.242861	-4.9491	0.46482455	EN2
34679_at	0.9976	0.2350879	1.2428484	-4.9491	0.36222477	BCR
37114_at	0.9976	0.23510811	1.2427918	-4.9491	0.25683248	ZFHX3
36614_at	0.9976	0.23513193	-1.2427251	-4.9492	-0.31855265	HSPA5
32862_at	0.9976	0.23514885	-1.2426777	-4.9493	-0.37360949	RASA3
39503_s_at	0.9976	0.23523668	-1.2424319	-4.9495	-0.47155827	DPYSL4
32735_at	0.9976	0.23531784	-1.2422047	-4.9498	-0.3627726	PHLPP2
40473_at	0.9976	0.23538879	1.2420062	-4.95	0.25201916	STK24
34996_at	0.9976	0.23542595	1.2419023	-4.9501	0.53211496	TMPRSS2
40449_at	0.9976	0.23543636	-1.2418732	-4.9501	-0.24620938	RFC1
1280_i_at	0.9976	0.23547989	1.2417514	-4.9502	0.24722304	MKNK2
36365_at	0.9976	0.23559759	-1.2414223	-4.9506	-0.8393371	TRPC6
36736_f_at	0.9976	0.23562633	1.241342	-4.9506	0.49306071	PSPH
33840_at	0.9976	0.23574047	-1.241023	-4.951	-0.86332943	TPD52
40046_r_at	0.9976	0.23575025	-1.2409957	-4.951	-0.91196067	LDLRAD4
38400_at	0.9976	0.2358278	-1.240779	-4.9512	-0.21973171	LSM14A
31582_at	0.9976	0.23583829	1.2407497	-4.9513	0.51977885	MAGEB4
31620_at	0.9976	0.2358392	-1.2407472	-4.9513	-0.43717957	TBX10
41614_at	0.9976	0.23584583	1.2407287	-4.9513	0.28689841	CUL9
35870_at	0.9976	0.23587553	-1.2406457	-4.9514	-0.60397637	AASS
39240_at	0.9976	0.23587738	1.2406405	-4.9514	0.55830924	NRXN1
39306_at	0.9976	0.23588098	1.2406305	-4.9514	0.34539917	PRSS16
39372_at	0.9976	0.23595457	-1.240425	-4.9516	-0.44152048	MIR1908///FADS1
31374_at	0.9976	0.23598932	1.240328	-4.9517	0.39828984	
41684_at	0.9976	0.23601001	1.2402702	-4.9517	0.48857458	BCKDHB
1222_at	0.9976	0.23609529	-1.2400321	-4.952	-0.32703864	CDK17
34347_at	0.9976	0.23609538	1.2400319	-4.952	0.32764434	NDUFAF3
562_g_at	0.9976	0.23623161	1.2396518	-4.9524	0.53165582	FSHR
685_f_at	0.9976	0.23626236	1.239566	-4.9525	0.46408498	LOC101930571///TUBA3D///TUBA3E///TUBA3C
38298_at	0.9976	0.23630723	-1.2394408	-4.9526	-0.46460258	KCNMB1
33351_at	0.9976	0.23636422	-1.2392819	-4.9528	-0.63120413	EIF1B
41251_at	0.9976	0.23639231	1.2392036	-4.9528	0.24490906	ZNHIT3
32992_at	0.9976	0.23643018	1.239098	-4.953	0.71523714	
39972_at	0.9976	0.2364654	1.2389998	-4.9531	0.38774907	GPR17
38422_s_at	0.9976	0.23660589	-1.2386083	-4.9535	-0.25897369	FHL2
36453_at	0.9976	0.23660737	-1.2386042	-4.9535	-0.88425478	KBTBD11
2042_s_at	0.9976	0.23664864	-1.2384892	-4.9536	-0.83339602	MYB
37329_at	0.9976	0.23679477	1.2380822	-4.954	0.28761616	NDUFV1
1237_at	0.9976	0.23683205	-1.2379785	-4.9541	-1.28154104	IER3
543_g_at	0.9976	0.23686239	-1.237894	-4.9542	-0.78765867	CRABP1
35971_at	0.9976	0.23695515	-1.2376358	-4.9545	-0.55203661	AKAP10
38558_at	0.9976	0.23702087	1.2374529	-4.9546	0.34546748	MAG
41776_at	0.9976	0.23707424	1.2373044	-4.9548	0.22619756	ATOX1
38137_at	0.9976	0.2370832	1.2372795	-4.9548	0.74978545	FKBP6
33851_at	0.9976	0.23709639	1.2372428	-4.9549	0.60084115	CFAP20
1467_at	0.9976	0.23715134	1.23709	-4.955	0.387461	EPS8
33882_at	0.9976	0.23718896	1.2369854	-4.9551	0.2791366	RAB11FIP5
35362_at	0.9976	0.23718952	-1.2369838	-4.9551	-0.40720981	MYO10
804_s_at	0.9976	0.23723191	1.2368659	-4.9553	0.37370424	LLGL1
32581_at	0.9976	0.23746586	1.2362157	-4.9559	0.38672122	RAB2A
32198_at	0.9976	0.23747911	1.2361789	-4.956	0.34411033	COMMD4
39152_f_at	0.9976	0.23748434	-1.2361644	-4.956	-0.32179824	COIL
38300_at	0.9976	0.23751697	-1.2360738	-4.9561	-0.34937684	FZD1
706_at	0.9976	0.23752601	-1.2360487	-4.9561	-0.27694953	NR3C1
38475_at	0.9976	0.23761236	1.2358088	-4.9563	0.23013926	DCTN2
32655_s_at	0.9976	0.23761695	1.2357961	-4.9564	0.25905564	BRD8
38198_at	0.9979	0.2377967	-1.2352971	-4.9569	-0.36568775	ANGEL2
36162_at	0.9979	0.23793435	1.2349152	-4.9573	0.27215869	BSG
34896_at	0.9979	0.23797331	-1.2348071	-4.9574	-0.43332871	SEC23IP
1468_at	0.9979	0.23799964	1.2347341	-4.9574	0.47925257	TRAP1
37662_at	0.998	0.23809744	-1.2344629	-4.9577	-0.32389952	UBE2G1
34276_at	0.9987	0.23833414	-1.233807	-4.9584	-0.2370501	NINL
35265_at	0.9989	0.238469	1.2334334	-4.9588	0.23272645	FXR2
1036_at	0.9989	0.23862477	-1.2330022	-4.9592	-0.66878467	IL15
39604_at	0.9989	0.23870463	-1.2327812	-4.9594	-0.54904568	CYTIP
38766_at	0.9989	0.23871706	1.2327469	-4.9595	0.30361169	TMEM265///SRCAP
41090_s_at	0.9993	0.23887215	-1.2323179	-4.9599	-0.60753439	ATP2B2
35892_at	0.9998	0.23911217	-1.2316544	-4.9606	-0.66702752	CR1
36254_at	0.9998	0.23922209	1.2313507	-4.9609	1.24197859	TAC1
834_at	0.9998	0.23924748	-1.2312806	-4.961	-0.65667863	IKZF1
680_s_at	1	0.23945322	1.2307125	-4.9616	0.57932714	RBP3
36219_at	1	0.23971103	1.2300013	-4.9623	0.25912533	ERLIN1
38919_at	1	0.23975435	1.2298818	-4.9624	0.28654615	CEP162
37634_at	1	0.24005976	-1.2290401	-4.9633	-0.45236877	PAEP
38991_at	1	0.2401443	1.2288073	-4.9635	0.31028721	NPIPB15
41076_at	1	0.24019795	-1.2286595	-4.9637	-0.23789876	GJB3
38885_at	1	0.24022379	1.2285884	-4.9637	0.38665668	DNA2
917_g_at	1	0.24030611	-1.2283618	-4.964	-0.39730899	PTPRN
41645_at	1	0.2403736	1.2281761	-4.9642	0.46056556	PLA2G6
1344_at	1	0.24045142	-1.227962	-4.9644	-0.36334269	PAX3
39445_at	1	0.24046055	-1.2279368	-4.9644	-0.28533445	B4GALT3
38532_at	1	0.24064489	-1.2274299	-4.9649	-0.41389687	ZBTB39
1304_at	1	0.24086927	1.2268132	-4.9656	0.72453898	
37479_at	1	0.24092263	1.2266666	-4.9657	0.54034875	CD72
34573_at	1	0.24103811	1.2263495	-4.966	0.30237766	EFNA3
31441_at	1	0.24103983	1.2263448	-4.966	0.41586245	ECRP
32745_at	1	0.24118696	1.2259409	-4.9664	0.22034703	MRPL40
40103_at	1	0.24120807	1.2258829	-4.9665	0.30333046	EZR
569_g_at	1	0.24129059	1.2256565	-4.9667	0.62445233	PRKACA
41524_at	1	0.24130576	1.2256149	-4.9668	0.25083775	INPP1
39439_at	1	0.24153496	-1.2249863	-4.9674	-0.53610615	RPARP-AS1
40244_s_at	1	0.24156741	1.2248974	-4.9675	0.31719864	MPPE1
547_s_at	1	0.24172158	1.2244749	-4.9679	0.7359294	NR4A2
36641_at	1	0.24180162	1.2242556	-4.9682	0.26718016	CAPZA2
37016_at	1	0.24192051	1.22393	-4.9685	0.26625933	ECHS1
40960_at	1	0.24201408	-1.2236739	-4.9688	-0.60117559	B4GALT1
34513_at	1	0.24211201	1.2234059	-4.969	0.67556766	TSHR
31461_at	1	0.2421158	1.2233955	-4.969	0.70030338	
1029_s_at	1	0.24225143	-1.2230245	-4.9694	-0.70546977	TXK
1912_s_at	1	0.24245485	1.2224683	-4.97	0.28057073	APC
1895_at	1	0.2425119	-1.2223124	-4.9701	-0.45337875	JUN
233_s_at	1	0.24263404	-1.2219787	-4.9705	-0.63365619	MATN1
31476_g_at	1	0.24266855	-1.2218844	-4.9706	-0.47250401	TNKS
33065_at	1	0.24287285	1.2213266	-4.9712	0.60277051	JPH3
36227_at	1	0.24289926	-1.2212545	-4.9712	-0.60874923	IL7R
36665_at	1	0.24292577	-1.2211822	-4.9713	-0.40823666	FH
37085_g_at	1	0.24297241	1.2210549	-4.9714	0.57619953	LYZL6
34009_at	1	0.24303761	-1.220877	-4.9716	-0.60611894	CTAG2
38247_at	1	0.24311084	-1.2206773	-4.9718	-0.6714221	F2RL1
37487_at	1	0.24329218	1.2201828	-4.9723	0.28855602	TNRC6B
1132_s_at	1	0.2433226	1.2200999	-4.9724	0.27372465	RARG
41151_at	1	0.24355507	1.2194665	-4.973	0.24271458	INPP5K
35894_at	1	0.2435761	-1.2194092	-4.9731	-0.29282063	CR1
39489_g_at	1	0.24373943	-1.2189645	-4.9736	-0.35507342	PCDH9
38538_at	1	0.24384625	-1.2186738	-4.9739	-0.24566537	SLC24A1
39014_at	1	0.24415861	-1.2178243	-4.9747	-0.23741771	FCGBP
31841_at	1	0.24425093	-1.2175734	-4.975	-0.54809279	CTNNA2
37652_at	1	0.24425448	1.2175638	-4.975	0.22476478	CABIN1
34190_at	1	0.24431245	1.2174063	-4.9751	0.88018095	COCH
1600_at	1	0.24435347	-1.2172948	-4.9753	-0.49401332	TXK
40567_at	1	0.24440113	1.2171654	-4.9754	0.28507047	TUBA1A
37664_at	1	0.24441032	1.2171404	-4.9754	0.28351705	DRG2
32920_at	1	0.24458855	1.2166564	-4.9759	0.35851995	HCN4
635_s_at	1	0.24465767	1.2164688	-4.9761	0.3281328	PPP2R5B
1922_g_at	1	0.24468846	-1.2163853	-4.9762	-0.71717609	RASGRF1
34576_at	1	0.24470391	-1.2163433	-4.9762	-0.49731616	MAGEA8
36637_at	1	0.24481693	1.2160367	-4.9765	0.27906082	ANXA11
807_at	1	0.24481752	-1.2160351	-4.9765	-0.28483427	RAB30
41766_at	1	0.24487151	1.2158887	-4.9767	0.38301257	MAN2A2
34890_at	1	0.24495921	1.2156509	-4.9769	0.30202795	ATP6V1A
36480_at	1	0.24501298	-1.2155051	-4.9771	-0.28843477	PHKA2
39622_at	1	0.24514724	1.2151412	-4.9774	0.44386977	GCM1
31658_at	1	0.24522304	-1.2149358	-4.9776	-0.40352781	NEUROG3
450_g_at	1	0.24531388	1.2146898	-4.9779	0.28909522	CGRRF1
39282_at	1	0.24542219	1.2143965	-4.9782	0.43936697	DNAJC24
32951_g_at	1	0.24564563	1.2137918	-4.9788	0.43798995	POU6F2
37778_at	1	0.24564773	-1.2137861	-4.9788	-0.24924223	KIN
1123_at	1	0.24571258	-1.2136107	-4.979	-0.52608133	GHRHR
36131_at	1	0.24582512	1.2133063	-4.9793	0.27996918	CLIC1
34163_g_at	1	0.24584368	-1.2132562	-4.9793	-0.27043162	RBPMS
38098_at	1	0.24619731	1.2123006	-4.9803	0.25508307	LPIN1
36888_at	1	0.24622715	1.21222	-4.9804	0.36001279	HAUS5
37858_at	1	0.24626657	-1.2121136	-4.9805	-0.31950892	COLQ
40818_at	1	0.24633537	1.2119278	-4.9807	0.33910481	RBPJ
1078_at	1	0.24646184	1.2115865	-4.981	0.60423629	PRLR
38391_at	1	0.24655848	1.2113257	-4.9813	0.39560845	CAPG
36392_at	1	0.24664871	-1.2110824	-4.9815	-0.29531878	ZNF135
40082_at	1	0.2466662	-1.2110352	-4.9816	-0.33063279	ACSL1
36006_at	1	0.24675652	1.2107917	-4.9818	0.40146899	SOX12
40156_at	1	0.2467574	-1.2107893	-4.9818	-0.54582867	KIAA0040
35206_at	1	0.2467584	1.2107866	-4.9818	0.28173456	CEP250
517_at	1	0.24677825	1.2107331	-4.9819	0.21933407	FBXW4P1
41555_at	1	0.24688283	1.2104512	-4.9822	0.46482029	HS3ST1
36045_at	1	0.246985	1.2101759	-4.9825	0.46950436	ASCC3
36867_at	1	0.24710305	1.209858	-4.9828	0.29020506	NFASC
40551_at	1	0.24726807	1.2094137	-4.9832	0.92308951	SPTBN1
720_at	1	0.24732373	1.2092639	-4.9834	0.31429004	HSF4
31637_s_at	1	0.24740295	1.2090507	-4.9836	0.37442561	NR1D1///THRA
33430_at	1	0.24743408	1.208967	-4.9837	0.30911227	TPGS2
35724_at	1	0.24744029	1.2089503	-4.9837	0.33729981	PIR
34019_at	1	0.24758526	1.2085604	-4.9841	0.36860232	CHRNA3
38873_at	1	0.24774168	1.2081399	-4.9845	0.66685647	DCAF1
37005_at	1	0.24804527	1.2073244	-4.9853	0.37391561	MINOS1-NBL1///NBL1
41690_at	1	0.24812112	1.2071208	-4.9856	0.25581961	ARID5B
41586_at	1	0.24813719	-1.2070776	-4.9856	-0.54519144	FGF18
31943_g_at	1	0.24825056	1.2067734	-4.9859	0.26364643	TULP3
37920_at	1	0.24832866	1.2065639	-4.9861	0.32162993	PITX1
1566_at	1	0.24842166	-1.2063144	-4.9864	-0.49033475	NCAM1
38310_at	1	0.24842497	1.2063055	-4.9864	0.21489429	CNOT3
41783_at	1	0.24854536	-1.2059827	-4.9867	-0.47114213	CRABP2
38616_at	1	0.24856184	1.2059386	-4.9867	0.40139025	NDRG2
32155_at	1	0.2485926	1.2058561	-4.9868	0.6480774	TFAP2A
40109_at	1	0.24860312	-1.2058279	-4.9869	-0.46265637	SRF
39261_at	1	0.24864994	1.2057024	-4.987	0.28790804	ZBTB48
40282_s_at	1	0.24870914	1.2055438	-4.9871	0.54894102	CFD
35616_at	1	0.24880965	-1.2052745	-4.9874	-0.57458976	CIITA
33067_at	1	0.24884211	-1.2051876	-4.9875	-0.52921473	HIST1H1A
40273_at	1	0.2488639	1.2051292	-4.9876	0.29435493	SPHK2
39480_s_at	1	0.24888767	1.2050656	-4.9876	0.37422624	SCAPER
1463_at	1	0.24889038	-1.2050583	-4.9876	-0.36398708	PTPN12
32416_at	1	0.249235	1.204136	-4.9886	0.47361745	IL23A
40474_r_at	1	0.24924477	-1.2041098	-4.9886	-0.3394251	KPNA1
38064_at	1	0.24931987	1.203909	-4.9888	0.26696638	MVP
38095_i_at	1	0.24940106	-1.2036919	-4.989	-0.32433612	HLA-DPB1
35001_at	1	0.24947371	-1.2034977	-4.9892	-0.27917153	KCTD20
35762_at	1	0.24948857	1.2034579	-4.9892	0.23105463	FBXO28
31394_at	1	0.24967556	1.2029583	-4.9897	0.59010084	SERPINI2
34942_at	1	0.25002284	-1.2020311	-4.9907	-0.40583158	CNIH3
38706_at	1	0.25010236	-1.201819	-4.9909	-0.25068185	E2F4
36407_at	1	0.25010647	1.201808	-4.9909	0.31025669	KLK13
166_at	1	0.25016009	-1.2016649	-4.991	-0.37300782	GPR68
39990_at	1	0.25023128	1.2014751	-4.9912	0.34871445	ISL1
41740_at	1	0.2503574	1.2011388	-4.9916	0.55031811	ARL3
33681_at	1	0.25037413	1.2010943	-4.9916	0.70358122	SERPINH1
32948_at	1	0.25041534	-1.2009844	-4.9917	-0.86618533	USH2A
37235_g_at	1	0.25055154	1.2006215	-4.9921	0.42553788	KNG1
41418_at	1	0.25065471	-1.2003467	-4.9924	-0.29666522	ADGRL1
33596_at	1	0.25067953	-1.2002806	-4.9924	-0.6642027	SPOCK3
33360_at	1	0.25090135	-1.1996901	-4.993	-0.23987031	KDM2A
542_at	1	0.25093442	-1.1996021	-4.9931	-0.65940783	CRABP1
