ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
203215_s_at	0.518901	1.52E-01	1.5014666	-5.15406	0.7450098	MYO6
213451_x_at	0.518901	1.52E-01	1.5014232	-5.15412	0.460367	TNXB///TNXA
206775_at	0.518901	1.52E-01	1.5013207	-5.15426	0.6022615	CUBN
218839_at	0.518901	1.52E-01	-1.5011315	-5.15451	-0.6856295	HEY1
200709_at	0.518901	1.52E-01	-1.5010243	-5.15466	-0.1550558	LOC101929368///FKBP1A
212490_at	0.518901	1.52E-01	1.5008602	-5.15488	0.3070407	DNAJC8
206052_s_at	0.518901	1.52E-01	-1.5007271	-5.15505	-0.1895322	SLBP
206370_at	0.518901	1.53E-01	-1.500653	-5.15515	-0.5977578	PIK3CG
220306_at	0.518901	1.53E-01	-1.5004868	-5.15538	-0.8192295	FAM46C
221520_s_at	0.518901	1.53E-01	-1.5004588	-5.15541	-0.7497708	CDCA8
220030_at	0.518901	1.53E-01	-1.500429	-5.15545	-0.6931197	STYK1
210839_s_at	0.518901	1.53E-01	-1.5004035	-5.15549	-0.2710159	ENPP2
203482_at	0.518901	1.53E-01	-1.5000511	-5.15596	-0.2216231	SLF2
221586_s_at	0.518901	1.53E-01	-1.4999786	-5.15606	-0.5351038	E2F5
215075_s_at	0.518901	1.53E-01	-1.499957	-5.15609	-0.305282	GRB2
201259_s_at	0.518901	1.53E-01	1.4997916	-5.15631	0.1686256	SYPL1
204578_at	0.518901	1.53E-01	1.4997594	-5.15635	0.5196706	PPIP5K1
206408_at	0.518901	1.53E-01	-1.4996309	-5.15652	-0.6668569	LRRTM2
221905_at	0.518901	1.53E-01	1.4996123	-5.15655	0.8294129	CYLD
203170_at	0.518901	1.53E-01	1.4995809	-5.15659	0.747794	RRP8
213880_at	0.518901	1.53E-01	1.4995676	-5.15661	1.0163005	LGR5
213654_at	0.518901	1.53E-01	-1.4994047	-5.15683	-0.2705847	TAF5L
203281_s_at	0.518901	1.53E-01	-1.4993961	-5.15684	-0.2162255	MIR5193///UBA7
215846_at	0.518901	1.53E-01	1.4993131	-5.15695	0.7108449	
222164_at	0.518901	1.53E-01	1.4992383	-5.15705	0.3033265	FGFR1
216134_at	0.518901	1.53E-01	-1.4991813	-5.15712	-0.6495829	FRMD4B
218344_s_at	0.518901	1.53E-01	1.4991431	-5.15718	0.2722254	RCOR3
204569_at	0.518901	1.53E-01	1.4991304	-5.15719	0.3705409	ICK
206219_s_at	0.518901	1.53E-01	-1.4991251	-5.1572	-0.3467136	VAV1
215281_x_at	0.518901	1.53E-01	1.4991008	-5.15723	0.6387651	POGZ
218092_s_at	0.518901	1.53E-01	-1.4990597	-5.15729	-0.290692	AGFG1
216140_at	0.51901	1.53E-01	-1.4986502	-5.15784	-0.7690246	
219900_s_at	0.51901	1.53E-01	1.4985939	-5.15791	0.61592	ZNF446
203593_at	0.51901	1.53E-01	-1.4985758	-5.15793	-0.2034289	CD2AP
212665_at	0.51901	1.53E-01	-1.4984726	-5.15807	-0.2501992	TIPARP
37590_g_at	0.51901	1.53E-01	-1.4984268	-5.15813	-0.2678922	
209439_s_at	0.51901	1.53E-01	1.4983527	-5.15823	0.4707709	PHKA2
208031_s_at	0.51901	1.53E-01	1.4982552	-5.15836	0.5203398	RFX2
210767_at	0.51901	1.53E-01	-1.4982101	-5.15842	-0.8603916	NF2
221480_at	0.519116	1.53E-01	1.4979983	-5.15871	0.3250256	HNRNPD
201306_s_at	0.519257	1.53E-01	1.4977164	-5.15908	0.1378981	ANP32B
41037_at	0.519257	1.53E-01	-1.4976553	-5.15917	-0.3440709	TEAD4
205146_x_at	0.519309	1.53E-01	-1.4975053	-5.15937	-0.89438	APBA3
221819_at	0.519333	1.53E-01	-1.4973049	-5.15963	-0.1905284	RAB35
212589_at	0.519333	1.53E-01	1.4972877	-5.15966	0.2606291	RRAS2
206548_at	0.519333	1.53E-01	1.4972067	-5.15977	1.1591188	
220992_s_at	0.519428	1.53E-01	1.4969898	-5.16006	0.2193785	TRMT1L
207338_s_at	0.519428	1.53E-01	-1.4968407	-5.16026	-0.2992711	ZNF200
209526_s_at	0.519428	1.54E-01	1.4967693	-5.16035	0.2210979	HDGFRP3
218565_at	0.519428	1.54E-01	-1.4966835	-5.16047	-0.2511085	SPOUT1
210616_s_at	0.519428	1.54E-01	1.4966457	-5.16052	0.1731938	SEC31A
209481_at	0.519453	1.54E-01	-1.4965269	-5.16067	-0.195957	SNRK
213237_at	0.519533	1.54E-01	-1.4963369	-5.16093	-0.3124078	KNOP1
201144_s_at	0.519533	1.54E-01	-1.4962544	-5.16104	-0.2421415	EIF2S1
215809_at	0.519591	1.54E-01	-1.4959315	-5.16147	-0.3354747	CYP2D6
219691_at	0.519591	1.54E-01	-1.4958205	-5.16162	-0.3660161	SAMD9
60471_at	0.519591	1.54E-01	-1.4956679	-5.16182	-0.2625732	RIN3
32062_at	0.519591	1.54E-01	1.4956652	-5.16183	0.931505	LRRC14
201457_x_at	0.519591	1.54E-01	-1.4954911	-5.16206	-0.1565588	BUB3
203950_s_at	0.519591	1.54E-01	1.4953988	-5.16218	0.4870055	CLCN6
218091_at	0.519591	1.54E-01	-1.4952388	-5.1624	-0.1945303	AGFG1
221686_s_at	0.519591	1.54E-01	-1.4952322	-5.1624	-0.5446168	RECQL5
202799_at	0.519591	1.54E-01	-1.4951129	-5.16256	-0.1876157	CLPP
222307_at	0.519591	1.54E-01	-1.494985	-5.16273	-0.341119	PDCD4-AS1
222267_at	0.519591	1.54E-01	1.4948221	-5.16295	0.8878149	TMEM209
206487_at	0.519591	1.54E-01	1.4947905	-5.16299	0.4413457	SUN1
218490_s_at	0.519591	1.54E-01	1.4947266	-5.16308	0.2581019	ZNF302
211717_at	0.519591	1.54E-01	-1.4946727	-5.16315	-0.4263793	ANKRD40
215901_at	0.519591	1.54E-01	-1.4946634	-5.16316	-1.1541973	ZNF81
207157_s_at	0.519591	1.54E-01	-1.4946588	-5.16317	-0.1521839	GNG5
215914_at	0.519591	1.54E-01	1.4946541	-5.16318	0.5698789	
215521_at	0.519693	1.54E-01	-1.4944103	-5.1635	-0.379355	PHC3
218670_at	0.519693	1.54E-01	-1.4943569	-5.16357	-0.5173237	PUS1
201876_at	0.520086	1.54E-01	-1.4938169	-5.16429	-0.2287075	PON2
222256_s_at	0.520182	1.54E-01	-1.4936167	-5.16456	-0.5746667	JMJD7///JMJD7-PLA2G4B
204901_at	0.520476	1.54E-01	1.493172	-5.16515	0.3645588	BTRC
217357_at	0.520476	1.54E-01	-1.4930384	-5.16533	-0.3522809	
219262_at	0.520476	1.54E-01	-1.49301	-5.16537	-0.5438636	SUV39H2
204277_s_at	0.52059	1.55E-01	1.4927894	-5.16567	0.2811171	TK2
217277_at	0.520601	1.55E-01	1.4926131	-5.1659	0.6148406	
213593_s_at	0.520601	1.55E-01	1.4925963	-5.16592	0.8443822	TRA2A
216266_s_at	0.520789	1.55E-01	-1.4922911	-5.16633	-0.1682875	ARFGEF1
206275_s_at	0.521058	1.55E-01	-1.4918938	-5.16686	-0.8976147	MICAL2
201405_s_at	0.521275	1.55E-01	1.4915547	-5.16731	0.1306873	COPS6
217873_at	0.521761	1.55E-01	-1.4909092	-5.16817	-0.2187111	CAB39
213720_s_at	0.521781	1.55E-01	-1.49078	-5.16834	-0.200937	SMARCA4
208507_at	0.521781	1.55E-01	-1.4907064	-5.16844	-0.2633857	OR7C2
211545_at	0.522165	1.55E-01	1.4901483	-5.16919	0.7381233	GHRHR
206557_at	0.522165	1.55E-01	-1.4900147	-5.16936	-0.290563	ZNF702P
222264_at	0.522165	1.55E-01	1.4897075	-5.16977	0.3404035	HNRNPUL2
216038_x_at	0.522165	1.55E-01	1.4896614	-5.16983	0.3045833	DAXX
207528_s_at	0.522165	1.55E-01	-1.4896524	-5.16985	-0.6156949	SLC7A11
219101_x_at	0.522165	1.55E-01	1.4896157	-5.1699	0.6792206	ABHD8
207774_at	0.522165	1.55E-01	-1.48949	-5.17006	-0.3004976	ATG10
201202_at	0.522165	1.55E-01	-1.4894881	-5.17007	-0.3598815	PCNA
205321_at	0.522165	1.55E-01	-1.4894585	-5.17011	-0.5246906	EIF2S3
205785_at	0.522227	1.55E-01	1.4892979	-5.17032	0.31418	ITGAM
216020_at	0.522229	1.55E-01	-1.4892049	-5.17044	-0.8035581	IFIH1
208374_s_at	0.522295	1.56E-01	-1.48904	-5.17066	-0.2034101	CAPZA1
221217_s_at	0.522321	1.56E-01	-1.4889199	-5.17082	-0.6379363	RBFOX1
218049_s_at	0.522375	1.56E-01	-1.4887692	-5.17102	-0.2341017	MRPL13
204560_at	0.52255	1.56E-01	1.488453	-5.17144	0.9493289	FKBP5
208004_at	0.52255	1.56E-01	-1.4883887	-5.17153	-0.408074	OPRPN
201892_s_at	0.522682	1.56E-01	1.4881491	-5.17185	0.1549062	IMPDH2
222022_at	0.522767	1.56E-01	-1.4879617	-5.1721	-0.2978774	DTX3
221812_at	0.522771	1.56E-01	-1.4878208	-5.17229	-0.3712745	FBXO42
206400_at	0.522771	1.56E-01	1.487778	-5.17234	0.4948903	LGALS7B///LGALS7
208379_x_at	0.522901	1.56E-01	-1.4873879	-5.17286	-0.2696077	NPY2R
217988_at	0.522901	1.56E-01	1.4873135	-5.17296	0.2297151	CCNB1IP1
206844_at	0.522901	1.56E-01	-1.487276	-5.17301	-0.4675642	FBP2
204393_s_at	0.522901	1.56E-01	-1.4872457	-5.17305	-0.590274	ACPP
203780_at	0.522901	1.56E-01	-1.4871216	-5.17322	-0.505518	MPZL2
206663_at	0.522901	1.56E-01	-1.4870694	-5.17329	-0.2850405	SP4
204701_s_at	0.522901	1.56E-01	1.4868752	-5.17354	0.4217034	STOML1
205435_s_at	0.522901	1.56E-01	-1.4867415	-5.17372	-0.4276331	AAK1
202893_at	0.522901	1.56E-01	1.4867217	-5.17375	0.229452	UNC13B
219905_at	0.522901	1.56E-01	1.4866227	-5.17388	0.7927097	ERMAP
218011_at	0.522901	1.56E-01	1.4864638	-5.17409	0.1887579	UBL5
206066_s_at	0.522901	1.56E-01	1.4863316	-5.17427	0.1804933	RAD51C
220052_s_at	0.522901	1.56E-01	-1.4862828	-5.17433	-0.2860177	TINF2
210021_s_at	0.522901	1.56E-01	1.4862155	-5.17442	0.293159	CCNO
216361_s_at	0.522901	1.56E-01	1.4861674	-5.17448	0.5381546	KAT6A
214304_x_at	0.522901	1.56E-01	1.4861063	-5.17457	0.2256075	
206714_at	0.522901	1.56E-01	-1.4861033	-5.17457	-0.5599174	ALOX15B
203772_at	0.522924	1.56E-01	1.4859883	-5.17472	0.4203677	BLVRA
218082_s_at	0.523071	1.56E-01	-1.4856904	-5.17512	-0.1744848	UBP1
218135_at	0.523071	1.56E-01	1.4856404	-5.17519	0.2860831	ERGIC2
202123_s_at	0.523226	1.56E-01	1.4853748	-5.17554	0.2350958	ABL1
40472_at	0.523239	1.57E-01	-1.4852697	-5.17568	-0.6446175	LPCAT4
210492_at	0.523368	1.57E-01	-1.4850333	-5.17599	-1.0114054	MFAP3L
217496_s_at	0.523488	1.57E-01	-1.4847305	-5.17639	-0.187435	IDE
206718_at	0.523488	1.57E-01	1.4846523	-5.1765	0.6005781	LMO1
217629_at	0.523488	1.57E-01	-1.484627	-5.17653	-0.3995253	
217009_at	0.523515	1.57E-01	-1.4845071	-5.17669	-0.3663559	PGK2
203771_s_at	0.523737	1.57E-01	-1.4841641	-5.17715	-0.3318442	BLVRA
221137_at	0.523836	1.57E-01	-1.4839622	-5.17742	-0.3595395	
208280_at	0.523838	1.57E-01	-1.4838699	-5.17754	-0.6279554	CDRT1
207722_s_at	0.523859	1.57E-01	1.4836459	-5.17784	0.3483424	BTBD2
206818_s_at	0.523859	1.57E-01	1.4836318	-5.17785	0.2370465	CNNM2
218290_at	0.523859	1.57E-01	-1.4835666	-5.17794	-0.1589657	MIR6789///PLEKHJ1
203810_at	0.523859	1.57E-01	1.4834169	-5.17814	0.2648975	DNAJB4
209253_at	0.523859	1.57E-01	1.4833985	-5.17816	0.2306624	SORBS3
220994_s_at	0.523926	1.57E-01	1.4832332	-5.17838	0.8166072	STXBP6
202140_s_at	0.523952	1.57E-01	-1.4831142	-5.17854	-0.1844709	CLK3
221659_s_at	0.524079	1.57E-01	-1.4828789	-5.17885	-0.3041685	MYL10
210435_at	0.524146	1.57E-01	1.482714	-5.17907	0.9556559	ARL17B///ARL17A
206322_at	0.524281	1.57E-01	-1.4823914	-5.1795	-0.4103604	SYN3
212466_at	0.524281	1.57E-01	1.4823815	-5.17951	0.3716786	SPRED2
206933_s_at	0.524418	1.57E-01	1.4820578	-5.17994	0.6364889	H6PD
214445_at	0.524418	1.57E-01	1.4820463	-5.17996	0.315679	ELL2
202483_s_at	0.524829	1.57E-01	-1.4814882	-5.1807	-0.2332398	RANBP1
214378_at	0.524847	1.58E-01	1.4813697	-5.18086	0.3385511	TFPI
217341_at	0.524847	1.58E-01	-1.4812693	-5.18099	-0.5449157	DNM1
214679_x_at	0.524847	1.58E-01	1.4811136	-5.1812	0.2689038	GNA11
210100_s_at	0.524847	1.58E-01	1.4811101	-5.1812	0.5927297	ABCA2
215808_at	0.524865	1.58E-01	-1.4810004	-5.18135	-0.2568541	KLK10
212912_at	0.525	1.58E-01	1.4807417	-5.18169	0.2345349	RPS6KA2
210628_x_at	0.525	1.58E-01	1.4805951	-5.18188	0.285485	LTBP4
219104_at	0.525	1.58E-01	1.4805789	-5.1819	0.363224	RNF141
37577_at	0.525248	1.58E-01	-1.4802068	-5.1824	-0.3139683	ARHGAP19
208982_at	0.525566	1.58E-01	-1.4796243	-5.18317	-0.256027	PECAM1
211479_s_at	0.525566	1.58E-01	-1.4796144	-5.18318	-0.4718925	HTR2C
213882_at	0.525566	1.58E-01	1.4795772	-5.18323	0.247677	TM2D1
209744_x_at	0.525757	1.58E-01	-1.4792344	-5.18369	-0.24522	ITCH
209095_at	0.525757	1.58E-01	1.4791812	-5.18376	0.1963027	DLD
213692_s_at	0.525913	1.58E-01	-1.4789147	-5.18411	-0.5784895	VDR
221554_at	0.525991	1.58E-01	-1.4787365	-5.18435	-0.1999237	STRADA
217691_x_at	0.526161	1.58E-01	-1.4784543	-5.18472	-0.2557464	MIR6787///SLC16A3
209836_x_at	0.526325	1.58E-01	-1.4781788	-5.18508	-0.2848285	BOLA2B///BOLA2
206592_s_at	0.526629	1.58E-01	-1.4777431	-5.18566	-0.1617791	AP3D1
202100_at	0.526645	1.59E-01	-1.4776365	-5.1858	-0.1966022	RALB
213375_s_at	0.526651	1.59E-01	-1.4773806	-5.18614	-0.2158088	N4BP2L1
201700_at	0.526651	1.59E-01	-1.4773728	-5.18615	-0.2302911	CCND3
203516_at	0.526651	1.59E-01	1.477343	-5.18619	0.2692815	SNTA1
208553_at	0.526651	1.59E-01	-1.4771918	-5.18639	-0.6067045	HIST1H1E
211947_s_at	0.526651	1.59E-01	1.4770968	-5.18652	0.7627515	PRRC2C
208570_at	0.526651	1.59E-01	-1.4770945	-5.18652	-0.4858522	WNT1
211968_s_at	0.526723	1.59E-01	-1.4767932	-5.18692	-0.1769687	HSP90AA1
203865_s_at	0.526723	1.59E-01	1.4767008	-5.18704	0.3388619	ADARB1
216314_at	0.526723	1.59E-01	-1.4766679	-5.18708	-1.1131354	CRISP1
207600_at	0.526723	1.59E-01	1.47654	-5.18725	0.7551103	KCNC3
219615_s_at	0.526723	1.59E-01	-1.4765184	-5.18728	-0.282025	KCNK5
216398_at	0.526723	1.59E-01	-1.4764773	-5.18734	-0.2618331	GYPB
201596_x_at	0.526852	1.59E-01	-1.4762417	-5.18765	-0.2833877	KRT18
210084_x_at	0.52686	1.59E-01	1.476144	-5.18778	0.5887677	TPSAB1
220022_at	0.527052	1.59E-01	-1.4758365	-5.18818	-1.0800839	ZNF334
205012_s_at	0.527175	1.59E-01	-1.4756077	-5.18849	-0.2076794	HAGH
210569_s_at	0.527667	1.59E-01	-1.4749598	-5.18934	-0.713058	SIGLEC9
216873_s_at	0.527941	1.59E-01	1.4744726	-5.18999	0.3320308	ATP8B2
202272_s_at	0.527941	1.59E-01	1.4744707	-5.18999	0.1585755	FBXO28
202002_at	0.528144	1.59E-01	-1.4740688	-5.19052	-0.4114342	ACAA2
217230_at	0.528144	1.59E-01	-1.4740629	-5.19053	-0.5273863	EZR
211234_x_at	0.528203	1.60E-01	1.4736588	-5.19106	0.4732217	ESR1
211405_x_at	0.528203	1.60E-01	-1.4734856	-5.19129	-0.2109033	IFNA17
221800_s_at	0.528203	1.60E-01	-1.4734388	-5.19135	-0.2063598	FAAP100
205632_s_at	0.528203	1.60E-01	-1.4734164	-5.19138	-0.301096	PIP5K1B
206138_s_at	0.528203	1.60E-01	-1.473408	-5.19139	-0.1577512	PI4KB
205210_at	0.528203	1.60E-01	1.4733582	-5.19146	0.5500771	TGFBRAP1
208353_x_at	0.528203	1.60E-01	-1.4733044	-5.19153	-0.5251913	ANK1
200748_s_at	0.528203	1.60E-01	-1.473095	-5.19181	-0.1939174	FTH1
201593_s_at	0.528203	1.60E-01	1.4730268	-5.1919	0.3317994	ZC3H15
217941_s_at	0.528203	1.60E-01	-1.4729246	-5.19203	-0.1995557	ERBIN
215896_at	0.528203	1.60E-01	-1.4729199	-5.19204	-0.2483632	
215532_x_at	0.528203	1.60E-01	1.4727869	-5.19222	0.7511183	ZNF492
220657_at	0.528203	1.60E-01	1.4727665	-5.19224	0.6430938	KLHL11
221070_s_at	0.528203	1.60E-01	1.4727393	-5.19228	0.5446241	CCAR2
222283_at	0.528203	1.60E-01	-1.4726611	-5.19238	-0.2349485	ZNF480
213638_at	0.528711	1.60E-01	-1.4719807	-5.19328	-0.6489993	PHACTR1
210013_at	0.528711	1.60E-01	-1.4719079	-5.19338	-0.4390016	HPX
204995_at	0.528848	1.60E-01	-1.4716637	-5.1937	-1.0161711	CDK5R1
206454_s_at	0.528869	1.60E-01	1.4715505	-5.19385	0.7689941	RHO
207595_s_at	0.529291	1.60E-01	-1.4709448	-5.19465	-0.4715374	BMP1
212248_at	0.529291	1.60E-01	-1.4707853	-5.19486	-0.1609406	MTDH
202729_s_at	0.529291	1.60E-01	1.4707642	-5.19488	0.314403	LTBP1
214208_at	0.529291	1.60E-01	1.4706091	-5.19509	0.3250725	KLHL35
203374_s_at	0.529291	1.60E-01	-1.4705444	-5.19517	-0.2857785	TPP2
206434_at	0.529291	1.60E-01	1.4705392	-5.19518	0.9086669	SPOCK3
216434_at	0.529494	1.61E-01	-1.4701665	-5.19567	-0.1996116	TTC38
205554_s_at	0.529494	1.61E-01	1.4700715	-5.1958	0.4983415	DNASE1L3
204914_s_at	0.529494	1.61E-01	-1.4700436	-5.19584	-0.6441493	SOX11
202594_at	0.529527	1.61E-01	-1.4699174	-5.196	-0.1476334	LEPROTL1
207873_x_at	0.529891	1.61E-01	-1.4692536	-5.19688	-0.2980725	SEZ6L
209165_at	0.529891	1.61E-01	-1.4691899	-5.19696	-0.3446278	AATF
211256_x_at	0.529891	1.61E-01	-1.4691814	-5.19697	-0.1712103	BTN2A1
201389_at	0.529891	1.61E-01	-1.4691496	-5.19701	-0.3197347	ITGA5
217778_at	0.529957	1.61E-01	1.4689564	-5.19727	0.2513974	SLC39A1
214397_at	0.529957	1.61E-01	-1.4688977	-5.19735	-0.9769554	MBD2
213043_s_at	0.529994	1.61E-01	-1.4687667	-5.19752	-0.1862363	MIR6884///MED24
213208_at	0.53005	1.61E-01	1.4686153	-5.19772	0.3197284	GLTSCR1L
213838_at	0.530411	1.61E-01	-1.4681182	-5.19837	-0.2479222	NOL7
202529_at	0.530481	1.61E-01	-1.4679502	-5.19859	-0.1576275	PRPSAP1
213587_s_at	0.5305	1.61E-01	1.4678194	-5.19877	0.2419782	ATP6V0E2
222285_at	0.5305	1.61E-01	-1.4677504	-5.19886	-0.7872759	IGHD
218766_s_at	0.530626	1.61E-01	1.4675201	-5.19916	0.2255925	WARS2
208474_at	0.530699	1.61E-01	-1.467349	-5.19939	-0.3425989	CLDN6
201331_s_at	0.530714	1.61E-01	-1.4671967	-5.19959	-0.2113613	STAT6
203561_at	0.530714	1.61E-01	-1.4671324	-5.19967	-0.459051	FCGR2A
216053_x_at	0.530714	1.61E-01	-1.4669898	-5.19986	-0.652721	FAM27B///FAM27C///FAM182B///FAM182A
202312_s_at	0.530714	1.61E-01	-1.4669468	-5.19992	-0.350608	COL1A1
204762_s_at	0.530714	1.61E-01	-1.4668885	-5.19999	-0.3647091	GNAO1
201924_at	0.530831	1.61E-01	1.4666676	-5.20028	0.2805548	AFF1
207401_at	0.530897	1.61E-01	-1.4665049	-5.2005	-0.4601515	PROX1
215190_at	0.531108	1.62E-01	-1.4661767	-5.20093	-0.4923714	EIF3M
222299_x_at	0.531135	1.62E-01	-1.466058	-5.20109	-0.9277592	
213286_at	0.531342	1.62E-01	1.4657354	-5.20151	0.6096091	ZFR
215973_at	0.531468	1.62E-01	-1.4655051	-5.20181	-0.3175456	HCG4B
203344_s_at	0.531504	1.62E-01	-1.4653751	-5.20198	-0.2077733	RBBP8
213203_at	0.531593	1.62E-01	1.4651702	-5.20225	0.2057702	SNAPC5
214009_at	0.531593	1.62E-01	-1.4650974	-5.20235	-0.440408	MSL3
202958_at	0.531664	1.62E-01	-1.4649287	-5.20257	-0.1813065	PTPN9
213448_at	0.531807	1.62E-01	-1.4646789	-5.2029	-0.2220222	
211284_s_at	0.531996	1.62E-01	-1.4643118	-5.20338	-0.2264524	GRN
209518_at	0.531996	1.62E-01	-1.464289	-5.20341	-0.2295001	SMARCD1
221361_at	0.532051	1.62E-01	-1.4641384	-5.20361	-0.5261513	OMP
219936_s_at	0.532216	1.62E-01	-1.4635624	-5.20437	-0.7437614	GPR87
204386_s_at	0.532216	1.62E-01	1.4635577	-5.20437	0.1902123	MRPL57
205259_at	0.532216	1.62E-01	1.4635098	-5.20444	0.3896368	NR3C2
202703_at	0.532216	1.62E-01	-1.463338	-5.20466	-0.1397705	DUSP11
212884_x_at	0.532216	1.62E-01	1.4633186	-5.20469	0.558572	APOE
204161_s_at	0.532216	1.62E-01	1.4633056	-5.20471	0.3973433	ENPP4
221665_s_at	0.532216	1.62E-01	-1.4632346	-5.2048	-0.5299776	EPS8L1
208065_at	0.532216	1.62E-01	-1.4632202	-5.20482	-0.6788998	ST8SIA3
208864_s_at	0.532216	1.62E-01	-1.4629753	-5.20514	-0.2146699	TXN
202619_s_at	0.532216	1.62E-01	1.4629235	-5.20521	0.3108856	PLOD2
208636_at	0.532216	1.62E-01	-1.4628258	-5.20534	-0.2238346	ACTN1
218353_at	0.532216	1.62E-01	-1.4628143	-5.20535	-0.2563002	RGS5
221107_at	0.532216	1.62E-01	-1.4628023	-5.20537	-0.5409728	CHRNA9
213939_s_at	0.532246	1.63E-01	1.4626798	-5.20553	0.5518073	RUFY3
211994_at	0.532359	1.63E-01	1.4624643	-5.20581	0.2134474	WNK1
203653_s_at	0.532434	1.63E-01	1.4622907	-5.20604	0.6721622	COIL
212780_at	0.532624	1.63E-01	-1.4618906	-5.20656	-0.1584013	SOS1
205860_x_at	0.532624	1.63E-01	-1.4618526	-5.20661	-0.7326754	FOLH1B///FOLH1
204736_s_at	0.532624	1.63E-01	1.4617374	-5.20677	0.4923308	CSPG4
217894_at	0.532624	1.63E-01	1.4617233	-5.20678	0.2138098	KCTD3
204629_at	0.532638	1.63E-01	-1.46162	-5.20692	-0.1891101	PARVB
201520_s_at	0.532687	1.63E-01	-1.461431	-5.20717	-0.1773457	GRSF1
203040_s_at	0.532687	1.63E-01	-1.4613873	-5.20722	-0.2034895	HMBS
212967_x_at	0.532705	1.63E-01	1.4611013	-5.2076	0.197326	NAP1L1
205186_at	0.532705	1.63E-01	1.4610716	-5.20764	0.5647841	DNALI1
211053_at	0.532705	1.63E-01	-1.4610266	-5.2077	-0.2386433	KCNG1
207906_at	0.532705	1.63E-01	-1.4610143	-5.20771	-0.3718217	IL3
203515_s_at	0.532715	1.63E-01	1.4608713	-5.2079	0.1900617	PMVK
207169_x_at	0.532715	1.63E-01	1.4607847	-5.20802	0.3246723	MIR4640///DDR1
205171_at	0.532715	1.63E-01	-1.4607305	-5.20809	-0.1957744	PTPN4
215622_x_at	0.532715	1.63E-01	-1.4606509	-5.20819	-0.2094268	PHF7
217706_at	0.532793	1.63E-01	-1.4604744	-5.20842	-0.5111351	
209511_at	0.533015	1.63E-01	1.460011	-5.20903	0.1542285	POLR2F
211193_at	0.533015	1.63E-01	1.4600028	-5.20904	0.3939333	TP63
218161_s_at	0.533015	1.63E-01	-1.4599596	-5.2091	-0.4114616	CLN6
210465_s_at	0.533166	1.63E-01	1.4597009	-5.20944	0.3365868	SNAPC3
205895_s_at	0.533203	1.63E-01	-1.4594319	-5.20979	-0.207718	NOLC1
221707_s_at	0.533203	1.63E-01	-1.459336	-5.20992	-0.5800643	VPS53
207001_x_at	0.533203	1.63E-01	1.4593358	-5.20992	0.6442649	TSC22D3
32540_at	0.533203	1.63E-01	-1.4592944	-5.20997	-0.3015366	PPP3CC
213138_at	0.533203	1.63E-01	-1.4592186	-5.21007	-0.2874014	ARID5A
58780_s_at	0.533216	1.64E-01	1.458928	-5.21045	0.20832	ARHGEF40
209652_s_at	0.533216	1.64E-01	-1.4588577	-5.21054	-0.8304197	PGF
222379_at	0.533216	1.64E-01	1.4588335	-5.21058	0.3309213	KCNE4
222011_s_at	0.533216	1.64E-01	1.4586051	-5.21087	0.3155541	SNORA29///TCP1
217524_x_at	0.533216	1.64E-01	-1.4585755	-5.21091	-1.0069743	
210840_s_at	0.533216	1.64E-01	-1.4585652	-5.21093	-0.2003757	IQGAP1
208228_s_at	0.533216	1.64E-01	1.4584717	-5.21105	0.2931179	FGFR2
221142_s_at	0.533216	1.64E-01	1.4584618	-5.21106	0.5138961	PECR
206385_s_at	0.533216	1.64E-01	1.458411	-5.21113	0.661254	ANK3
218978_s_at	0.533492	1.64E-01	1.4580119	-5.21165	0.6989409	SLC25A37
203231_s_at	0.533592	1.64E-01	1.4577958	-5.21194	0.4972598	ATXN1
203831_at	0.533592	1.64E-01	1.4576235	-5.21216	0.177808	R3HDM2
201875_s_at	0.533592	1.64E-01	1.4576153	-5.21217	0.3277524	MPZL1
222079_at	0.533592	1.64E-01	-1.4575144	-5.2123	-0.4028901	ERG
219294_at	0.533592	1.64E-01	-1.4574592	-5.21238	-0.4218361	CENPQ
207960_at	0.533806	1.64E-01	-1.4571304	-5.21281	-0.2548706	
205142_x_at	0.533853	1.64E-01	-1.4569898	-5.21299	-0.2249489	ABCD1
217968_at	0.533881	1.64E-01	-1.4568702	-5.21315	-0.2912489	TSSC1
218620_s_at	0.53394	1.64E-01	1.4565724	-5.21354	0.3858092	HEMK1
219063_at	0.53394	1.64E-01	-1.4565427	-5.21358	-0.2743825	C1orf35
213518_at	0.53394	1.64E-01	-1.4565102	-5.21362	-0.2622135	PRKCI
214840_at	0.53394	1.64E-01	1.4563696	-5.2138	0.3794928	TOM1L2
212619_at	0.53394	1.64E-01	-1.4562882	-5.21391	-0.2557091	NEMP1
205239_at	0.53394	1.64E-01	-1.4562759	-5.21393	-0.6880058	AREG
211810_s_at	0.534023	1.64E-01	-1.456094	-5.21416	-0.2751004	GALC
221556_at	0.534298	1.64E-01	1.4556964	-5.21468	0.3034673	CDC14B
209429_x_at	0.534629	1.65E-01	1.4552361	-5.21529	0.1570348	EIF2B4
208963_x_at	0.534751	1.65E-01	1.4549758	-5.21563	0.6337625	MIR1908///FADS1
222149_x_at	0.534751	1.65E-01	1.4549231	-5.2157	0.4007764	GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8EP///GOLGA8G
