analyte_id	analyte_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	ribosomal_rna_28s_16s_ratio	analyte_volume	well_number	analyte_type	analyte_quantity	normal_tumor_genotype_snp_match	state	a260_a280_ratio	amount	spectrophotometer_method	analyte_type_id	concentration
868c1bf9-a166-4531-bc41-b77c4cfe8b2f	TCGA-97-7547-01A-11W	6092bd5c-e97c-4a77-a4ad-c87623b17507	TCGA-97-7547	TCGA-LUAD	d4d43ae0-2a4c-49e5-8481-fa3614dfe5c1	TCGA-97-7547-01A	bc07fbfa-8e03-4208-a711-a258d3737668	TCGA-97-7547-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
bfd3f8ea-5f67-4759-9fee-c2a6f14db98b	TCGA-97-7547-01A-11H	6092bd5c-e97c-4a77-a4ad-c87623b17507	TCGA-97-7547	TCGA-LUAD	d4d43ae0-2a4c-49e5-8481-fa3614dfe5c1	TCGA-97-7547-01A	bc07fbfa-8e03-4208-a711-a258d3737668	TCGA-97-7547-01A-11	--	released	RNA	--	--	0.13	UV Spec	H	--	--	--	--
547b996b-3bfe-40f5-8f2c-c7d40aa9da73	TCGA-97-7547-01A-11D	6092bd5c-e97c-4a77-a4ad-c87623b17507	TCGA-97-7547	TCGA-LUAD	d4d43ae0-2a4c-49e5-8481-fa3614dfe5c1	TCGA-97-7547-01A	bc07fbfa-8e03-4208-a711-a258d3737668	TCGA-97-7547-01A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
51e30d96-56f0-4fc1-9dba-a9b5e02cd720	TCGA-97-7547-01A-11R	6092bd5c-e97c-4a77-a4ad-c87623b17507	TCGA-97-7547	TCGA-LUAD	d4d43ae0-2a4c-49e5-8481-fa3614dfe5c1	TCGA-97-7547-01A	bc07fbfa-8e03-4208-a711-a258d3737668	TCGA-97-7547-01A-11	--	released	RNA	--	--	0.15	UV Spec	R	--	--	--	--
74ef5f26-f0bc-4d08-9968-5687ebd2b77f	TCGA-97-7547-10A-01W	6092bd5c-e97c-4a77-a4ad-c87623b17507	TCGA-97-7547	TCGA-LUAD	861ffb94-0306-437d-a31b-65ef73f6d962	TCGA-97-7547-10A	68d43491-6aae-44b0-b749-d66a476e83aa	TCGA-97-7547-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
523d10e4-159c-415b-a6dd-7a00e614f46c	TCGA-97-7547-10A-01D	6092bd5c-e97c-4a77-a4ad-c87623b17507	TCGA-97-7547	TCGA-LUAD	861ffb94-0306-437d-a31b-65ef73f6d962	TCGA-97-7547-10A	68d43491-6aae-44b0-b749-d66a476e83aa	TCGA-97-7547-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
b26660fa-7d23-4ec2-9a13-9e91ea06f3d7	TCGA-69-7973-01A-11R	dc9eaaa0-0bfd-46d0-994f-310826879da4	TCGA-69-7973	TCGA-LUAD	35300581-d122-4221-814e-801512df4984	TCGA-69-7973-01A	0058d9b2-afff-405c-a163-abebf46b788d	TCGA-69-7973-01A-11	--	released	RNA	--	--	0.15	UV Spec	R	--	--	--	--
bc91cd71-461d-4a8d-8840-67ec29d1a96d	TCGA-69-7973-01A-11H	dc9eaaa0-0bfd-46d0-994f-310826879da4	TCGA-69-7973	TCGA-LUAD	35300581-d122-4221-814e-801512df4984	TCGA-69-7973-01A	0058d9b2-afff-405c-a163-abebf46b788d	TCGA-69-7973-01A-11	--	released	RNA	--	--	0.15	UV Spec	H	--	--	--	--
a664b5e3-2a20-4d76-84fe-c890be241186	TCGA-69-7973-01A-11D	dc9eaaa0-0bfd-46d0-994f-310826879da4	TCGA-69-7973	TCGA-LUAD	35300581-d122-4221-814e-801512df4984	TCGA-69-7973-01A	0058d9b2-afff-405c-a163-abebf46b788d	TCGA-69-7973-01A-11	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
ee55aa8d-2c50-482f-bdb4-bf5c875481f1	TCGA-69-7973-01A-11W	dc9eaaa0-0bfd-46d0-994f-310826879da4	TCGA-69-7973	TCGA-LUAD	35300581-d122-4221-814e-801512df4984	TCGA-69-7973-01A	0058d9b2-afff-405c-a163-abebf46b788d	TCGA-69-7973-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
30b326de-e88c-4be7-9003-ec73a6ef90ef	TCGA-69-7973-10A-01D	dc9eaaa0-0bfd-46d0-994f-310826879da4	TCGA-69-7973	TCGA-LUAD	d610e2e6-8560-4a13-83de-ec54f03836f6	TCGA-69-7973-10A	88937d19-d141-4c8d-a39d-a14e58208d92	TCGA-69-7973-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
509993e0-123f-4595-9c8b-3669af64eb2a	TCGA-69-7973-10A-01W	dc9eaaa0-0bfd-46d0-994f-310826879da4	TCGA-69-7973	TCGA-LUAD	d610e2e6-8560-4a13-83de-ec54f03836f6	TCGA-69-7973-10A	88937d19-d141-4c8d-a39d-a14e58208d92	TCGA-69-7973-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
d9d0678c-1009-4762-a605-73574018ebad	TCGA-44-4112-01B-06R	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	8cc50f81-9018-462c-8843-1ea8ce1eff1a	TCGA-44-4112-01B	24480f47-dad2-481e-a0c7-0e3f85502adc	TCGA-44-4112-01B-05	--	released	RNA	--	1.81	0.15	UV Spec	R	--	--	--	--
11857252-ba3f-4eea-8bea-a415f84897ed	TCGA-44-4112-01B-06D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	8cc50f81-9018-462c-8843-1ea8ce1eff1a	TCGA-44-4112-01B	b7175519-80fa-4538-9121-8c2116fdbbaa	TCGA-44-4112-01B-06	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
39692236-ab9d-4c6e-a1d6-ac3dfe59eac0	TCGA-44-4112-11A-21D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6d41ef8f-9599-40f3-8a7d-32de1ed0acc0	TCGA-44-4112-11A	0422edc7-6c5e-468c-ac4f-0c642e4b44b7	TCGA-44-4112-11A-21	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
2e5e77f1-1e5f-4c2e-aa99-af745c713280	TCGA-44-4112-11A-31D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6d41ef8f-9599-40f3-8a7d-32de1ed0acc0	TCGA-44-4112-11A	ff364beb-003e-4f93-bd55-0da073ca655e	TCGA-44-4112-11A-31	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
4eb32900-b3c4-4f76-8f68-000dbf4b8d56	TCGA-44-4112-11A-01X	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6d41ef8f-9599-40f3-8a7d-32de1ed0acc0	TCGA-44-4112-11A	67993bdd-42b1-48c5-b8a1-74cda8d1877f	TCGA-44-4112-11A-01	--	released	Repli-G X (Qiagen) DNA	--	--	0.5	UV Spec	X	--	--	--	--
c9832641-b048-4a20-8767-23db011d9688	TCGA-44-4112-11A-01D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6d41ef8f-9599-40f3-8a7d-32de1ed0acc0	TCGA-44-4112-11A	67993bdd-42b1-48c5-b8a1-74cda8d1877f	TCGA-44-4112-11A-01	--	released	DNA	--	1.9	0.17	UV Spec	D	--	--	--	--
11833122-ba40-46dd-a909-0a48c9de357b	TCGA-44-4112-11A-01W	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6d41ef8f-9599-40f3-8a7d-32de1ed0acc0	TCGA-44-4112-11A	67993bdd-42b1-48c5-b8a1-74cda8d1877f	TCGA-44-4112-11A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	UV Spec	W	--	--	--	--
20334b27-3595-4d9a-9c77-81ce63305398	TCGA-44-4112-10A-01D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	3550896e-18d2-4617-a27b-f600ba8b22ed	TCGA-44-4112-10A	f61ef9f8-7ab4-4609-b93f-a3d66d287d0c	TCGA-44-4112-10A-01	--	released	DNA	--	1.9	0.16	UV Spec	D	--	--	--	--
70d39769-2ec0-4cac-b354-69d3317116cd	TCGA-44-4112-01A-01W	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	3b97c846-d128-45ed-b1d5-211fb3795eac	TCGA-44-4112-01A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	UV Spec	W	--	--	--	--
0f21fc3a-91c2-431e-b696-94d358defeb3	TCGA-44-4112-01A-01T	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	3b97c846-d128-45ed-b1d5-211fb3795eac	TCGA-44-4112-01A-01	--	released	Total RNA	--	--	0.1	UV Spec	T	--	--	--	--
c9274a93-4ab9-4997-b345-16d0eeeb7150	TCGA-44-4112-01A-01R	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	3b97c846-d128-45ed-b1d5-211fb3795eac	TCGA-44-4112-01A-01	--	released	RNA	--	1.8	0.15	UV Spec	R	--	--	--	--
d0b8afaf-2114-4475-9a58-6c7e69b48736	TCGA-44-4112-01A-01X	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	3b97c846-d128-45ed-b1d5-211fb3795eac	TCGA-44-4112-01A-01	--	released	Repli-G X (Qiagen) DNA	--	--	0.5	UV Spec	X	--	--	--	--
05d88335-5b4f-4129-88e7-7396fa164a7c	TCGA-44-4112-01A-01D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	3b97c846-d128-45ed-b1d5-211fb3795eac	TCGA-44-4112-01A-01	--	released	DNA	--	1.9	0.15	UV Spec	D	--	--	--	--
1d74d579-cd0d-4947-b589-6ff58d591dbb	TCGA-44-4112-01A-22D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	b0f56ad9-e944-482a-bd89-8aa10bc571e4	TCGA-44-4112-01A-22	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
a7d65368-f7c4-4639-be93-c7ea74919bbe	TCGA-44-4112-01A-31D	68b86559-38b2-41f2-b66e-c3c2b628b14d	TCGA-44-4112	TCGA-LUAD	6c206676-e511-4281-91f5-bfe91b3279a4	TCGA-44-4112-01A	d95df76d-8270-49fa-80d6-2b0000e32c6a	TCGA-44-4112-01A-31	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
0645616a-3f07-4efc-81d4-33f10a78d006	TCGA-50-5930-01A-11D	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	3e30dbd1-10bf-4450-8d19-6f44d3284e02	TCGA-50-5930-01A	6d2ec0dc-a005-45c1-9f6d-f1f61fccd25a	TCGA-50-5930-01A-11	--	released	DNA	--	2.0	0.16	UV Spec	D	--	--	--	--
dc38ca5c-d458-4ea2-9e85-a94f0782d0a1	TCGA-50-5930-01A-11R	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	3e30dbd1-10bf-4450-8d19-6f44d3284e02	TCGA-50-5930-01A	6d2ec0dc-a005-45c1-9f6d-f1f61fccd25a	TCGA-50-5930-01A-11	--	released	RNA	--	1.8	0.13	UV Spec	R	--	--	--	--
ac610771-9d63-4fec-b62a-10d0d5902c7f	TCGA-50-5930-01A-11H	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	3e30dbd1-10bf-4450-8d19-6f44d3284e02	TCGA-50-5930-01A	6d2ec0dc-a005-45c1-9f6d-f1f61fccd25a	TCGA-50-5930-01A-11	--	released	RNA	--	1.8	0.16	UV Spec	H	--	--	--	--
b215ab13-9291-423f-8009-89966c7a45fa	TCGA-50-5930-01A-11W	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	3e30dbd1-10bf-4450-8d19-6f44d3284e02	TCGA-50-5930-01A	6d2ec0dc-a005-45c1-9f6d-f1f61fccd25a	TCGA-50-5930-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	0.5	UV Spec	W	--	--	--	--
ad24faff-74f7-48ce-9fc7-20a6830248a0	TCGA-50-5930-11A-01W	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	4cddb392-fc4b-4400-a44f-2e92a78b3e97	TCGA-50-5930-11A	fb7467a8-a0b4-4d87-84f8-8b31ddf16e1c	TCGA-50-5930-11A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	UV Spec	W	--	--	--	--
462db846-5f85-4456-a71a-019d645d5799	TCGA-50-5930-11A-01R	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	4cddb392-fc4b-4400-a44f-2e92a78b3e97	TCGA-50-5930-11A	fb7467a8-a0b4-4d87-84f8-8b31ddf16e1c	TCGA-50-5930-11A-01	--	released	RNA	--	1.7	0.15	UV Spec	R	--	--	--	--
1937ddea-5f5e-49c7-8678-a6006408f17b	TCGA-50-5930-11A-01D	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	4cddb392-fc4b-4400-a44f-2e92a78b3e97	TCGA-50-5930-11A	fb7467a8-a0b4-4d87-84f8-8b31ddf16e1c	TCGA-50-5930-11A-01	--	released	DNA	--	1.9	0.15	UV Spec	D	--	--	--	--
9e556f09-2cff-43ca-9072-9e2027f96765	TCGA-50-5930-11A-01H	368e23f0-e573-4547-bf5a-14080baf737b	TCGA-50-5930	TCGA-LUAD	4cddb392-fc4b-4400-a44f-2e92a78b3e97	TCGA-50-5930-11A	fb7467a8-a0b4-4d87-84f8-8b31ddf16e1c	TCGA-50-5930-11A-01	--	released	RNA	--	1.8	0.12	UV Spec	H	--	--	--	--
cbd58532-4774-43ce-9e49-fd9e71401a19	TCGA-55-A494-10A-01D	adbaba9c-5efc-4130-82f6-8055eab13795	TCGA-55-A494	TCGA-LUAD	ef4ea0c7-8183-44f6-923b-0c4b2233f4d6	TCGA-55-A494-10A	de75283d-4ac5-4915-873b-a4e759c760e0	TCGA-55-A494-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
ec5b0a79-5503-4d4d-acb7-56679dd8fd49	TCGA-55-A494-10A-01W	adbaba9c-5efc-4130-82f6-8055eab13795	TCGA-55-A494	TCGA-LUAD	ef4ea0c7-8183-44f6-923b-0c4b2233f4d6	TCGA-55-A494-10A	de75283d-4ac5-4915-873b-a4e759c760e0	TCGA-55-A494-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
12ddbb95-fd0d-4b4b-a8dc-b0dc560e38fb	TCGA-55-A494-01A-11H	adbaba9c-5efc-4130-82f6-8055eab13795	TCGA-55-A494	TCGA-LUAD	8178f402-db5c-4343-a6f6-4d4f9d3bf4ac	TCGA-55-A494-01A	81222f8b-550c-4533-9498-c849ef13c8c0	TCGA-55-A494-01A-11	--	released	RNA	--	1.9	0.17	UV Spec	H	--	--	--	--
4d9c5657-35bf-4854-a37b-ee882e23311a	TCGA-55-A494-01A-11R	adbaba9c-5efc-4130-82f6-8055eab13795	TCGA-55-A494	TCGA-LUAD	8178f402-db5c-4343-a6f6-4d4f9d3bf4ac	TCGA-55-A494-01A	81222f8b-550c-4533-9498-c849ef13c8c0	TCGA-55-A494-01A-11	--	released	RNA	--	1.84	0.18	UV Spec	R	--	--	--	--
20c1a0c1-bbfc-4987-854e-be705db431fb	TCGA-55-A494-01A-11W	adbaba9c-5efc-4130-82f6-8055eab13795	TCGA-55-A494	TCGA-LUAD	8178f402-db5c-4343-a6f6-4d4f9d3bf4ac	TCGA-55-A494-01A	81222f8b-550c-4533-9498-c849ef13c8c0	TCGA-55-A494-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
593d9cb1-477b-4bc1-86d5-371958ec4b67	TCGA-55-A494-01A-11D	adbaba9c-5efc-4130-82f6-8055eab13795	TCGA-55-A494	TCGA-LUAD	8178f402-db5c-4343-a6f6-4d4f9d3bf4ac	TCGA-55-A494-01A	81222f8b-550c-4533-9498-c849ef13c8c0	TCGA-55-A494-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
b3132186-e560-45d2-8a9c-a53f1ddbcb74	TCGA-62-8394-11A-01W	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	3b278122-2315-418c-a67d-8f9470145491	TCGA-62-8394-11A	e57a42cc-89b4-4ad0-8e12-ab41faedc871	TCGA-62-8394-11A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
fd9616a6-4fae-46c3-9e5d-3f98181756f8	TCGA-62-8394-11A-01D	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	3b278122-2315-418c-a67d-8f9470145491	TCGA-62-8394-11A	e57a42cc-89b4-4ad0-8e12-ab41faedc871	TCGA-62-8394-11A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
7d2696c1-e9f9-40c0-8184-247ea903fa96	TCGA-62-8394-01A-11W	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	2df58e78-c244-4e4e-9360-d1ce8943c01d	TCGA-62-8394-01A	b01382ad-741c-4def-9511-f57fe899577f	TCGA-62-8394-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
c7b18436-870e-44e7-a175-611099e52ebb	TCGA-62-8394-01A-11D	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	2df58e78-c244-4e4e-9360-d1ce8943c01d	TCGA-62-8394-01A	b01382ad-741c-4def-9511-f57fe899577f	TCGA-62-8394-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
b00b30c0-8c07-4d00-bb58-308bc6c1a636	TCGA-62-8394-01A-11R	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	2df58e78-c244-4e4e-9360-d1ce8943c01d	TCGA-62-8394-01A	b01382ad-741c-4def-9511-f57fe899577f	TCGA-62-8394-01A-11	--	released	RNA	--	--	0.14	UV Spec	R	--	--	--	--
849bff13-3208-44be-b22a-1d70ea196381	TCGA-62-8394-01A-11H	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	2df58e78-c244-4e4e-9360-d1ce8943c01d	TCGA-62-8394-01A	b01382ad-741c-4def-9511-f57fe899577f	TCGA-62-8394-01A-11	--	released	RNA	--	--	0.13	UV Spec	H	--	--	--	--
4a155613-2eca-4cb2-ba91-498e34962dc5	TCGA-62-8394-10A-01W	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	bd3f7d2a-32f1-4586-8492-6fbc88eb7e09	TCGA-62-8394-10A	0bcf1126-ae20-46dc-b9db-cc9ca280af64	TCGA-62-8394-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
4c97611e-d5f7-446f-b68e-70fbb483aff7	TCGA-62-8394-10A-01D	742e0e32-25b5-4d41-8bf5-364b571cfd93	TCGA-62-8394	TCGA-LUAD	bd3f7d2a-32f1-4586-8492-6fbc88eb7e09	TCGA-62-8394-10A	0bcf1126-ae20-46dc-b9db-cc9ca280af64	TCGA-62-8394-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
8fc2487b-d346-4f1f-9313-023b5bb0d4bb	TCGA-55-8511-11A-01W	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	28a2cdfc-8a49-4248-8618-9aabb52e7641	TCGA-55-8511-11A	21113586-4029-477d-ba15-b0caed2b2532	TCGA-55-8511-11A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
dec8dfd1-9754-4be3-b88e-40320af12fba	TCGA-55-8511-11A-01D	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	28a2cdfc-8a49-4248-8618-9aabb52e7641	TCGA-55-8511-11A	21113586-4029-477d-ba15-b0caed2b2532	TCGA-55-8511-11A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
444cbb9f-7b5f-4397-89d3-4ee5dc99f1d8	TCGA-55-8511-01A-11W	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	933577d0-75b1-4f9f-baa1-2dd1ab254fd2	TCGA-55-8511-01A	19fcf2b9-31a6-4d5e-8a2c-b37a3be7a389	TCGA-55-8511-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
6bed36fe-6859-483b-9640-9ec5ec54a46a	TCGA-55-8511-01A-11D	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	933577d0-75b1-4f9f-baa1-2dd1ab254fd2	TCGA-55-8511-01A	19fcf2b9-31a6-4d5e-8a2c-b37a3be7a389	TCGA-55-8511-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
a46effbd-97ad-4def-8203-7607bea0a8b7	TCGA-55-8511-01A-11H	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	933577d0-75b1-4f9f-baa1-2dd1ab254fd2	TCGA-55-8511-01A	19fcf2b9-31a6-4d5e-8a2c-b37a3be7a389	TCGA-55-8511-01A-11	--	released	RNA	--	--	0.15	UV Spec	H	--	--	--	--
f4e05403-4eb2-4f91-9940-6fba4348909a	TCGA-55-8511-01A-11R	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	933577d0-75b1-4f9f-baa1-2dd1ab254fd2	TCGA-55-8511-01A	19fcf2b9-31a6-4d5e-8a2c-b37a3be7a389	TCGA-55-8511-01A-11	--	released	RNA	--	--	0.14	UV Spec	R	--	--	--	--
7cfd0a94-6c4a-4d43-9a8e-978a79f3af69	TCGA-55-8511-10A-01D	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	663559f3-481e-4e43-86cd-9ab54cc3f6fd	TCGA-55-8511-10A	d4e4e20c-9cb7-4d63-9445-6eabad940e9f	TCGA-55-8511-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
c55de5d2-4746-48ed-93f9-bb288d0dcc9e	TCGA-55-8511-10A-01W	1f1df7ea-00b9-4432-86de-da773d1451e5	TCGA-55-8511	TCGA-LUAD	663559f3-481e-4e43-86cd-9ab54cc3f6fd	TCGA-55-8511-10A	d4e4e20c-9cb7-4d63-9445-6eabad940e9f	TCGA-55-8511-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
a0c50a40-7b1b-4181-9694-cd2a4241737b	TCGA-97-A4M2-10A-01D	345aef28-d49b-491b-a337-b1ac55c37d35	TCGA-97-A4M2	TCGA-LUAD	7fadcad8-20fc-43e0-8c87-67013b77c286	TCGA-97-A4M2-10A	97dab4c2-5d0a-409c-b2ea-4c3573febe89	TCGA-97-A4M2-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
da198767-7444-474d-b850-c3f5e889c20a	TCGA-97-A4M2-10A-01W	345aef28-d49b-491b-a337-b1ac55c37d35	TCGA-97-A4M2	TCGA-LUAD	7fadcad8-20fc-43e0-8c87-67013b77c286	TCGA-97-A4M2-10A	97dab4c2-5d0a-409c-b2ea-4c3573febe89	TCGA-97-A4M2-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
3876a339-c80e-4860-9d32-b06250b1b687	TCGA-97-A4M2-01A-12W	345aef28-d49b-491b-a337-b1ac55c37d35	TCGA-97-A4M2	TCGA-LUAD	b572a3ea-e568-49db-8e35-a80f4a6d82e9	TCGA-97-A4M2-01A	750fd39e-bb9f-463e-831b-4caec5ad13ac	TCGA-97-A4M2-01A-12	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
2a01e074-ee1a-4e64-b893-6331113d47a0	TCGA-97-A4M2-01A-12H	345aef28-d49b-491b-a337-b1ac55c37d35	TCGA-97-A4M2	TCGA-LUAD	b572a3ea-e568-49db-8e35-a80f4a6d82e9	TCGA-97-A4M2-01A	750fd39e-bb9f-463e-831b-4caec5ad13ac	TCGA-97-A4M2-01A-12	--	released	RNA	--	1.83	0.18	UV Spec	H	--	--	--	--
d63569e9-426e-4787-b864-4810b23ad5ca	TCGA-97-A4M2-01A-12R	345aef28-d49b-491b-a337-b1ac55c37d35	TCGA-97-A4M2	TCGA-LUAD	b572a3ea-e568-49db-8e35-a80f4a6d82e9	TCGA-97-A4M2-01A	750fd39e-bb9f-463e-831b-4caec5ad13ac	TCGA-97-A4M2-01A-12	--	released	RNA	--	1.86	0.15	UV Spec	R	--	--	--	--
48ea8cbe-8e14-4946-9911-af0c28874be4	TCGA-97-A4M2-01A-12D	345aef28-d49b-491b-a337-b1ac55c37d35	TCGA-97-A4M2	TCGA-LUAD	b572a3ea-e568-49db-8e35-a80f4a6d82e9	TCGA-97-A4M2-01A	750fd39e-bb9f-463e-831b-4caec5ad13ac	TCGA-97-A4M2-01A-12	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
100760ba-9ddd-4490-a7d1-f58722b0ca05	TCGA-50-6597-10A-01W	0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	TCGA-50-6597	TCGA-LUAD	254f2707-c4fb-41da-bfc0-2190eb9368d5	TCGA-50-6597-10A	50f8ef93-86c1-49ad-b6eb-95e6c1b07b83	TCGA-50-6597-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	0.5	PicoGreen	W	--	--	--	--
95df0793-1273-488f-8faa-26c257ff3649	TCGA-50-6597-10A-01D	0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	TCGA-50-6597	TCGA-LUAD	254f2707-c4fb-41da-bfc0-2190eb9368d5	TCGA-50-6597-10A	50f8ef93-86c1-49ad-b6eb-95e6c1b07b83	TCGA-50-6597-10A-01	--	released	DNA	--	1.8	0.14	UV Spec	D	--	--	--	--
821d940c-92bc-484f-b360-a082af3f329e	TCGA-50-6597-01A-11D	0d66bf6c-eed0-4726-bd5b-3bf6d610b4e0	TCGA-50-6597	TCGA-LUAD	c5363830-3db9-4c0c-aa47-b32fdc888c60	TCGA-50-6597-01A	766fe73e-5031-4cfa-a2bf-ce9f60e2879c	TCGA-50-6597-01A-11	--	released	DNA	--	1.9	0.15	UV Spec	D	--	--	--	--
