	idx	beta	pval	cilb	ciub	i2	tau2
WHSC1L1.1	20611	-21.6343290278527	0.0520430470062119	-0.19138473460001	43.4600427903055	63.5439353567871	226.044537927025
DDX50	21059	53.6422221481637	0.0523561112997305	-107.831040753895	0.546596457567574	4.42761739372506e-08	3.43228431555614e-06
HMGB1.2	14313	322.195253935148	0.0531565606056165	-648.77561570618	4.38510783588447	2.27031568211579e-09	2.1285995186541e-06
EP300.1	12959	13.6283678606728	0.0532670224900065	-27.4486303976878	0.191894676342178	0	0
USP46.2	19307	14.2793426240083	0.0532790924295129	-28.7604796799745	0.201794431957982	40.7152843355117	68.5470532933225
CREBBP	1688	44.297606131151	0.0537716896884358	-89.3139423207479	0.718730058445949	0	0
SYNCRIP.4	17199	-38.3233205530459	0.0539303617683371	-0.647574938984839	77.2942160450767	0	0
KDM5B	1075	4.15467906771921	0.0541730874709198	-8.38383142552748	0.0744732900890623	0	0
SKP1.3	7486	287.861027357718	0.0546697726478951	-581.48566502535	5.76361030991308	50.5692097077145	35816.4511398257
HMGN5.1	20968	12.3652923827134	0.0553855653116608	-25.0153768043772	0.284792038950352	22.9294857470423	39.5216894872444
APOBEC3F...APOBEC3G	14370	-74.171662877891	0.0561251874819245	-1.93778394077889	150.281109696561	90.5632272756098	4032.71611840131
SP100.1	2392	-86.496634232441	0.0565010950817935	-2.39529305783896	175.388561522721	40.8516016750488	2778.4342870351
GATAD1.1	12401	19.0839523103335	0.0565510739220863	-38.700353143785	0.532448523118031	0	0
NCOR2.1	8383	4.98807672309729	0.0569268324823986	-10.1231119463846	0.146958500190047	0	0
RCOR1	11997	-46.150983671208	0.0573351132355416	-1.43780598554221	93.7397733279583	68.0117796467494	1191.12865083489
CDC6	3494	-13.1819708275752	0.0578125686909958	-0.436691259446414	26.8006329145968	43.3743983986788	65.8939514028689
TAF6L	5482	7.40112128022422	0.0579854356918268	-15.052703635483	0.250461075034551	0	0
MLLT10.3	15877	19.1500317939889	0.059195163491674	-39.0432612452588	0.743197657281097	44.6029934883511	150.639427337438
ING1.1	9295	44.9958319272029	0.0603630788616392	-91.952169100098	1.96050524569227	45.3355479022599	830.02737041943
WHSC1.1	8547	-51.7808777640728	0.06042972255171	-2.27015238014665	105.831907908292	86.129387993162	1899.91007870719
TAF5L	13034	-31.1567630624856	0.0612487368467441	-1.46934099739057	63.7828671223617	2.03440152572257e-07	1.87191744225229e-06
DNAJC1	17774	-52.0552915742104	0.0618771753595778	-2.58688455572255	106.697467704143	28.677950528811	890.443020057519
CHD9	12000	33.9999683956199	0.0622484082882844	-69.7403386980774	1.74040190683772	1.85412911629861e-07	4.54235429891447e-06
HLTF	2512	36.9514802476835	0.0633823184424801	-75.9622904852817	2.05932998991472	0	0
MSH6.2	10859	16.2116317306153	0.0634343041390793	-33.3301132245529	0.906849763322185	0	0
DZIP3	6756	5.72400362898215	0.0635438692887752	-11.7707007785981	0.322693520633787	1.00071763050503e-06	9.33606890303879e-07
JADE2.1	12045	-99.1479124591495	0.0637267793210709	-5.66183230231893	203.957657220618	55.953731836623	4947.62594198839
BRD2	8180	109.784026843604	0.0643120672214297	-226.092968706393	6.52491501918571	0	0
CHD8	11956	-63.2883041378225	0.0643691896050126	-3.77584561049025	130.352453886135	55.9928335622328	1954.9145434241
PRDM12	20258	-2.46615763477597	0.0652953617278961	-0.156184015941421	5.08849928549336	0	0
AIRE	7599	3.40146128500969	0.0663804320897287	-7.03288871262031	0.229966142600933	0	0
NBN.3	16664	-11.1781712268023	0.0664348118120632	-0.758123427446682	23.1144658810513	37.3032682051764	46.3051821552086
CHUK	9155	-10.6503733761687	0.0680740847380779	-0.790659262901574	22.091406015239	9.00864051318313e-07	2.8331317983886e-06
ARID1A.3	18281	-119.70332000613	0.0700110856456381	-9.78622251365377	249.192862525914	79.9657010250935	10205.3712652888
USP46	3396	46.1539993432227	0.0701083980400923	-96.0986174103364	3.79061872389099	89.9671723770001	1714.72502357152
REST	4062	27.4612924723509	0.0704726875164279	-57.2165698812729	2.29398493657119	60.4152788811766	424.541897670227
SAP18.1	8236	91.8500306396646	0.07093873968137	-191.537610835648	7.83754955631885	89.8839280247859	6548.94077566771
PHF20.2	8916	13.1732013978808	0.0715176980472483	-27.4997701427107	1.15336734694908	0	0
SRSF1.1	1270	75.5179878493134	0.0716500817387211	-157.686229595884	6.65025389725734	0	0
PSIP1.2	10219	15.5320321755894	0.0720467323741128	-32.4554475750301	1.39138322385137	15.6140875761369	50.0180429040738
TADA2A.1	10005	1.53153295618615	0.0734827957425124	-3.20865626421312	0.145590351840829	4.43269880882255e-05	4.60654639841136e-06
SP100.2	9699	-10.9579667129081	0.0750698402436825	-1.10763376579751	23.0235671916137	0	0
HMGN4	2107	-199.605332189817	0.0753722525428362	-20.4041849127354	419.61484929237	67.0818762278772	25148.3475780178
YWHAE	9796	31.6298800068245	0.0761087722170605	-66.5808739044267	3.32111389077771	0	0
SUPT6H.1	8325	29.9279176420817	0.0761146519662174	-62.9989068103703	3.14307152620681	25.0790106649322	262.889388111014
L3MBTL1.2	9786	4.91805793044716	0.0769417470708819	-10.3679049587296	0.531789097835282	0	0
SUZ12	11673	-148.7201843245	0.0769831511288337	-16.104202026893	313.544570675894	90.4676370842185	18322.8762022961
RAI1	19194	3.61669890957418	0.0771008229552234	-7.62662929106697	0.393231471918601	0.430878453460636	0.0631174819253462
MBD2.3	13776	5.56923316961746	0.0783464610281845	-11.7699446762735	0.631478337038557	0.867623260315863	0.327804018999494
SMARCA4.1	8289	-38.5424460703993	0.0799214429063054	-4.59614783422963	81.6810399750282	19.8056762735215	301.780500177402
ZNF217	3266	-60.7324007329942	0.0807110957261019	-7.42002421165883	128.884825677647	77.1607783781108	2755.36768475264
BAZ2A.3	14811	5.95342117712468	0.0814621312537837	-12.6507335097687	0.743891155519338	29.4871944632284	11.608952492982
KAT6A.1	15732	4.56285139025827	0.0824064381917159	-9.71172091996604	0.5860181394495	0	0
TRIM33.1	11820	-20.2850691807547	0.0824659871450798	-2.6097058020549	43.1798441635643	4.16356158255541e-07	4.79098020313851e-06
BRCC3.1	20559	-41.1242980535069	0.0825170094347347	-5.29842456835119	87.5470206753649	51.0451940172059	886.073974707242
SMARCA2.3	11643	112.566299114117	0.0829105999934969	-239.798436329292	14.6658381010581	72.474731111745	8823.14369595205
CDC6.1	3495	-13.26545074071	0.0841780724704459	-1.78995066870324	28.3208521501232	35.0744547678078	73.8812012593073
SUPT16H	17180	47.1243860770233	0.0854005927254759	-100.817810722495	6.56903856844837	0	0
NOC2L	1643	16.2368141912688	0.0859525204052	-34.7696431959464	2.29601481340873	7.52391297859753e-07	3.34020727535603e-06
PHC3.1	19692	4.40490116268698	0.0885641904605018	-9.47439181563832	0.664589490264368	0	0
DR1	7175	-23.8057914886575	0.0892622463726896	-3.65165086916544	51.2632338464805	0	0
MDC1	2590	2.19691192684166	0.0900880373541085	-4.73734685446632	0.343523000783007	0	0
SMARCA5	1831	-71.0139480538776	0.0924610828208271	-11.7082815206752	153.73617762843	76.8435819274012	3900.29749264167
SMARCA1.1	3401	28.9485312009063	0.09286523316883	-62.711681762143	4.8146193603305	10.8057704528391	167.467726647629
DNMT3B	20032	-22.9778229488013	0.0933637901959143	-3.86246316379108	49.8181090613936	68.004478426089	369.539728696566
EXOSC7	12012	42.170924394205	0.0936146956475357	-91.4682961809841	7.12644739257401	46.8241521722488	908.810794894725
TFPT	18360	-12.4917701047092	0.0937732643564761	-2.11803599800546	27.1015762074239	0	0
PAK2.3	8372	-86.6419072245409	0.0942292371336945	-14.8311661281812	188.114980577263	47.636540282554	4200.02750411314
ADNP	1301	-95.7362994711629	0.094686011285511	-16.5434261105064	208.016025052832	71.1717566500721	6844.64161335077
CDK9	2726	19.678745835938	0.0952070714397902	-42.7944382811797	3.43694660930364	15.3681584565243	69.5527122429
SAFB.2	13015	5.6228117152362	0.0952514015008017	-12.2285475519449	0.982924121472468	0	0
TP53	1274	-69.8321848032331	0.0954139957606877	-12.2476605977367	151.912030204203	78.5127404083351	4024.17954618309
DNMT3L	19503	2.90745304410222	0.0954287702215584	-6.32498808831969	0.510082000115239	42.934490100627	4.33645837250653
ING1.2	9829	10.2768302822962	0.0957332261772796	-22.3677185147096	1.8140579501173	8.91753120349826	17.4026279593727
ERBB4	6320	4.95916117160852	0.0959490989770129	-10.7975039145261	0.87918157130901	0	0
UBR2.2	14931	-6.45944685812739	0.0965809853606239	-1.15961116288693	14.0785048791417	0	0
SYNCRIP.1	8519	-28.674675367722	0.0982992615131121	-5.32172597121517	62.6710767066592	0	0
USP3	21015	-130.983558059196	0.0995795361999988	-24.8994735765629	286.866589694955	85.6027654834416	15369.1927658675
RING1	7872	66.1470344548044	0.100224369031443	-145.018198175645	12.7241292660362	75.7354412276089	3442.28646023966
CDK1.1	2742	-51.8173319114401	0.100444988617066	-10.0077702419035	113.642434064784	86.6567916600238	2496.63072990214
EID1	8165	527.713572988663	0.100543498823618	-1157.52979661213	102.102650634808	72.1362634949847	219049.370011113
ZMYM2	2306	-57.7683049195714	0.10075187300424	-11.2192995111751	126.755909350318	51.7108519835981	2013.77221016636
SF3B3.1	216	8.67629025608358	0.101678075095829	-19.0657728920827	1.71319237991552	0	0
ATF2.1	12367	-24.7590458420353	0.104120929560775	-5.10003328190042	54.6181249659709	0	0
EID1.2	11099	57.3196010057247	0.105187293765272	-126.65900283765	12.0198008262004	0	0
ALKBH1	5148	-21.9059565552751	0.105660263222796	-4.62964199407136	48.4415551046216	0	0
SAP25...LRCH4.1	21892	-32.4232414541623	0.106031623733856	-6.89419833584189	71.7406812441665	64.3882376569616	772.128399912248
BRE	5077	31.5499795173677	0.107056666088392	-69.9206499893709	6.82069095463544	0	0
NPM1	84	456.518668885402	0.107327414390592	-1012.15892623527	99.1215884644685	78.4126680102693	173868.769974841
SSRP1.1	485	25.8906606242566	0.108058763921182	-57.4683800565374	5.68705880802429	0	0
PRKCA.2	14568	6.47510330930302	0.10952556401819	-14.4053272809179	1.45512066231191	29.8036952092598	18.6864615835285
MDC1.1	2591	18.1901979313005	0.110846661176123	-40.5510557286596	4.1706598660586	1.49560513047738	8.28493714472021
CHD4.2	712	42.855375351559	0.111486638794515	-95.631082573548	9.92033187042995	0	0
SRSF3	2427	127.981499344728	0.111640258675305	-285.656310250363	29.693311560907	0	0
BRMS1	15004	-58.9912342861136	0.112033786098598	-13.7665500472438	131.749018619471	79.2828902323708	3251.3391303075
TLE1	2748	15.1799017216556	0.112295399125374	-33.9159290016071	3.55612555829595	27.7984702350922	79.8542271717957
MECP2	2144	26.2189184384629	0.113912014156165	-58.7255380938383	6.28770121691236	23.5389985013524	228.44089865605
ZBTB7C	17040	8.20468752364732	0.114012294023395	-18.3798069749734	1.97043192767877	81.7727413053464	62.2496123355915
MBD1	2880	-62.722141563886	0.114520308210438	-15.1725199947625	140.616803122535	75.8864882824587	3510.73712071995
CXXC1.1	22044	-52.6483830862171	0.114936854206449	-12.8107934099991	118.107559582433	5.09813390958768	181.091274267697
HMGN3	8870	-130.164824586983	0.115890583367542	-32.0975179522657	292.427167126231	0	0
GADD45A	3252	321.777003338526	0.116552804739649	-723.629912965748	80.0759062886959	75.6036742165853	95093.9294230113
BRD1	4047	29.5730017697747	0.117158547884428	-66.5665935651247	7.42059002557535	15.421171827361	230.105166031393
HMGN5	20601	-5.72385483452256	0.118561382477763	-1.46365031481645	12.9113599838616	0	0
BRCA2.1	14103	-6.62372822118737	0.119231365505584	-1.70887934032377	14.9563357826985	28.0111044923254	17.1564445031786
UBE2D1.1	13968	-16.1434416561536	0.120159497700089	-4.21591302005772	36.502796332365	65.1148167994203	207.346187541696
KANSL3	20314	1.9993912348181	0.120451583559972	-4.52291685514902	0.524134385512826	34.5740558925563	1.72613272508933
DDB2	2936	-115.816154552454	0.120544838609111	-30.3975915008841	262.029900605791	72.0645000892	11724.2587341328
MORF4L2	1522	181.937845862136	0.120566514328745	-411.641271091589	47.7655793673167	6.95416551425901e-09	3.37243273454115e-06
PRDM2.1	2586	-49.7586491583702	0.123739992622595	-13.5996798877518	113.116978204492	55.903200457296	1774.61173784862
ATRX.3	10468	4.41368313545015	0.125878373098153	-10.0656435520724	1.23827728117213	0	0
PHF8.1	14439	11.5307157709481	0.12597317984413	-26.3001202036288	3.23868866173271	48.0699616627161	82.2680796077373
SMARCA2.4	11644	11.8888986763681	0.126066656282558	-27.1208497358659	3.34305238312975	45.7403241304203	86.8935661742781
SMARCC1.1	601	39.2908095480799	0.126565644408793	-89.6961441606709	11.1145250645111	67.3578569792423	1303.72600517636
GATAD1.2	14094	18.074319368194	0.126639965389761	-41.2660164181605	5.11737768177262	2.84617463676092e-07	1.73467315006819e-06
SMARCAL1	17817	-12.9296770493748	0.12671761616319	-3.66417043205012	29.5235245307996	0	0
CUL3.1	899	-182.329497931237	0.127145960923221	-51.9347327615215	416.593728623996	81.7461234692428	34047.7464719596
BRCA2	7869	-6.18525536710067	0.127396008923539	-1.76703383315587	14.1375445673572	75.1875296754187	36.2268434050152
BAZ1B.2	12717	1.90753134740662	0.127425772113824	-4.36020733458536	0.545144639772123	1.54574749724002e-05	3.19474164878405e-06
GATAD1	8001	50.5076381104282	0.127983518723434	-115.544770985121	14.5294947642643	60.0362810482525	1929.12962565919
CBX1	1046	85.0973964917993	0.12882839651414	-194.917395532923	24.722602549324	64.8276542655581	6037.7019083081
TRRAP	2170	-111.129677664689	0.129329580639772	-32.4734424743978	254.732797803776	84.6774649558411	13214.1806978158
BAHD1	2580	8.76644335126204	0.130655560623608	-20.1337377747682	2.60085107224408	0	0
NCOA3	7221	-31.6728210180526	0.131741488835779	-9.51262848778281	72.8582705238881	0	0
SMARCC1	600	10.5572158855766	0.132445233621983	-24.3102004162741	3.19576864512094	0	0
NCOA3.3	8556	6.19726625139655	0.132891942968306	-14.2798187685695	1.88528626577645	0	0
RCOR3	17709	12.5978703281536	0.13348366123486	-29.0532460311897	3.8575053748824	2.2218015381211e-08	7.96169935256311e-08
ATN1	8366	77.0203180821676	0.133871734421133	-177.724996453474	23.6843602891389	68.4656368321627	5152.09164506236
KDM1A	11733	23.1456982845557	0.133974458823964	-53.4168768682151	7.12548029910371	1.13362067198825e-07	1.94500822048493e-06
MTA1	1775	25.2656178244688	0.134406056793579	-58.34599729616	7.81476164722232	54.9829207324164	481.763042421741
MTF2.4	9193	-59.0856996994399	0.135015882567638	-18.3965417993698	136.56794119825	59.1073961970743	2794.98042031969
PRR14	18078	-31.165184860164	0.136575883181469	-9.86666789663435	72.1970376169623	37.1627245475254	520.937783113429
KAT5.1	8686	31.8867616615481	0.136682451455629	-73.8800439420496	10.1065206189534	35.3117426290855	506.235826759158
JARID2	2824	-63.8631525166337	0.137037127898031	-20.3174738993225	148.04377893259	48.4944984201469	2794.11298672758
CSNK2A1.3	11461	20.0224952290567	0.137105116244943	-46.4195314545362	6.37454099642286	0	0
NFYC	1743	-19.6770516506948	0.137155023304823	-6.2678580532883	45.6219613546779	42.1234083399841	235.970365468415
TAF6L.2	12592	1.28735500528793	0.137654727575497	-2.98693801909809	0.412228008522223	17.8087865300416	0.727945302911576
ZMYND8.1	8542	22.0002980513626	0.139317406245974	-51.1680526477113	7.16745654498604	0	0
BAZ2A	881	20.6876828067908	0.139848771595916	-48.1520319052495	6.7766662916679	0	0
RARA.1	3277	-12.5599197976128	0.140487573656302	-4.14113958748845	29.260979182714	0	0
MRGBP	17951	-11.7494774086031	0.140551950510979	-3.87646230601667	27.375417123223	5.75365118167436	31.3533832113183
AURKB	8957	-23.5852228281393	0.140881457414761	-7.80742209593048	54.9778677522091	77.8493342386321	581.30714568353
TAF1	16081	13.0549550068239	0.141784932099681	-30.4709987878944	4.36108877424657	10.1447858594636	31.3883173227952
NAP1L1.1	8247	229.018095878313	0.142854152492232	-535.360921929496	77.3247301728707	46.7223249792055	35792.2312553209
ELP5	18624	81.5282968791038	0.143749232570541	-190.827698691008	27.7711049328009	73.7389483628445	6701.63463374825
ACTR3B	18232	18.5342401818992	0.144535895315371	-43.4306079844686	6.36212762067019	79.385787743748	376.493496001291
RAG1	6117	2.92915535647593	0.144598528382717	-6.86439648263922	1.00608576968737	0	0
UBE2B.2	1863	-4.10841386776044	0.146164266110624	-1.43264313723453	9.64947087275542	1.30533141559631e-06	3.79367203166095e-07
PRDM2.3	15804	-2.67250210281031	0.147593924320871	-0.944700066798231	6.28970427241885	44.4061565359724	4.51478528270092
TLE4	4399	-78.4487558961451	0.148014412284812	-27.8410230212384	184.738534813529	80.7361246046046	6969.12635375262
WHSC1L1	17538	-5.6158938406999	0.148095490381333	-1.99457094111647	13.2263586225163	0	0
CDK2.2	11200	11.871667296461	0.148364153277617	-27.9703986933422	4.22706410042024	0	0
CHEK1	4920	-8.09628464369965	0.149035221341895	-2.900944820599	19.0935141079983	75.7869299696321	70.4787396814608
BCORL1	18808	-17.0234419068181	0.149233095205501	-6.11085129433293	40.1577351079692	0	0
SMYD3	18152	-13.6969103227825	0.150050740146789	-4.95415341146775	32.3479740570327	0	0
TRIM24.2	12682	-29.4680035246884	0.150188280852146	-10.6720759923882	69.608083041765	72.5589894917521	858.500157508872
KDM6B.1	21979	127.522663163704	0.150636191793954	-301.419499413903	46.3741730864949	0	0
SAP30L	18493	-12.8719596905325	0.152107095294914	-4.74418315379032	30.4881025348554	0	0
PRKAB1	1362	14.6749035655141	0.152664337420762	-34.7858060444985	5.4359989134703	39.6917640677297	139.193731388733
ZGPAT...LIME1	22120	-32.8044934474809	0.152827533344153	-12.1695893602712	77.778576255233	85.6062821610296	1327.71508186137
KDM6A.1	3518	-9.24906995194892	0.154197663960361	-3.47347369738256	21.9716136012804	0	0
SATB2	12816	-23.6396312324343	0.154768846480387	-8.92291103891404	56.2021735037827	63.5372237696237	527.015954466279
GADD45B	7095	751.164536715839	0.155075510836165	-1786.62945940606	284.300385974387	78.2298872520987	641277.782051108
UBR7	17473	-17.735889667248	0.155900735742996	-6.76153773285181	42.2333170673478	0	0
ASXL1.2	11624	16.5413851280548	0.156462425801091	-39.4199417451111	6.33717148900153	5.60285073640133	46.9212780383085
NCOA3.2	8555	-51.2263130937711	0.157082188959343	-19.7313140902876	122.18394027783	78.9893826611472	3055.97943861721
SMYD2	12305	-8.45655155281113	0.158086840577046	-3.28565334564683	20.1987564512691	15.0593870939093	30.0494224919672
TAF9B	20978	-14.7771691672331	0.158692110811003	-5.77128688070929	35.3256252151754	22.4655581273976	83.3779991835616
PRKAA1	9287	11.8618800907226	0.159547548286109	-28.3903474418042	4.66658726035898	24.1463927790103	53.7721708954934
ACTL6B.1	5541	0.7265041283491	0.161361452175995	-1.74322278684375	0.290214530145552	38.5592856543839	0.316468726926729
GADD45B.2	8799	404.894190881923	0.161636320740882	-971.901951867439	162.113570103594	83.8768668483284	204025.75789655
USP7	1026	34.0149630779628	0.161972481664824	-81.6871927251578	13.6572665692322	0	0
USP16	17751	-73.2055392288634	0.162258722890965	-29.4625594820772	175.873637939804	66.891642085986	5422.15555696699
NFRKB	6494	10.2869894759982	0.162444616997322	-24.7205033622155	4.14652441021901	0	0
CUL4B	1741	24.9918107827725	0.163352067027585	-60.1331731680345	10.1495516024896	0	0
MSL2	18097	28.6188937228211	0.164514016291855	-68.9714304650955	11.7336430194533	44.441043771741	591.823466439123
SCML2	5673	17.4096078146996	0.16543794782037	-42.0108309651035	7.1916153357043	11.1868188388851	75.6075013891199
SRSF1.2	8358	15.0624389058004	0.168134207749316	-36.4826452806897	6.35776746908891	9.31581764652949e-08	4.92635150562075e-06
PRR14.1	22018	-20.5883601614259	0.16842380759519	-8.71015965506513	49.886879977917	0	0
HLCS	7352	0.903663754193851	0.171057305911677	-2.19759260472448	0.390265096336775	14.6829520098734	0.291042453542003
SETD2.1	14412	8.74444496552366	0.171201392683751	-21.2695671827406	3.78067725169329	0	0
VPS72	1789	21.4898554218018	0.172036673766249	-52.3309547231197	9.35124387951622	0	0
BABAM1	21071	24.2387265455853	0.17205274044742	-59.0261630067894	10.5487099156189	0	0
CUL5.1	3059	14.743826055121	0.172975953027765	-35.9497352121347	6.46208310189262	50.1140593995292	189.926571315072
PRKAG2	14605	4.43323746022885	0.173115970243238	-10.8116000787506	1.94512515829293	51.9759120435392	17.0398947063333
ZNF592	4000	-15.7299108756679	0.174589145834433	-6.97924624528262	38.4390679966183	0	0
CTBP1.1	12248	162.376009013549	0.175293213298867	-397.180043738676	72.4280257115784	50.8581247972518	23162.3453741173
HIF1AN.1	22141	-8.88586210078729	0.176658284739112	-4.00420063625729	21.7759248378319	0	0
HDGF	424	76.0690734959982	0.177064680390618	-186.520489025916	34.3823420339199	0	0
NCOR1.1	383	-31.0869684257351	0.178035864628679	-14.1521941136256	76.3261309650958	85.538921737308	1345.62511564118
GTF2I	10346	13.0194224675932	0.17925228369559	-32.019008280672	5.98016334548561	0	0
RRP8.1	2699	-15.8845794333766	0.180306702070471	-7.35242691080218	39.1215857775554	0	0
ARID4B.1	20593	-128.288558575988	0.181127613466829	-59.7340357853841	316.31115293736	83.5931658787214	22530.2865017906
RAD54L2	12587	2.71604387713934	0.182743473986338	-6.7114858658484	1.27939811156971	0	0
WAC.1	19043	26.0211016622194	0.182915851033854	-64.3145760907157	12.2723727662769	0	0
PCGF1.1	9508	15.1850410978073	0.183202278489136	-37.5464500270087	7.17636783139417	0	0
YAF2	5764	9.66466611825144	0.183737191552758	-23.9141859119458	4.58485367544291	2.72888211040907e-07	7.3100578297291e-07
UBE2N	1051	-30.9218527605409	0.184575061491064	-14.756280247716	76.5999857687978	1.90419873473526e-08	6.45485408934718e-07
SP1	14108	12.9451800810488	0.184610100582488	-32.0694821354122	6.17912197331462	47.0534682141989	133.800752867202
ZNF516	3131	8.3121984380046	0.184892308338416	-20.5999518821422	3.97555500613304	26.0250409662987	37.9872867410979
UBR2.1	12145	-74.0235004250822	0.184990328505367	-35.4283501358729	183.475350986037	63.778035367827	5969.87858262042
SMARCC2	848	25.1308978756567	0.186338393999922	-62.4037451374382	12.1419493861247	22.2750439710552	321.386676980657
SP100.4	10432	-6.05759638197647	0.186919391781439	-2.93857316141567	15.0537659253686	21.448281666007	17.2615628721625
NCOR2.2	8384	8.07759208689117	0.188106653869139	-20.105991949251	3.95080777546864	0	0
PKM	779	-167.668108720086	0.188791620549203	-82.3949735703251	417.731191010498	0	0
EP400.1	11761	-10.4428035166621	0.189495055399902	-5.15655566780819	26.0421627011323	0.316736494981003	1.53917812472747
CUL1	7135	-33.2463829189504	0.18974461613574	-16.4447442554588	82.9375100933595	39.8673473411889	788.136465705926
SETD2.2	20310	-4.23954088210738	0.189761095227752	-2.09725085553573	10.5763326197505	0.0989239894875206	0.044255554477945
PRMT2.3	15444	4.40590219930418	0.191580609748175	-11.0184252214084	2.20662082280001	0	0
CHD1L.1	11924	-80.141112625599	0.192371220960135	-40.351465957887	200.633691209085	59.1893330838623	6844.65844335892
HDAC6.2	15596	8.68574506062354	0.192477057387223	-21.7479158946344	4.37642577338737	18.6532601164819	37.4767499191775
YWHAB.2	17083	-127.402889359851	0.192832325022449	-64.3466618051165	319.152440524818	1.05389772214046e-08	3.67008653131267e-06
CSNK2A1.2	11459	40.4661210326063	0.193398645246255	-101.447757524091	20.5155154588785	73.2705064668318	2090.12466234157
DR1.4	16023	3.2244083873185	0.194132640163544	-8.09153672798077	1.64271995334378	0	0
SMARCD1	2711	-6.49811355487276	0.194475074938692	-3.3180880400672	16.3143151498127	2.52729192797862e-06	7.53871170734386e-06
KMT2A.2	11465	17.2394975659847	0.194676289657944	-43.2936296718255	8.81463453985602	50.4312292995036	271.505061974402
SUV39H1	17984	-8.42794460223089	0.194993078669548	-4.31828902315317	21.1741782276149	0	0
EXOSC7...CLEC3B	4727	407.213810154058	0.195864223447729	-1024.27673041965	209.849110111539	0	0
SAP30.2	4427	39.6837679040241	0.197647603215786	-100.057753444743	20.6902176366944	58.1550747597413	1634.60933427162
RPS6KA3	3370	-46.1291808440961	0.198861038974444	-24.2407622570068	116.499123945199	33.5137022106227	1660.7348175027
ACTR8	18022	7.6185313445942	0.199361112697224	-19.2535248787305	4.01646218954209	0	0
SMARCC1.2	602	-29.1395107040305	0.199708793349226	-15.3966778063211	73.6756992143822	34.5576111992265	645.070259969021
BRCC3	15892	7.18867088824515	0.200762860554902	-18.2014451420925	3.82410336560219	1.94853977426363e-06	2.59422234932513e-06
ERCC6	6870	-7.37254030190594	0.201524447760189	-3.94102272716626	18.6861033309781	0	0
GFI1B	7999	3.52164394347348	0.202921653966372	-8.94255719151288	1.89926930456593	0	0
ING4	17599	20.7236872304875	0.205555498608865	-52.8101657173876	11.3627912564127	3.32533708799782	34.236087911581
USP7.1	1027	-54.6372008036582	0.20578536080894	-30.0004634847809	139.274865092097	0	0
CLOCK.1	16928	4.28441687835065	0.206403890652113	-10.930398765157	2.36156500845568	4.62080452693231e-06	3.72742229631243e-06
ASH2L	9010	-67.5656754667204	0.20757237247009	-37.5121295558795	172.64348048932	56.6698485640034	5005.47502084452
TET3	14130	5.80920719883029	0.209491976879012	-14.8818503875615	3.26343598990091	0	0
ASF1B	17480	-24.5471845805905	0.211753381858014	-13.9803561739496	63.0747253351306	61.0518616915816	653.247070053972
SMARCC1.3	603	9.31025864745447	0.211911527810562	-23.928046711337	5.30752941642809	0	0
ERBB4.1	13432	19.7646415309755	0.213663745114244	-50.9156689335879	11.3863858716368	74.5351960854818	539.822073226297
PHF8	12300	-10.968995473756	0.214569151133696	-6.35342181224644	28.2914127597585	46.2017666085777	113.940011942231
MGEA5.1	427	38.8400320919032	0.214621414996136	-100.18383986456	22.5037756807539	0	0
YWHAZ.2	168	-299.222696978534	0.216312672176299	-175.113462937688	773.558856894756	86.8903555600884	142990.725710463
GFI1	6115	-4.35715340498771	0.216737515548524	-2.5563171353214	11.2706239452968	21.589526135954	13.8702400198058
CHD1L	7166	4.89832512959035	0.217114526663157	-12.6768467804847	2.88019652130399	2.60540239128668e-06	6.26026989121526e-06
SPEN.1	1525	61.4379763595083	0.217742171365619	-159.13447594755	36.2585232285334	64.0627197446422	4733.23994555448
RNF8	2688	-7.29483182918388	0.218502361612339	-4.32432523754191	18.9139888959097	2.38455398446757e-08	7.77911101933967e-08
RBBP4	9849	-37.658509767259	0.220594822772782	-22.5965576635356	97.9135771980535	56.3901100000966	1624.09855681856
EED	9062	-59.6969530251849	0.22100095390729	-35.9045383311858	155.298444381556	81.8000181716346	5700.8034809096
SETD6	19115	5.66477307082619	0.221157010890767	-14.739671655204	3.41012551355161	0	0
NASP	1497	-21.7294392282017	0.222544192276834	-13.1854974255426	56.644375881946	72.2450764156554	663.291647395669
PRDM5	20156	7.94509018149553	0.224462330449156	-20.7642875368817	4.87410717389067	0	0
TAF9B.2	20980	22.5839799922852	0.225834210217938	-59.1305955595228	13.9626355749523	76.806519142282	759.203423667065
KMT2D.1	15753	2.77842130904629	0.22720610986061	-7.28791427906868	1.73107166097609	64.6996506709705	10.1817879444832
TAF2	9016	-17.5235587931406	0.228071614091777	-10.9708993422539	46.0180169285351	0	0
SYNCRIP.2	17197	-25.6554259766916	0.229074045228039	-16.1519448832643	67.4627968366475	0	0
PARP2	4279	18.9107965275193	0.229414257024052	-49.7498295215339	11.9282364664953	0	0
KDM4B	11877	-28.3545426685953	0.231617803132481	-18.1040737495666	74.8131590867572	51.180271189948	865.014318029801
RPS6KA4	4159	-54.2093820234051	0.233089295956912	-34.8924238142039	143.311187861014	26.7999560728979	1668.65490223604
REST.2	12304	-10.5269950555641	0.233334545758766	-6.78489010140094	27.8388802125292	1.27675034660939e-09	4.42579049749217e-09
BRE.1	10971	15.6255541469353	0.233657215130336	-41.3398792129653	10.0887709190947	0	0
