	idx	beta	pval	cilb	ciub	i2	tau2
SPI1	4839	-39.6030653469087	0.0135304504511293	-71.0348484519883	-8.17128224182904	1.57315723992062e-07	4.96695715248306e-06
HNF1B	4840	-11.5049503616596	0.383239658740356	-37.3659264933009	14.3560257699818	11.6592611131707	75.3749280714068
SNTB2	4841	-0.375924705369605	0.246716926886677	-1.0119951212685	0.260145710529289	0	0
SNTB2.1	4842	115.785219181477	0.110094561978915	-26.2471805763364	257.81761893929	72.7403689152424	11258.8525468273
SLC15A2	4843	-25.495781160108	2.35057830344079e-05	-37.3128767549959	-13.6786855652201	3.64407725073612e-06	5.97534578176288e-06
SLC15A2.1	4844	-9.2276149498546	0.0972563327121821	-20.1338205385448	1.67859063883565	0	0
KIF5A	4845	-5.24026660931445	0.638142208547256	-27.0790504051793	16.5985171865503	34.3655434391154	129.045611698627
PSCA	4846	3.4454702888488	0.46061311734001	-5.70694659812888	12.5978871758265	53.0693443780183	34.3589011301201
APC2	4847	4.86160234293691	0.350132477900158	-5.33665892663931	15.0598636125131	0	0
EIF2S3	4848	42.9607179917351	0.648614333203567	-141.818023365353	227.739459348823	65.9452146747309	15813.4656622046
MTF1	4849	-21.5666476918869	0.0239904210662134	-40.2926381772439	-2.84065720652977	0	0
MTF1.1	4850	3.91165703022325	0.713100321244253	-16.9390403418524	24.7623544022989	0	0
FTSJ1	4851	-36.6330169503176	0.102760869245455	-80.638157055592	7.37212315495678	10.3397435432266	231.081886502118
PHYHIP	4852	10.0169947951278	0.145164659518075	-3.45953628726353	23.493525877519	0	0
RAMP3	4853	-71.1731829406614	0.510276288873601	-283.043287441155	140.696921559832	55.7726250842126	20112.7498535855
ACVR2A	4854	-13.8357172152081	0.366308741285897	-43.852576062311	16.1811416318948	0	0
CLDN10	4855	6.93321272730601	0.147113287886821	-2.43967542946127	16.3061008840733	0	0
SNX4	4856	-2.8785199412706	0.683619161836808	-16.7224158447346	10.9653759621934	1.38478752044951e-07	8.01181910882212e-07
MN1	4857	107.183724505751	0.000887570481157407	43.9826471510507	170.38480186045	0	0
REEP2	4858	0.243049188872726	0.857185717578151	-2.4040587594327	2.89015713717815	0	0
RCE1	4859	-3.19683730166318	0.00668366814885274	-5.5070164864408	-0.886658116885569	0	0
RCE1.1	4860	-0.235868835823082	0.988460534071484	-32.1996291977647	31.7278915261185	36.9867051924105	337.310394807456
S100A1	4861	11.6501123390639	0.54844973911927	-26.4008457510278	49.7010704291556	80.1984650600662	881.903737880751
SRP19	4862	-139.181010275611	0.0396291274180712	-271.758075248731	-6.60394530249059	36.174893140008	6291.8464861585
PVALB	4863	-3.25217758129536	0.529508914935037	-13.3898980277976	6.88554286520691	0	0
DCT	4864	2.55564917595061	0.285535120521861	-2.13454954647014	7.24584789837135	0	0
DCT.1	4865	8.24709833728606	0.533460144072307	-17.7094860664769	34.2036827410491	62.4917313300389	324.274548792563
STIL	4866	-10.7837338242214	0.0334934013218241	-20.7247276121333	-0.842740036309515	0	0
ZBTB24	4867	-40.6675894900248	0.00238372386709662	-66.9066480641666	-14.4285309158829	0	0
EHD2	4868	22.9398265795074	0.0631829199927462	-1.26017525262485	47.1398284116397	4.37222496616263e-09	9.43434193956855e-08
SULT1C2	4869	5.10408942564817	0.648453165320115	-16.838365607786	27.0465444590823	60.192447002594	219.791471694599
SULT1C2.1	4870	4.59413345712535	0.475756703833774	-8.03212031175139	17.2203872260021	64.9720719021214	78.241453041036
CSPG5	4871	-0.162485885611817	0.861704890004654	-1.99060635044414	1.6656345792205	32.2384648256813	0.983877113505712
BARD1	4872	-38.6840821219756	0.0139256598037465	-69.5153154221156	-7.85284882183558	78.065402555939	568.22440355132
ST3GAL2	4873	-10.5117535666938	0.0109352727096797	-18.6078627262134	-2.41564440717413	0	0
TMSB15B...TMSB15A	4874	-14.3904463259211	0.304154937632599	-41.8386197566811	13.057727104839	65.758566803377	374.415829512421
DYNC1I1	4875	43.5366464464674	0.0205899722212432	6.68360526764951	80.3896876252853	78.5475449710033	800.416558365585
GNA15	4876	-34.6417515731266	0.027361498406439	-65.4154108257314	-3.86809232052187	2.24639125361024	30.8703633027241
CRABP1	4877	4.38026726973476	0.255562201259419	-3.17083041370654	11.9313649531761	10.5585040054984	9.12032022782588
GGCX	4878	27.2208166843896	0.15860526914044	-10.6233144251816	65.0649477939608	48.9751320808711	558.747280889755
SERPINI1	4879	49.2557603513768	0.40367112026094	-66.3489706798812	164.860491382635	78.5708869190217	7787.26953358398
PEBP1	4880	324.856110775449	0.0297059721536078	31.9814368262024	617.730784724697	80.3681690883977	52602.3769067767
GAMT	4881	26.6166509596216	0.106348137091244	-5.68877445156087	58.9220763708041	73.0861607894582	556.839278284306
ACADSB	4882	7.79708198618961	0.00218126158331023	2.81009256517929	12.7840714071999	0	0
USP13	4883	7.99930992225184	0.719456390205171	-35.6504567296573	51.649076574161	0	0
AGTR1	4884	404.852901657221	7.98135857157338e-08	257.020618218587	552.685185095855	0	0
GRIA2	4885	2.47765062429928	0.127356401319163	-0.707495731414706	5.66279698001327	43.3217943422636	3.68799793814099
AKAP6	4886	9.16665654738192	0.181137064036567	-4.26849226084105	22.6018053556049	0	0
PFDN4	4887	16.0494813774418	0.248148291210976	-11.1888338031479	43.2877965580314	79.7145181486726	414.840999784998
PFDN4.1	4888	-7.4167237181343	0.519928862903508	-30.0080625056851	15.1746150694165	0	0
PFDN4.2	4889	15.3111720420467	0.27939241187817	-12.4319685024951	43.0543125865885	59.7413667079376	331.527955501792
BBOX1	4890	-2.03411166672064	0.458132531393857	-7.40767829616527	3.33945496272398	1.15024856847683e-06	4.32946618549923e-07
ACOX2	4891	46.8188553070973	0.062651307752325	-2.47229732477282	96.1100079389674	63.4141904630303	1204.88096232014
HOXB6	4892	-0.196436028527487	0.958627793335164	-7.61817815179527	7.2253060947403	0	0
HOXB6.1	4893	19.2496161239897	0.61477238189778	-55.716770066243	94.2160023142224	58.1410506940275	2530.12792069445
SH2B2	4894	-110.693876151444	0.0580655006294504	-225.170267325945	3.78251502305618	77.8570995193171	7810.23088092762
FAM131B	4895	-4.96622511985895	0.107499976354906	-11.0137097039174	1.08125946419949	0	0
DBT	4896	7.34396794926287	0.245234506763329	-5.04319510101948	19.7311309995452	0	0
DBT.1	4897	47.4050751564313	0.549423026875294	-107.804364262213	202.614514575075	0	0
DBT.2	4898	0.376254732686364	0.945733726275689	-10.4581458252427	11.2106552906155	34.134078062522	32.3405607255188
PLAG1	4899	1.68744263946111	0.8156771750118	-12.5004877496615	15.8753730285837	57.1540371383975	91.1741931733475
CTNNA2	4900	1.75461300471979	0.799874122950947	-11.810840394059	15.3200664034986	83.7474803536444	111.620847883078
SLN	4901	-85.9818729793233	0.508853634667922	-341.07620552042	169.112459561773	0	0
MDFI	4902	23.0173306708511	0.148128789326934	-8.17751999873586	54.2121813404381	68.3216280859058	477.051444663747
INPP4B	4903	0.838886773483847	0.819821851419399	-6.37961506080347	8.05738860777116	3.36591639267451	3.41691682980477
ACHE	4904	-5.00678954673007	0.066102045248985	-10.3465954764366	0.333016382976481	0	0
ACHE.1	4905	-3.89522368919881	0.0209245842244563	-7.20114224099367	-0.589305137403944	22.3323363150537	2.11313284170994
CBR3	4906	-18.9901802274393	0.569810471077149	-84.4803475031227	46.4999870482442	0	0
PDZK1	4907	0.198954371004107	0.959328099969354	-7.44748001078042	7.84538875278863	42.9851766495149	19.928980595694
LRRC17	4908	83.8153102668838	0.128796730406827	-24.3411729174384	191.971793451206	1.29665826536628e-09	6.52447430845986e-07
CFD	4909	2806.24433623729	3.15716911597033e-06	1626.03849757763	3986.45017489694	50.9101666140097	568340.655929958
ZBTB20	4910	425.427632242973	2.67874320664155e-06	247.792895644396	603.06236884155	48.4830848682704	12222.0442466369
FXYD1	4911	345.407694306636	0.000792032274066079	143.657237442045	547.158151171228	78.1434371693867	24330.5483903173
MDM2	4912	2.1215741352516	0.343277664235851	-2.26606942911841	6.50921769962161	0	0
MDM2.1	4913	2.12850863434599	0.486227661307281	-3.86269183306071	8.1197091017527	1.02266436398367e-06	5.80775717860431e-07
CGB1...CGB8...CGB7...CGB5...CGB3	4914	0.685039276878992	0.5663572884387	-1.65642372529315	3.02650227905113	34.0343709203535	1.7812793946766
TNNC2	4915	-42.9616060623711	0.876990170521234	-586.959761912083	501.036549787341	29.3069673493875	73765.7196010097
ANK1	4916	-8.01554564955651	0.347648524052692	-24.7434495546688	8.71235825555578	0	0
ANK1.1	4917	-4.5681604358828	0.176912997717919	-11.198753512943	2.06243264117739	0	0
ANK1.2	4918	-17.2598891419609	0.0897093839079867	-37.1951293476218	2.67535106370005	0	0
CCL15.CCL14...CCL14	4919	168.000186748729	0.209020183094998	-94.1057503045372	430.106123801996	0	0
CHEK1	4920	-8.09628464369965	0.149035221341895	-19.0935141079983	2.900944820599	75.7869299696321	70.4787396814608
CHEK1.1	4921	-24.0792879984369	0.0381543789576957	-46.843474105623	-1.31510189125076	85.6325884700178	333.431929890202
MRE11A	4922	-23.6781722319162	0.0298671977206224	-45.0463269243163	-2.31001753951618	32.7296325952566	134.270657553105
SMAD3	4923	61.3086064169459	1.54233072285906e-08	40.0663954503402	82.5508173835516	0	0
SMAD3.1	4924	101.346906133573	0.00246172951768808	35.7472124693943	166.946599797752	51.4329560611986	1788.91705736498
SMAD3.2	4925	134.796378072984	7.76259971373395e-08	85.6213146195667	183.971441526401	11.7158929031858	315.031879055232
DCLK1	4926	48.9005505954954	0.0674109618320668	-3.50365353151384	101.304754722505	0	0
WAS	4927	-13.1774666857677	0.129105147952552	-30.1955725157533	3.84063914421789	52.9889408566116	124.426180371214
AGPS	4928	-2.32605613186164	0.860474168643159	-28.2631939256884	23.6110816619651	0	0
PRSS2	4929	-2.87684852010602	0.520891600907602	-11.6599772268467	5.90628018663463	0	0
IL1R2	4930	-5.61320001414356	0.849017002202712	-63.4033321379643	52.1769321096772	20.0663775721271	873.725464161916
HSD11B1	4931	58.6825349411631	0.0041776648865412	18.5294022117658	98.8356676705605	0	0
SEMA5A	4932	37.8531242424102	0.327267602034288	-37.8801402543222	113.586388739143	3.9098888451338e-08	3.70556727007844e-06
SPA17	4933	-7.14227408615379	0.260213616858488	-19.5756779154849	5.29112974317728	14.1112042764123	26.007266297272
RECK	4934	168.561487834661	0.144983977032213	-58.1136538306145	395.236629499936	82.3729833047071	31973.4380855155
MLLT10	4935	-2.64924356305655	0.834703524899255	-27.5323005852081	22.233813459095	30.2995691464261	172.893722284118
FOSL2	4936	66.409293585759	1.07078690998028e-05	36.8433870988538	95.9752000726642	3.39013602190754e-07	4.21612551791007e-06
ATP2B4	4937	13.7133750547946	0.227452843706353	-8.55581975543834	35.9825698650275	12.3848763615117	114.345317229433
STK4	4938	-12.2393377452857	0.484574731295165	-46.5596636521566	22.0809881615852	87.4267752111566	785.011881689092
ACAT1	4939	204.028885690177	0.0537943349467733	-3.32997094346442	411.387742323819	48.0543702423688	17844.9000242584
MPPED2	4940	35.2673113182408	0.00639398050711214	9.91851696130143	60.6161056751801	49.2506700152455	264.296193579218
ARHGAP44	4941	-8.3949507387736	0.410702863571549	-28.3957453349901	11.6058438574429	9.18264790721325e-07	5.96792989119534e-06
ATXN3	4942	-8.09086760904991	0.26684368944335	-22.3725431206245	6.19080790252471	0	0
ATXN3.1	4943	-8.30874031647276	0.251412844203613	-22.5074363974263	5.88995576448075	20.7256720447822	39.3969742353512
DAG1	4944	98.878827858881	0.000607895364344783	42.3458195432213	155.411836174541	6.19154831717634e-08	4.45858662528048e-06
FES	4945	-7.80241819916016	0.657648555394097	-42.3100211142602	26.7051847159399	69.7152285711497	633.17646900419
GPR183	4946	-93.0270555131321	0.117182456140927	-209.404470860784	23.3503598345199	44.9276044683406	4826.54306026886
PEX7	4947	8.64211990538094	0.033501993768688	0.674987897489481	16.6092519132724	0	0
SLC22A3	4948	-1.46350868169368	0.608323906924833	-7.06078983510248	4.13377247171512	0	0
ITGBL1	4949	746.998929123263	0.000964463802642146	303.428129761011	1190.56972848551	54.7675168998055	85244.8084103225
AP1B1	4950	113.347825817515	0.0671405352267615	-8.00125248134236	234.696904116372	57.3013926331066	6808.43678784959
TBKBP1	4951	3.30667166003622	0.350234438972238	-3.63125462840725	10.2445979484797	0	0
HIP1	4952	43.1906618668054	0.00603788668414051	12.3600448760915	74.0212788575194	20.4593495805161	238.371103258528
HIP1.1	4953	40.617264831235	0.0780943492257366	-4.56722722099188	85.8017568834619	77.3008973647633	1204.88918110192
ZNF354A	4954	1.02900046886912	0.859514897267893	-10.3659049841647	12.4239059219029	0	0
CALB2	4955	82.9172360025768	0.227954955019604	-51.8778240032722	217.712296008426	67.0016143250092	9076.6386039947
MPP6	4956	21.0723575618804	0.0536804344601104	-0.333740547943044	42.4784556717039	72.6749321413661	255.603661081611
BMP5	4957	18.4143788787371	5.44173546810711e-07	11.2105472668765	25.6182104905976	2.72396314670848e-07	1.47367544447304e-06
BMP5.1	4958	30.2449059508396	0.00349774554386142	9.94549391518934	50.5443179864898	0	0
OVGP1	4959	26.6328140697013	0.00827989268188453	6.86361091553237	46.4020172238702	0	0
BCHE	4960	0.418589989493106	0.864335432330495	-4.38318321455681	5.22036319354302	0	0
AAK1	4961	-49.3611056971024	0.0264941371462848	-92.9621599901626	-5.76005140404217	0	0
AAK1.1	4962	0.575724146547589	0.983808320898827	-55.0250575679648	56.17650586106	78.9578129272022	1799.80544405245
H2AFX	4963	-62.8817869753017	0.126029388130067	-143.437445440947	17.673871490344	44.5285452276574	2539.77484796202
ZNF211	4964	-33.7403136835868	0.0364219761493451	-65.3483224856498	-2.13230488152368	56.9303364231083	447.197419735761
PTPN21.1	4965	21.4047187607059	0.230490993849959	-13.5820642631813	56.3915017845932	83.7739526112049	678.781901731682
GSTT2	4966	15.4026360301915	0.0345839499343241	1.11687916113386	29.6883928992492	0	0
NPY1R	4967	70.8231003949753	0.0865213887635392	-10.161433204198	151.807633994148	71.8241452244386	3536.81475291715
OCEL1	4968	-5.14727399806027	0.59458287212654	-24.1032030580549	13.8086550619344	2.7129220330655e-07	9.09178865001755e-07
MFAP3L	4969	4.63343071216297	0.129157513255347	-1.35125531156459	10.6181167358905	4.39491955787128e-07	2.00832079132852e-07
SNAPC1	4970	30.7439490385494	0.00663101757087647	8.54842498066595	52.9394730964328	0	0
ATP2A1	4971	-18.8324558942586	0.811062426831038	-173.235560234317	135.570648445799	29.2512257020667	5726.48424226779
PRL	4972	-7.86831650886962	0.482575993563123	-29.8312557618953	14.0946227441561	65.5643900653964	245.316733702941
ATF2	4973	22.5424528567653	0.0496465650083018	0.0348260328965146	45.050079680634	0	0
MAP3K12	4974	28.1520485267465	1.78220983404423e-05	15.2919633854	41.012133668093	0	0
MAP3K12.1	4975	14.1768063264807	0.0991563582999752	-2.67385911861034	31.0274717715717	0	0
SAC3D1	4976	-22.4343719608662	0.033537728675255	-43.1206940739621	-1.74804984777041	21.9951536395604	106.970787780934
PHKA1	4977	18.6900792117537	0.000939612420982728	7.61638985878642	29.7637685647211	0	0
FOXO4	4978	5.6115998052006	0.185694408221383	-2.69906506666791	13.9222646770691	0	0
PIGB	4979	-11.288631793553	0.245917769257532	-30.3568848825294	7.77962129542345	0	0
HOXB2	4980	-14.7388274562183	0.35570851657721	-46.0168762631097	16.5392213506731	1.42807457274974e-09	5.42718628883049e-08
HPCA	4981	1.06609846151653	0.500331059925503	-2.03421441763448	4.16641134066753	59.641013660547	4.46291578033547
MST1R	4982	-6.96436543137496	0.398822030004404	-23.142473962957	9.2137431002071	0	0
CD3E	4983	-250.953759846581	0.0127553508933754	-448.446165612917	-53.4613540802457	87.1935883349535	25473.8005922282
C6orf106	4984	9.10612449396052	0.567975906510755	-22.1488345207094	40.3610835086304	43.9896526886602	349.713732591878
MC1R	4985	0.542163076602172	0.952891182725675	-17.4450272724566	18.5293534256609	23.7431340758044	79.6991477112484
NPAS2	4986	3.47467751502674	0.647130871841452	-11.4029153947581	18.3522704248116	27.4753743678054	50.5261034723486
NPAS2.1	4987	2.41548157611836	0.350493628801476	-2.65531256648206	7.48627571871877	76.279170312644	14.8499165461479
RAB35	4988	15.872479000639	0.211380039794066	-9.01949804817506	40.764456049453	49.3226196989731	253.513669208498
HPCAL1	4989	-27.5799257375136	0.287509103058731	-78.4031365444581	23.243285069431	41.8409730606429	939.747328689597
PDGFA	4990	13.4666954977066	0.37451322298259	-16.2548327569748	43.188223752388	0	0
SCNN1B	4991	6.6681685966688	0.263185244360693	-5.01244372687689	18.3487809202145	4.91120407429801e-07	9.83295417139981e-07
HS3ST1	4992	0.111439021188036	0.931111993067246	-2.41518828423466	2.63806632661073	0	0
HS3ST1.1	4993	11.8234218772266	0.0315451255938744	1.0456980772704	22.6011456771828	0	0
CASP10	4994	-61.5356447951818	0.0351390614656283	-118.783785008901	-4.28750458146299	61.8145821990708	1582.00583468532
IRF5	4995	1.66128469654608	0.545017464457205	-3.71846772089204	7.0410371139842	29.5171543051627	6.92487438806657
IRF5.1	4996	-56.7727362938009	0.00175993866450286	-92.3456721289191	-21.1998004586827	0	0
KLK11	4997	1.9020766551278	0.630959708458593	-5.85850659310929	9.66265990336488	0	0
DACH1	4998	2.07423726904551	0.630878948627975	-6.38677042479336	10.5352449628844	0	0
DACH1.1	4999	1.53193071266008	0.388925906956439	-1.95303269268662	5.01689411800677	55.820049729099	5.09728920772375
ATP6V1B1	5000	1.51577839197931	0.575244325632989	-3.78608476204698	6.8176415460056	0	0
CRLF3	5001	-273.18926444716	8.54266716334116e-08	-373.17314554212	-173.205383352201	49.0188357091278	4052.17876505324
SCRG1	5002	1647.88067145152	0.0172070743345689	292.11079214958	3003.65055075346	90.5379991739532	1281361.00116767
CCL20	5003	3.71115789145672	0.964669401881146	-160.500730964304	167.923046747217	54.4859397558931	10800.9873324221
AMBP	5004	0.612510715365513	0.158146030209347	-0.238101957332941	1.46312338806397	0	0
PPP1R1A	5005	179.658105185176	0.285380914387205	-149.949942133994	509.266152504346	36.8907285724841	40665.4194989915
PLAU	5006	-59.359179798538	0.461805517523132	-217.458759850369	98.7404002532932	4.04609213667691e-09	1.25042064257476e-06
UGP2	5007	465.372483490936	5.98055475095464e-05	238.115508788776	692.629458193097	0	0
ADORA1	5008	30.8240271376673	0.150769555742058	-11.2230237569751	72.8710780323097	82.8905362291509	1120.00499303364
SNX15	5009	31.1866622792583	0.118635828365873	-7.982673992375	70.3559985508916	59.5701583759338	705.513905736547
ISG15	5010	-223.862843028368	0.112525487248165	-500.346010526166	52.6203244694305	31.934569660393	23285.4303892916
SIT1	5011	-54.2521007977242	0.0703684459805025	-113.014357317166	4.51015572171809	48.8470842450269	1401.21641409677
RYR1	5012	-24.2214399130525	0.0225669225123565	-45.036716819517	-3.40616300658795	10.4693534464721	47.1362286910456
TESK2	5013	-20.0509890162882	0.311615648087897	-58.8904345878357	18.7884565552593	59.1085019980342	696.321208648954
VGLL1	5014	-3.04853833028355	0.241749014465296	-8.15266528239662	2.05558862182952	6.60724823450024e-06	1.36659875250009e-06
GZMA	5015	-232.068651974056	0.019393826660784	-426.624198830314	-37.5131051177974	81.1430906560753	23318.2789056012
CRYM	5016	15.0312269213012	0.643095357316543	-48.5471756936238	78.6096295362262	76.6064595312984	2360.44747157487
GJB3	5017	3.46467984998152	0.497715254124319	-6.54970993555232	13.4790696355154	62.6282755885012	47.9086589512006
GJB3.1	5018	4.16491228192007	0.477113952923952	-7.31698459988243	15.6468091637226	25.8707061181544	31.8798116967139
DPYSL4	5019	6.28964130932871	0.158087899210586	-2.44375841314654	15.023041031804	0	0
DPYSL4.1	5020	5.39638337475072	0.0649255721711547	-0.333862341373133	11.1266290908746	0	0
ZNF821	5021	5.07874392233287	0.425774248807351	-7.41951114417929	17.576998988845	0	0
GNLY	5022	-76.8806893884751	0.0257443377967083	-144.450295572061	-9.31108320488877	84.8854506810666	2889.16647876669
KIAA0408	5023	0.187222627061078	0.873622562040463	-2.11978363732203	2.49422889144419	6.51609379080568e-05	3.15981724337817e-06
ZNF175	5024	11.367058374597	0.238972364749099	-7.55260539804636	30.2867221472403	27.7572450562517	85.8547507065533
GHR	5025	385.551081246169	0.0495003062412941	0.842629783487439	770.259532708851	67.6468807968904	77104.1092848804
SRPX2	5026	48.5777409152268	0.288881089842325	-41.1945315964417	138.350013426895	72.4806943158087	4392.83498048972
C5	5027	14.6484789733367	0.0157907379091674	2.75375576103493	26.5432021856386	0	0
PDE10A	5028	5.10132535076348	0.311941408837115	-4.78676953562582	14.9894202371528	5.12257981356165e-08	2.72867884441941e-07
CYP17A1	5029	-4.48100502489973	0.544108458144234	-18.9591376290612	9.99712757926171	0	0
PTPN14	5030	20.3070291049462	0.208799722260334	-11.3596977824036	51.973755992296	76.9578033291863	553.746100240122
BTK	5031	-64.8355544460918	1.84334360730896e-05	-94.5047942310343	-35.1663146611492	0	0
GCNT1	5032	-28.2196632299169	0.00119247977859418	-45.2869598066228	-11.1523666532109	3.67328986808429e-08	9.47332477370344e-08
VIL1	5033	-0.166063741932365	0.954955484318338	-5.92828804590727	5.59616056204253	0	0
ARHGEF15	5034	5.80340884186397	0.720191308207906	-25.9508431428736	37.5576608266015	5.0561954765242	67.052418085677
SCN1B	5035	41.1890306774915	0.0309734191055239	3.76968714711876	78.6083742078642	76.163209029126	802.116354470166
CPB1	5036	6.54009911970084	0.407791437608479	-8.94500382923203	22.0252020686337	0	0
FLJ10038	5037	41.1534949101406	0.00236158635106525	14.6254723218323	67.6815174984489	0	0
FLJ10038.1	5038	5.07104184034772	0.202291816359065	-2.72399784033366	12.8660815210291	53.5043131250914	25.3848132476491
AIFM1	5039	1.56591084920794	0.913067578987608	-26.5473637461264	29.6791854445423	0	0
TCN1	5040	-13.3373286102407	0.4766216182522	-50.0648360631175	23.3901788426361	77.8725062993145	779.093364503543
ZNF415	5041	20.4636158516635	0.0237850873952728	2.72131269050208	38.205919012825	35.3928611251913	96.7394706102135
PRSS12	5042	2.18902439934918	0.606110608273438	-6.13163623726127	10.5096850359596	0	0
CIZ1	5043	68.1946128217768	0.0137180025559283	13.962310538681	122.426915104873	1.78802049854593e-09	8.39644887365683e-08
GATA4	5044	0.913729380721652	0.576140952780307	-2.2898112176383	4.11726997908161	0	0
CMAHP	5045	34.8197490098974	0.227722905764162	-21.7570116544803	91.3965096742752	0	0
WDR76	5046	1.53811474123288	0.587988147255119	-4.02649726724967	7.10272674971543	0	0
STRN	5047	3.95311349269021	0.417073437673226	-5.59448272292502	13.5007097083054	0	0
EXOG	5048	-5.68744809047417	0.276850790940744	-15.9384854879102	4.56358930696182	0	0
HOXD4	5049	27.2000155574116	0.00963223806367296	6.60673379684412	47.793297317979	0	0
HAPLN1	5050	1.49490418166341	0.472818605336468	-2.58638302991932	5.57619139324614	2.86191765530046e-06	8.29831485913234e-07
HAPLN1.1	5051	2.9799874651705	0.00403477327404011	0.948754684873566	5.01122024546744	0	0
CALD1.3	5052	12.0604230138498	0.201156755101082	-6.43185686423867	30.5527028919383	0	0
KATNA1	5053	2.27342011612134	0.836602289327264	-19.3314558214444	23.8782960536871	0	0
GEMIN4	5054	13.0748345126418	0.0135881380616101	2.69132263161212	23.4583463936714	7.60953451504914e-07	1.70074990815173e-06
RUNX1T1	5055	40.0090366497035	3.78792885021842e-05	20.9761845984587	59.0418887009482	0	0
RUNX1T1.1	5056	105.860557155118	0.000999758639250642	42.8072486075869	168.91386570265	5.27974388923193e-08	5.22440380066205e-06
ETFDH	5057	12.692806977973	0.0126448479474866	2.71636204871101	22.6692519072349	0	0
GLS2	5058	-2.23207875539044	0.387413207133899	-7.29363458225988	2.829477071479	0	0
CDH6	5059	0.832815016381593	0.808854827286103	-5.9148611159226	7.58049114868579	0	0
CDH6.1	5060	0.478549963227318	0.884927051449691	-6.00224401526706	6.95934394172169	41.6680127419668	14.4370489675457
PCDH7	5061	3.33927544232844	0.584820665343333	-8.63981772317286	15.3183686078298	16.6546797622483	35.6405649755389
PCDH7.1	5062	1.1569175059169	0.225905795841199	-0.715557648394331	3.02939266022813	0	0
VAV2	5063	2.60501935586276	0.65628214235154	-8.86722115993983	14.0772598716653	1.98486117854994e-07	8.51334113328338e-07
VAV2.1	5064	0.062427051244561	0.955832120683735	-2.14675976438168	2.2716138668708	0	0
CORO2A	5065	3.90996015923371	0.451386415048008	-6.26574473469446	14.0856650531619	0	0
AVIL	5066	-14.9696987565962	0.0883984973564342	-32.1889915837347	2.24959407054226	37.1841226098958	98.0129434122065
RRAGB	5067	5.58594051299942	0.0303043647424539	0.531558731618275	10.6403222943806	0	0
GSPT2	5068	3.37398671386768	0.706870662312209	-14.2105847023534	20.9585581300887	1.85294496032076e-07	1.53300647524728e-06
STEAP1	5069	-57.6184924132457	0.374227781048151	-184.708814934885	69.4718301083935	0	0
HSPA4L	5070	4.39497253031544	0.204611680695661	-2.39559903305589	11.1855440936868	3.57635514181297e-06	1.93974074382541e-06
CR2	5071	-37.9621178721249	0.116332977423274	-85.3427877605864	9.41855201633651	61.4427149539126	1034.03060445015
DNAJC8	5072	80.4316107790671	0.220615151001694	-48.2677352881594	209.130956846294	46.916229646869	6656.00306374355
TYK2	5073	-43.1705928161455	0.147602469642792	-101.602747903442	15.261562271151	42.7125665080632	1241.55295118836
TAGLN	5074	752.458261815911	0.0105772034564313	175.548876934592	1329.36764669723	16.8302380655688	75801.2170214341
BTG3	5075	-4.48489444386282	0.94436822903698	-130.454321122278	121.484532234553	83.7359875566411	10194.3717865671
PCP4	5076	0.36344429723301	0.921804351934725	-6.89337698182527	7.62026557629129	1.40720451297629e-05	7.10534333168185e-06
BRE	5077	31.5499795173677	0.107056666088392	-6.82069095463544	69.9206499893709	0	0
SV2B	5078	191.906328318129	0.000120965744961262	94.0619545166719	289.750702119586	0	0
OAS1.1	5079	-80.1383043418515	0.0346374565547744	-154.487592459892	-5.78901622381059	32.9590865879495	1500.8032894297
CSRP3	5080	-23.3446312650632	0.675137234382934	-132.516112139739	85.8268496096124	16.8510061440869	1580.58382216986
DNASE1L3	5081	287.178560826248	0.0826124355478157	-37.1006721113781	611.457793763873	86.4096888177717	67306.3073558009
MSX2	5082	-28.6581998231833	8.12733351652904e-05	-42.9120801446371	-14.4043195017295	0	0
MSX2.1	5083	-3.56705752536028	0.316839795801408	-10.5515649250515	3.41744987433094	55.9746421423928	21.686776359253
LOC149684...BPI	5084	6.59025425655115	0.164067354100649	-2.69214726013106	15.8726557732334	29.2014657257525	20.594361410927
TRAF6	5085	11.3758324537204	0.0406933623929969	0.481775456219701	22.2698894512211	2.03424064704035e-06	3.64268842844787e-06
PCSK5	5086	18.4130316393906	0.329834157203252	-18.6221715442712	55.4482348230523	0	0
PCSK5.1	5087	8.50112554160379	0.198257299280264	-4.44988849031608	21.4521395735237	0	0
KCTD17	5088	-0.580208506434639	0.920286757872508	-11.9438462473323	10.783429234463	2.80089980547619e-06	5.0355497423208e-06
RPP38	5089	-29.8836413699645	0.448290057190493	-107.126510533417	47.3592277934878	88.6630682294492	4053.25066406255
KISS1	5090	0.664712170392301	0.741094007624068	-3.27836418011685	4.60778852090145	63.1335974837465	7.5380316579938
PAGE4	5091	-9.26103730694006	0.350319126392982	-28.6955913818232	10.1735167679431	79.8330683467758	230.456969204288
FXN	5092	14.4326156726933	0.00258841323378384	5.04356977421582	23.8216615711708	1.72663177201914e-06	1.8354190390669e-06
ABHD2	5093	-37.4541862880006	0.0086301688196132	-65.404908182004	-9.50346439399711	22.0327999448367	183.05481198871
CHST1	5094	-23.6959796172667	0.270285051430394	-65.8249700392017	18.4330108046683	64.1697019239262	881.765413638487
AQP9	5095	-199.976711876333	0.00891080426867363	-349.834689606645	-50.1187341460204	51.4054666602706	9120.57583457082
