CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
2	p	KLHL29	738	23885784	23886673	890	23886100	23886357	258	0.480857498289642	0.32763124930197	-0.153226248987673	1.48390140859375e-19	2598
2	p	MFSD2B	739	24232847	24232900	54	24232847	24232891	45	0.137576465086114	0.0544912633745273	-0.083085201711587	1.78087473060096e-11	4235
2	p	C2orf44	740	24270447	24270646	200	24270447	24270586	140	0.0777187749541919	0.09790815784236	0.0201893828881681	1.58561990537998e-05	6325
2	p	POMC	741	25387666	25390538	2873	25389040	25390424	1385	0.62618910992914	0.561600947388969	-0.0645881625401719	2.9555783966441e-46	834
2	p	ASXL2	742	26044873	26045603	731	26045189	26045287	99	0.519626411690637	0.394884637177227	-0.124741774513411	3.99948229856093e-09	4985
2	p	GAREML	743	26372099	26373914	1816	26372983	26373030	48	0.789712585577319	0.84625849309496	0.056545907517641	0.000150992006092416	6637
2	p	KCNK3	744	26946482	26947878	1397	26947126	26947234	109	0.442950824439583	0.51121269422383	0.0682618697842468	2.28788052070946e-07	5621
2	p	CGREF1	745	27341845	27341949	105	27341893	27341901	9	0.148600402390187	0.0554619809377766	-0.0931384214524102	8.15592194926161e-07	5852
2	p	C2orf53	746	27359939	27362687	2749	27360428	27362420	1993	0.719832646042907	0.7554168086325	0.0355841625895925	0.000113647609238396	6602
2	p	UCN	747	27531076	27531172	97	27531124	27531170	47	0.508631991473024	0.416300825450023	-0.0923311660230015	2.65071811514852e-10	4601
2	p	KRTCAP3	748	27665132	27665150	19	27665139	27665150	12	0.363389697136234	0.430452069961868	0.0670623728256334	5.16255719180395e-07	5771
2	p	C2orf16	749	27799187	27799589	403	27799207	27799411	205	0.720646671338045	0.8108226825397	0.0901760112016555	2.77136211618919e-12	4004
2	p	GPN1	750	27851686	27852270	585	27851776	27852231	456	0.0817470156019982	0.0823187654086926	0.000571749806694402	0.0144988401738866	6893
2	p	LTBP1	751	33358882	33359672	791	33359198	33359550	353	0.343188825521973	0.461108640190087	0.117919814668113	8.50576146288649e-51	732
2	p	MYADML	752	33952410	33952566	157	33952423	33952509	87	0.753622449483947	0.869609557008167	0.11598710752422	6.58812827941027e-18	2838
2	p	MORN2	753	39103188	39103486	299	39103277	39103372	96	0.110100746601424	0.116279818690364	0.00617907208894071	3.70067034820401e-06	6080
2	p	LOC375196	754	39187530	39187548	19	39187533	39187543	11	0.245976856256827	0.0526147284945802	-0.193362127762247	1.28672112149748e-26	1822
2	p	OXER1	755	42991773	42991983	211	42991775	42991905	131	0.813436830676005	0.83370855420877	0.020271723532765	2.14855767953612e-05	6377
2	p	HAAO	756	43187955	43189824	1870	43188839	43188940	102	0.618711225266987	0.514054565290169	-0.104656659976818	5.40735846127942e-24	2059
2	p	ZFP36L2	757	43398036	43398200	165	43398079	43398171	93	0.746457631078675	0.632644105555011	-0.113813525523664	5.39666119159507e-54	670
2	p	ZFP36L2	758	43454986	43455163	178	43454991	43455103	113	0.123544850622839	0.101592230290167	-0.0219526203326723	6.53042348644263e-07	5815
2	p	ABCG5	759	44065615	44066094	480	44065627	44066030	404	0.714391719769903	0.73577183764572	0.0213801178758167	1.8114836496146e-19	2607
2	p	ABCG8	760	44103056	44107058	4003	44104732	44105057	326	0.476010047035716	0.567334223489272	0.0913241764535559	1.14129897353468e-09	4822
2	p	SIX3	761	45028069	45029990	1922	45028225	45029977	1753	0.465194562819077	0.243109796217252	-0.222084766601825	2.15435038920933e-185	45
2	p	SIX3	762	45159278	45160710	1433	45159434	45160554	1121	0.500482525596263	0.262364630949783	-0.238117894646479	8.17482316993344e-193	39
2	p	SIX2	763	45228558	45228722	165	45228633	45228716	84	0.249181642359765	0.170018460097258	-0.0791631822625076	5.1361445792674e-07	5768
2	p	SIX2	764	45233387	45233775	389	45233390	45233773	384	0.617985608646771	0.392493842704328	-0.225491765942444	2.62678675445567e-88	250
2	p	EPAS1	765	46592907	46593587	681	46593223	46593271	49	0.779846381081929	0.497164371774473	-0.282682009307457	2.8383683031239e-60	555
2	p	LOC100134259	766	47054822	47055454	633	47054833	47055138	306	0.588895067233091	0.748106310349419	0.159211243116328	2.21585641050886e-44	889
2	p	C2orf61	767	47381971	47382603	633	47382287	47382593	307	0.798570649837091	0.747146748617877	-0.0514239012192146	6.59188299450093e-31	1496
2	p	KCNK12	768	47743384	47746692	3309	47743741	47746468	2728	0.717102661094091	0.75923275684422	0.0421300957501287	9.42947614005697e-09	5104
2	p	NRXN1	769	50201097	50201821	725	50201413	50201505	93	0.349173303033105	0.261290863245651	-0.0878824397874545	8.42898054663926e-09	5079
2	p	NRXN1	770	50574771	50575239	469	50574912	50575098	187	0.306910435322096	0.135310800172219	-0.171599635149877	1.0728271530083e-45	854
2	p	NRXN1	771	51253880	51254311	432	51254021	51254170	150	0.748805499259367	0.876486628435992	0.127681129176625	4.2894018268835e-16	3159
2	p	NRXN1	772	51259668	51259728	61	51259693	51259703	11	0.198356948019361	0.10995233863278	-0.0884046093865805	8.05841676879294e-08	5444
2	p	LOC100302652	773	54013796	54013952	157	54013802	54013944	143	0.0906125083585458	0.098852789084112	0.00824028072556621	0.0211743497695768	6908
2	p	GPR75	774	54086980	54087193	214	54087008	54087189	182	0.652356851677098	0.56994720736602	-0.0824096443110779	5.14884722314187e-16	3183
2	p	C2orf63	775	55458762	55459274	513	55458963	55459201	239	0.0724115348307962	0.0862894353337187	0.0138779005029225	2.74990240100733e-07	5652
2	p	BCL11A	776	60680300	60681077	778	60680616	60680761	146	0.810284616489913	0.694516134091867	-0.115768482398047	1.2358353243994e-39	1065
2	p	BCL11A	777	60796122	60798097	1976	60797006	60797213	208	0.278007459619768	0.144150662273914	-0.133856797345855	3.48094270963291e-19	2644
2	p	C2orf74	778	61372055	61372457	403	61372058	61372316	259	0.168265966717279	0.100417423671175	-0.0678485430461037	2.0150431772348e-05	6368
2	p	AHSA2	779	61406040	61408788	2749	61406491	61407414	924	0.601363865230956	0.580705655148963	-0.020658210081993	3.00020016243777e-19	2633
2	p	OTX1	780	63276673	63277249	577	63276700	63277222	523	0.14258280039235	0.188581213279189	0.045998412886839	6.39181640954765e-51	729
2	p	OTX1	781	63283627	63286002	2376	63283806	63285950	2145	0.515893261042539	0.248328939273869	-0.26756432176867	0	1
2	p	AC007365.1	782	64832452	64835760	3309	64834106	64834430	325	0.365421288531127	0.598407634254097	0.23298634572297	2.05129990749023e-33	1347
2	p	SLC1A4	783	65217387	65217764	378	65217528	65217623	96	0.36905421760689	0.50499279515825	0.135938577551359	6.5052238897737e-19	2674
2	p	SPRED2	784	65593560	65594109	550	65593761	65594021	261	0.28763853014044	0.459850774945392	0.172212244804952	3.90986556487751e-57	610
2	p	MIR4778	785	66297313	66299126	1814	66298197	66298242	46	0.669424442696929	0.504953095425549	-0.164471347271381	1.91744415128068e-17	2911
2	p	MEIS1	786	66663891	66668328	4438	66664535	66668012	3478	0.51205204592473	0.221797805306162	-0.290254240618567	0	1
2	p	MEIS1	787	66809767	66810762	996	66809780	66810606	827	0.478091448485668	0.331729784704679	-0.146361663780989	3.05937668544725e-40	1037
2	p	AC078941.1	788	67441675	67444032	2358	67442559	67443148	590	0.40501329429291	0.381854982293613	-0.0231583119992972	2.14976010185243e-06	5992
2	p	CNRIP1	789	68545819	68546179	361	68545960	68546038	79	0.601208534902321	0.326109627519876	-0.275098907382445	2.49387648594746e-91	232
2	p	PROKR1	790	68882108	68882390	283	68882144	68882355	212	0.653538680055976	0.756162038872792	0.102623358816816	4.87531042322071e-17	2966
2	p	ARHGAP25	791	69001458	69002192	735	69001665	69002111	447	0.488932864615062	0.425925824931588	-0.0630070396834743	6.83602129630069e-13	3865
2	p	ASPRV1	792	70174942	70177177	2236	70175826	70176293	468	0.74534313717229	0.662476829000225	-0.0828663081720643	3.45901766042969e-21	2360
2	p	ASPRV1	793	70184527	70187835	3309	70186181	70187740	1560	0.769736443964154	0.827866705936363	0.0581302619722089	8.87889908991658e-08	5458
2	p	VAX2	794	71121579	71127396	5818	71123233	71127369	4137	0.305193609899867	0.215771801321719	-0.0894218085781474	1.54730317693183e-91	230
2	p	VAX2	795	71134383	71134708	326	71134524	71134694	171	0.480942195576434	0.249009371140434	-0.231932824436	7.74546201944743e-75	364
2	p	DYSF	796	71680713	71680809	97	71680714	71680761	48	0.101875378945175	0.0507345524850621	-0.0511408264601132	8.9304677720502e-06	6232
2	p	CYP26B1	797	72359067	72360559	1493	72359383	72360243	861	0.88143032442902	0.920996871958643	0.0395665475296233	8.04797873950838e-08	5443
2	p	ALMS1P	798	73871677	73871887	211	73871782	73871855	74	0.658735343082638	0.732304286160916	0.0735689430782778	3.0749780640191e-13	3774
2	p	DGUOK	799	74210701	74211116	416	74210857	74210960	104	0.36428055443049	0.46104037271129	0.0967598182807993	4.86148045369614e-26	1885
2	p	TET3	800	74213008	74216830	3823	74213762	74215659	1898	0.548893081646365	0.567160520234835	0.0182674385884698	2.13397929430949e-05	6375
2	p	DCTN1	801	74607269	74607671	403	74607470	74607600	131	0.446580976893529	0.340473259436587	-0.106107717456942	4.98327666677592e-20	2522
2	p	RTKN	802	74669348	74669414	67	74669349	74669387	39	0.327554837080136	0.438350864997911	0.110796027917774	3.93165882884716e-36	1202
2	p	MRPL53	803	74699860	74700241	382	74699903	74700062	160	0.101740238008677	0.131702229813523	0.0299619918048468	3.95082649723505e-08	5333
2	p	DQX1	804	74753130	74754662	1533	74753281	74754237	957	0.79089504819145	0.835075123809156	0.0441800756177063	7.34323749685744e-06	6202
2	p	TACR1	805	75426231	75426403	173	75426249	75426367	119	0.289278193543788	0.231162110979654	-0.0581160825641336	1.42318198236425e-06	5929
2	p	MRPL19	806	75824366	75826340	1975	75825250	75825456	207	0.849315494902839	0.886137737902257	0.0368222429994176	3.10617178227858e-08	5296
2	p	REG3A	807	79382260	79386262	4003	79383891	79385573	1683	0.427862629384483	0.652886940517238	0.225024311132754	2.79082610105337e-65	481
2	p	CTNNA2	808	79738522	79738699	178	79738582	79738639	58	0.283067928075013	0.143417959692316	-0.139649968382697	1.12488138639193e-17	2875
2	p	CTNNA2	809	80530750	80531734	985	80530770	80531656	887	0.166555120894575	0.0754059128437662	-0.0911492080508086	1.33615982718178e-25	1926
2	p	CTNNA2	810	81423540	81428513	4974	81423813	81428108	4296	0.643351984961123	0.759078255018037	0.115726270056913	4.81782374721475e-29	1621
2	p	CTNNA2	811	81694140	81694452	313	81694296	81694446	151	0.872729339081386	0.940789796535613	0.0680604574542268	2.88615752516479e-08	5283
2	p	C2orf89	812	85107179	85107461	283	85107190	85107447	258	0.224548163056462	0.130644816206848	-0.093903346849614	4.61764565632126e-08	5351
2	p	CAPG	813	85635742	85638490	2749	85637116	85637851	736	0.544502036000291	0.618913303926447	0.0744112679261555	2.73911015174228e-10	4603
2	p	ATOH8	814	85999312	85999944	633	85999498	85999873	376	0.258214057188021	0.175227088425415	-0.0829869687626063	1.00692059210114e-10	4473
2	p	POLR1A	815	86252534	86256536	4003	86254535	86255804	1270	0.787996653464969	0.756659935400492	-0.0313367180644774	0.00397210543809752	6853
2	p	REEP1	816	86564983	86565265	283	86565038	86565259	222	0.177639000093301	0.218440199651399	0.0408011995580982	8.20945890722438e-14	3654
2	p	CD8A	817	87035679	87035818	140	87035688	87035758	71	0.0809880304800979	0.100311017244849	0.019322986764751	5.93341508477829e-13	3839
2	p	CD8A	818	87036882	87037194	313	87036948	87037038	91	0.564526496882154	0.397601061081506	-0.166925435800648	8.3771608304495e-33	1378
2	p	CD8B	819	87088655	87088937	283	87088796	87088843	48	0.373729742390572	0.227164354652914	-0.146565387737658	1.05991310674595e-41	975
2	p	THNSL2	820	88583703	88583927	225	88583785	88583845	61	0.618445117926051	0.476702019933907	-0.141743097992144	1.16442341933735e-34	1265
2	p	FLJ40330	821	89065364	89065520	157	89065379	89065509	131	0.432881689549276	0.321268244578252	-0.111613444971024	9.18700425072273e-13	3894
2	p	MIR4436A	822	89158304	89160149	1846	89159188	89159265	78	0.849993459101182	0.90846593221403	0.0584724731128485	5.42019806972653e-09	5019
2	q	PROM2	823	95941403	95942136	734	95941719	95941820	102	0.770925623315725	0.907472050728408	0.136546427412684	3.26023709283158e-14	3570
2	q	ITPRIPL1	824	96990740	96990860	121	96990762	96990858	97	0.30614597949385	0.1945039378252	-0.11164204166865	4.28145938558363e-11	4353
2	q	NEURL3	825	97135624	97137613	1990	97136508	97136729	222	0.41071415039902	0.203565237782774	-0.207148912616246	1.65765415775419e-25	1930
2	q	NEURL3	826	97170493	97171887	1395	97171137	97171243	107	0.264632079517481	0.339848139647909	0.0752160601304274	2.03937778611041e-17	2916
2	q	ARID5A	827	97197594	97200902	3309	97198107	97200489	2383	0.344370740924261	0.338063791750803	-0.00630694917345775	2.13548740064498e-09	4889
2	q	FER1L5	828	97360718	97361409	692	97360893	97361264	372	0.797345342238668	0.806124923160537	0.00877958092186859	1.71700550490837e-05	6343
2	q	FAM178B	829	97563573	97564282	710	97563733	97563966	234	0.476907623644472	0.557388932353111	0.080481308708639	1.92804762830349e-09	4884
2	q	ZAP70	830	98350528	98350894	367	98350651	98350847	197	0.836542854626528	0.881031234384653	0.0444883797581255	3.7254709348415e-10	4656
2	q	CNGA3	831	99012812	99013725	914	99013128	99013409	282	0.752799730335845	0.843181149907972	0.0903814195721264	2.92578765889448e-15	3349
2	q	CHST10	832	101006575	101010577	4003	101008252	101010037	1786	0.857874973351222	0.898026773178882	0.0401517998276602	9.00916489363443e-07	5862
2	q	SNORD89	833	101889168	101889859	692	101889484	101889754	271	0.850973454088846	0.818770017591486	-0.03220343649736	6.48784196611876e-07	5813
2	q	IL1RL2	834	102862084	102865392	3309	102862128	102865140	3013	0.810164268470093	0.864931212402638	0.0547669439325452	6.2398037010776e-10	4741
2	q	LOC100287010	835	104668281	104670777	2497	104669165	104669893	729	0.679750993391525	0.78745297948357	0.107701986092045	1.84762589927625e-13	3728
2	q	LOC150568	836	105118231	105118895	665	105118547	105118579	33	0.757756145935403	0.918923141915281	0.161166995979878	4.2326721098309e-14	3594
2	q	LINC01114	837	105317390	105319952	2563	105318274	105319068	795	0.585823304459163	0.745025664232535	0.159202359773372	2.04993956897155e-25	1938
2	q	LINC01114	838	105362099	105364420	2322	105362890	105363536	647	0.739286934776613	0.867917504975984	0.128630570199371	4.15319950265747e-19	2653
2	q	POU3F3	839	105471937	105472021	85	105471960	105471979	20	0.365904782984693	0.112746623783698	-0.253158159200995	3.46005321533223e-31	1479
2	q	POU3F3	840	105488842	105489006	165	105488847	105488932	86	0.109225008135457	0.0678677316662353	-0.0413572764692213	5.76070367263845e-05	6519
2	q	GPR45	841	105857895	105858015	121	105857955	105858015	61	0.674981534676503	0.75020442106218	0.0752228863856774	1.38897474657364e-05	6303
2	q	NCK2	842	106559612	106561655	2044	106560496	106560771	276	0.784670115714929	0.880564241258368	0.095894125543439	6.93670067590606e-12	4114
2	q	PLGLA	843	106959697	106960034	338	106959853	106959878	26	0.882740949741279	0.941085629343292	0.0583446796020127	6.5272576625801e-05	6533
2	q	ST6GAL2	844	107502137	107502365	229	107502146	107502354	209	0.190850938644555	0.111203318663376	-0.0796476199811788	2.0123338752061e-11	4253
2	q	LOC729121	845	108443265	108443332	68	108443292	108443329	38	0.846749955284825	0.871081679647006	0.024331724362181	0.00157213093561707	6822
2	q	SULT1C4	846	108994313	108994729	417	108994325	108994528	204	0.544873211573911	0.307181260290445	-0.237691951283466	1.1278716545352e-97	200
2	q	LOC100287216	847	109745734	109745919	186	109745812	109745841	30	0.161516145137593	0.0636046292271456	-0.0979115159104471	2.45547532333431e-06	6017
2	q	MALL	848	110872479	110872870	392	110872620	110872729	110	0.453066881727557	0.570572495273137	0.11750561354558	5.19136675412223e-17	2970
2	q	IL1A	849	113544189	113544399	211	113544232	113544348	117	0.724563260359102	0.785157877109065	0.0605946167499628	1.24973497532948e-08	5161
2	q	IL1F9	850	113735272	113735509	238	113735377	113735451	75	0.622425557454761	0.763069976344988	0.140644418890227	3.27647541103302e-23	2146
2	q	IL1RN	851	113875121	113875338	218	113875226	113875292	67	0.606571064291508	0.673315603100874	0.0667445388093652	4.13845892148578e-05	6473
2	q	FOXD4L1	852	114256332	114256514	183	114256392	114256454	63	0.60748981517973	0.514061079955589	-0.0934287352241409	1.39929705909689e-50	740
2	q	RABL2A	853	114425271	114428443	3173	114426155	114427559	1405	0.75922454272248	0.827655247095285	0.068430704372805	1.7523285891063e-14	3518
2	q	INSIG2	854	118982424	118982835	412	118982580	118982679	100	0.56416522803057	0.448268330082216	-0.115896897948353	8.09616709178148e-17	3009
2	q	INSIG2	855	119066668	119069107	2440	119067552	119068497	946	0.280088338637358	0.205250996175609	-0.0748373424617493	3.47738269018296e-11	4326
2	q	EN1	856	119532330	119532730	401	119532486	119532574	89	0.166018763289633	0.0806267500340708	-0.0853920132555619	1.50259189486874e-06	5940
2	q	EN1	857	119565225	119567216	1992	119566109	119566332	224	0.415501681002774	0.260940766406687	-0.154560914596087	2.0349993025564e-21	2331
2	q	EN1	858	119588869	119592177	3309	119589844	119591627	1784	0.2911643907379	0.136282566897346	-0.154881823840554	1.28671905647892e-37	1149
2	q	EN1	859	119599662	119599826	165	119599744	119599819	76	0.421838976164501	0.165585139811245	-0.256253836353256	1.57886178901946e-54	655
2	q	EN1	860	119602405	119602687	283	119602480	119602645	166	0.322170773515432	0.211680556830151	-0.110490216685281	5.05345696246217e-15	3410
2	q	EN1	861	119607491	119607718	228	119607573	119607636	64	0.416175438191194	0.18446639620032	-0.231709041990873	5.16955395079864e-56	627
2	q	EN1	862	119609401	119609847	447	119609429	119609691	263	0.358431364076756	0.180482789615469	-0.177948574461287	1.06662222520371e-33	1328
2	q	EN1	863	119611085	119611397	313	119611101	119611362	262	0.316422607895662	0.154693424463437	-0.161729183432225	1.48976450789794e-32	1391
2	q	LINC01101	864	121279996	121280160	165	121280002	121280106	105	0.522956970237599	0.363825783255086	-0.159131186982513	4.65807125704368e-30	1555
2	q	GLI2	865	121487248	121490556	3309	121487296	121488902	1607	0.611557168858617	0.684405739814222	0.0728485709556053	9.96836815962588e-08	5471
2	q	GLI2	866	121499488	121499866	379	121499577	121499710	134	0.308445106867421	0.212702441123996	-0.0957426657434254	7.10539381620171e-09	5053
2	q	GLI2	867	121522725	121524566	1842	121523609	121523682	74	0.687064921561942	0.552126486316276	-0.134938435245665	1.12751248058723e-28	1639
2	q	GLI2	868	121554681	121555083	403	121554696	121554926	231	0.80953451131889	0.850679776061618	0.0411452647427278	0.00430867528701032	6859
2	q	GLI2	869	121625493	121625775	283	121625577	121625735	159	0.476196850461926	0.229886139360099	-0.246310711101827	9.44243169630566e-73	392
2	q	GLI2	870	121735365	121736454	1090	121735681	121736138	458	0.767316162569645	0.815553422377995	0.04823725980835	1.00994175886939e-07	5474
2	q	TFCP2L1	871	121775430	121777488	2059	121776314	121776604	291	0.507721427768056	0.416751902389807	-0.0909695253782493	7.69613397345472e-10	4776
2	q	TSN	872	123417838	123419977	2140	123418722	123419093	372	0.343939111155609	0.177596104360165	-0.166343006795445	1.24903813894271e-28	1643
2	q	CNTNAP5	873	124782226	124782290	65	124782253	124782263	11	0.439096604805084	0.171249253897387	-0.267847350907697	2.40706053967534e-81	304
2	q	GYPC	874	127528457	127530418	1962	127529341	127529534	194	0.690482411136933	0.823806306188473	0.13332389505154	9.95065392917665e-20	2569
2	q	BIN1	875	127634395	127636562	2168	127635279	127635678	400	0.721149936501541	0.852789689235687	0.131639752734146	2.33383397828033e-19	2616
2	q	MIR4783	876	128167144	128171514	4371	128168798	128169860	1063	0.288741497885231	0.347285480947832	0.0585439830626014	1.57389326609615e-06	5947
2	q	LIMS2	877	128422035	128422858	824	128422113	128422717	605	0.549849105329587	0.486391222520821	-0.0634578828087658	6.22074291487716e-28	1705
2	q	SFT2D3	878	128458180	128458341	162	128458240	128458281	42	0.4111990552981	0.604313801774169	0.193114746476069	2.07925289237814e-51	718
2	q	HS6ST1	879	129079001	129079313	313	129079038	129079223	186	0.524246758232672	0.542818243774576	0.0185714855419036	9.93147060848326e-10	4805
2	q	HS6ST1	880	129489744	129493852	4109	129491398	129493678	2281	0.625219051783365	0.744766677910249	0.119547626126885	4.18420209979571e-26	1875
2	q	HS6ST1	881	129547123	129549123	2001	129548007	129548239	233	0.543489286431759	0.698122396466687	0.154633110034928	6.75727556049004e-31	1497
2	q	LOC389033	882	130634282	130637074	2793	130634806	130636190	1385	0.371570815262736	0.274051719688176	-0.0975190955745599	3.73171224535954e-38	1120
2	q	LOC389033	883	130691804	130691960	157	130691882	130691956	75	0.359328433324127	0.342228210658048	-0.0171002226660786	7.83211915669424e-12	4128
2	q	POTEF	884	130829549	130833551	4003	130831550	130832638	1089	0.681555596159168	0.789644812792127	0.108089216632959	4.26986634106799e-18	2803
2	q	TUBA3E	885	130970712	130971024	313	130970868	130970940	73	0.560331713157163	0.415846515068067	-0.144485198089096	2.82570269254665e-71	414
2	q	TUBA3E	886	130987707	130991015	3309	130988056	130989361	1306	0.699615719046396	0.819086222371052	0.119470503324656	1.5814651063235e-26	1830
2	q	CYP4F30P	887	131421630	131423398	1769	131421912	131423190	1279	0.614243696623874	0.736341890778042	0.122098194154168	4.73912306185986e-26	1883
2	q	FAM123C	888	131512901	131513050	150	131512961	131512990	30	0.272599883651118	0.15517500955027	-0.117424874100848	3.42618484704899e-17	2946
2	q	ARHGEF4	889	131669574	131672882	3309	131671228	131672685	1458	0.658431183407867	0.720612441080124	0.0621812576722569	1.02089244044219e-05	6260
2	q	POTEE	890	131975725	131975796	72	131975750	131975771	22	0.667707258564205	0.842298158569622	0.174590900005417	2.18781811912851e-30	1531
2	q	MIR663B	891	132791168	132794476	3309	132792822	132793334	513	0.633914386869484	0.730640787325554	0.0967264004560707	4.52026747342039e-15	3396
2	q	NCRNA00164	892	133014562	133014883	322	133014640	133014805	166	0.43615448751496	0.290117190813854	-0.146037296701105	1.34221572823213e-60	544
2	q	MIR663B	893	133035135	133037078	1944	133036019	133036194	176	0.782230171538656	0.873786856782271	0.0915566852436148	7.7731698939623e-24	2077
2	q	MIR663B	894	133061157	133063289	2133	133062041	133062405	365	0.368590065712699	0.306650401820215	-0.0619396638924842	8.97463117217203e-19	2694
2	q	MIR3679	895	134785679	134785843	165	134785688	134785775	88	0.352668857072195	0.191933858364175	-0.16073499870802	5.38656372073059e-17	2973
2	q	CXCR4	896	136875886	136875942	57	136875897	136875923	27	0.120055990101053	0.0658609689061376	-0.0541950211949156	4.70319325788015e-05	6493
2	q	LRP1B	897	142889365	142889403	39	142889367	142889392	26	0.526678962196056	0.600670440876922	0.0739914786808656	0.000162619321306242	6644
2	q	ARHGAP15	898	143886221	143886480	260	143886326	143886375	50	0.536484202067336	0.621876991500418	0.0853927894330823	9.64702978283312e-08	5466
2	q	ZEB2	899	145276952	145278496	1545	145277596	145278485	890	0.228447949007838	0.136423368357593	-0.0920245806502444	7.18371778196294e-21	2396
2	q	KIF5C	900	149645739	149646075	337	149645798	149645934	137	0.238774917414631	0.123019704006919	-0.115755213407712	9.24489738691955e-15	3460
2	q	RPRM	901	154333412	154333806	395	154333481	154333746	266	0.159213031646215	0.110722352633705	-0.04849067901251	1.24650014345071e-06	5912
2	q	NR4A2	902	157176926	157181166	4241	157176971	157180144	3174	0.381739444154637	0.220605493227809	-0.161133950926827	1.45858943152738e-65	478
2	q	DAPL1	903	159651703	159652335	633	159651813	159652019	207	0.288336264411537	0.370964711025404	0.0826284466138669	1.74968612923254e-13	3721
2	q	MIR4785	904	161127408	161127983	576	161127463	161127884	422	0.431109209019471	0.507636748203436	0.0765275391839649	1.94453632823709e-08	5224
2	q	TBR1	905	162283403	162283715	313	162283434	162283705	272	0.414867766181122	0.16647301259846	-0.248394753582662	2.36580744769336e-41	988
2	q	KCNH7	906	163695688	163696070	383	163695776	163696000	225	0.288628008561108	0.159752157401852	-0.128875851159255	2.31572633081536e-24	2032
2	q	FIGN	907	164463939	164467941	4003	164465940	164466724	785	0.843569146691057	0.875513670673869	0.0319445239828121	5.7186687570796e-05	6518
2	q	FIGN	908	164592542	164592590	49	164592561	164592571	11	0.205533219140929	0.153204190996593	-0.0523290281443367	2.14254027732819e-05	6376
2	q	GALNT3	909	166651260	166651380	121	166651299	166651375	77	0.0787550694648425	0.101097207629286	0.0223421381644432	1.42144676670516e-11	4203
2	q	XIRP2	910	168150812	168151207	396	168150968	168151051	84	0.313405222433145	0.147821762224121	-0.165583460209024	1.32214974445566e-25	1925
2	q	GORASP2	911	171785025	171785145	121	171785027	171785124	98	0.477319595488269	0.602313019575094	0.124993424086825	1.21058501708896e-15	3257
2	q	MAP1D	912	172945258	172945398	141	172945274	172945383	110	0.564520604847832	0.301229218384626	-0.263291386463206	3.27502968471883e-73	383
2	q	DLX1	913	172950105	172950333	229	172950116	172950219	104	0.198187157879623	0.0947155422287925	-0.103471615650831	9.16203422248159e-11	4459
2	q	DLX1	914	172953091	172958514	5424	172953134	172958358	5225	0.44952924814439	0.274278356138136	-0.175250892006254	5.23432939394654e-130	107
2	q	DLX2	915	172973982	172974294	313	172974014	172974217	204	0.491471042102833	0.326557242770155	-0.164913799332678	1.48552092111976e-34	1274
2	q	RAPGEF4	916	173600962	173601291	330	173600969	173601150	182	0.232504465002267	0.119191826137137	-0.11331263886513	5.56380624090483e-14	3616
2	q	AC018470.4	917	175192659	175192971	313	175192666	175192878	213	0.492437526773094	0.35563186142616	-0.136805665346934	3.40646031069769e-23	2148
2	q	SP9	918	175195586	175198894	3309	175195899	175198768	2870	0.294819543144602	0.216071397259052	-0.0787481458855502	2.37400120987286e-21	2341
2	q	SP9	919	175205703	175205934	232	175205716	175205852	137	0.387887158670024	0.217021301241386	-0.170865857428638	5.31104396266431e-23	2164
2	q	CIR1	920	175208506	175212785	4280	175208588	175211131	2544	0.531262266341223	0.359346811958172	-0.171915454383052	1.58543409769693e-46	827
2	q	CHRNA1	921	175629745	175630022	278	175629850	175629917	68	0.751726660935592	0.829644712112682	0.0779180511770897	1.57802012089536e-08	5194
2	q	ATP5G3	922	176046426	176046510	85	176046457	176046503	47	0.0775367346203813	0.0856267736206114	0.00809003900023014	0.000579435232616821	6764
2	q	EVX2	923	176936295	176936518	224	176936377	176936436	60	0.500920282046155	0.205385804412003	-0.295534477634152	2.70485648673056e-85	277
2	q	EVX2	924	176943513	176943909	397	176943669	176943753	85	0.420517110293146	0.249868351820251	-0.170648758472895	5.21735372225955e-28	1699
2	q	EVX2	925	176948482	176948710	229	176948544	176948699	156	0.469798376431837	0.232875069173204	-0.236923307258633	1.47757414187049e-50	741
2	q	HOXD12	926	176964497	176964515	19	176964502	176964512	11	0.538711968284092	0.256708655005403	-0.282003313278689	8.01347276943952e-106	171
2	q	HOXD11	927	176968658	176969318	661	176968744	176969223	480	0.388729087464388	0.200264553648244	-0.188464533816145	9.6068161428046e-58	598
2	q	HOXD11	928	176973822	176974180	359	176973835	176974060	226	0.459136813586915	0.21660988811074	-0.242526925476175	1.71535474744908e-60	548
2	q	HOXD10	929	176977064	176977376	313	176977220	176977374	155	0.484085609849572	0.273693309647749	-0.210392300201823	2.41866639441642e-45	869
2	q	HOXD10	930	176983674	176984090	417	176983815	176983949	135	0.189735869564476	0.118391128492272	-0.0713447410722036	0.000114694703526582	6603
2	q	HOXD9	931	176988339	176988721	383	176988480	176988580	101	0.448732522891092	0.272368374931007	-0.176364147960085	2.92598386814166e-25	1959
2	q	HOXD8	932	176996053	176999361	3309	176996285	176999353	3069	0.586104936857664	0.34366289479884	-0.242442042058825	2.38070465582934e-101	188
