wgEncodeSydhTfbsH1hescCtbp2UcdAlnRep1	H1-hESC	CtBP2	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescMaxUcdAlnRep1	H1-hESC	Max	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescNrf1IggrabAlnRep1	H1-hESC	Nrf1	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescRad21IggrabAlnRep1	H1-hESC	Rad21	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescRfx5n494IggrabAlnRep1	H1-hESC	RFX5_(N-494)	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescSuz12UcdAlnRep1	H1-hESC	SUZ12	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescTbpStdAlnRep1	H1-hESC	TBP	H1-hESC	None	Stanford
wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep1	H1-hESC	USF2	H1-hESC	None	Stanford
wgEncodeSydhTfbsHct116Pol2UcdAlnRep1	HCT-116	Pol2	HCT-116	None	Stanford
wgEncodeSydhTfbsHct116Tcf4UcdAlnRep1	HCT-116	TCF4	HCT-116	None	Stanford
wgEncodeSydhTfbsHek293bElk4UcdAlnRep1	HEK293(b)	ELK4	HEK293(b)	None	Stanford
wgEncodeSydhTfbsHek293bKap1UcdAlnRep1	HEK293(b)	KAP1	HEK293(b)	None	Stanford
wgEncodeSydhTfbsHek293bPol2StdAlnRep1	HEK293(b)	Pol2	HEK293(b)	None	Stanford
wgEncodeSydhTfbsHelas3Ap2alphaStdAlnRep1	HeLa-S3	AP-2alpha	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Ap2gammaStdAlnRep1	HeLa-S3	AP-2gamma	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Baf155IggmusAlnRep1	HeLa-S3	BAF155	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Baf170IggmusAlnRep1	HeLa-S3	BAF170	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Bdp1StdAlnRep1	HeLa-S3	BDP1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep1	HeLa-S3	BRCA1_(C-1863)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Brf1StdAlnRep1	HeLa-S3	BRF1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Brf2StdAlnRep1	HeLa-S3	BRF2	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Brg1IggmusAlnRep1	HeLa-S3	Brg1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3CebpbIggrabAlnRep1	HeLa-S3	CEBPB	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3CfosStdAlnRep1	HeLa-S3	c-Fos	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3CjunIggrabAlnRep1	HeLa-S3	c-Jun	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3CmycStdAlnRep1	HeLa-S3	c-Myc	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3E2f1StdAlnRep1	HeLa-S3	E2F1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3E2f4StdAlnRep1	HeLa-S3	E2F4	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3E2f6StdAlnRep1	HeLa-S3	E2F6	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Elk4UcdAlnRep1	HeLa-S3	ELK4	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Gcn5StdAlnRep1	HeLa-S3	GCN5	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Gtf2f1rapIggrabAlnRep1	HeLa-S3	GTF2F1_(RAP-74)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep1	HeLa-S3	HA-E2F1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Ini1IggmusAlnRep1	HeLa-S3	Ini1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Irf3IggrabAlnRep1	HeLa-S3	IRF3	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3JundIggrabAlnRep1	HeLa-S3	JunD	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3MaxStdAlnRep1	HeLa-S3	Max	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Mxi1bhlhIggrabAlnRep1	HeLa-S3	Mxi1_(bHLH)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep1	HeLa-S3	Nrf1	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3P300n15IggrabAlnRep1	HeLa-S3	p300_(N-15)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Pol2StdAlnRep1	HeLa-S3	Pol2	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep1	HeLa-S3	Pol2(phosphoS2)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep1	HeLa-S3	PRDM1_(Val90)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Rad21IggrabAlnRep1	HeLa-S3	Rad21	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Rfx5n494IggrabAlnRep1	HeLa-S3	RFX5_(N-494)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Rpc155StdAlnRep1	HeLa-S3	RPC155	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Smc3ab9263IggrabAlnRep1	HeLa-S3	SMC3_(ab9263)	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Spt20StdAlnRep1	HeLa-S3	SPT20	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep1	HeLa-S3+IFNg30	STAT1	HeLa-S3	IFNg30	Stanford
wgEncodeSydhTfbsHelas3Stat3IggrabAlnRep1	HeLa-S3	STAT3	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3TbpIggrabAlnRep1	HeLa-S3	TBP	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep1	HeLa-S3	TFIIIC-110	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Tr4StdAlnRep1	HeLa-S3	TR4	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Usf2IggmusAlnRep1	HeLa-S3	USF2	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Znf274UcdAlnRep1	HeLa-S3	ZNF274	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHelas3Zzz3StdAlnRep1	HeLa-S3	ZZZ3	HeLa-S3	None	Stanford
wgEncodeSydhTfbsHepg2CebpbForsklnStdAlnRep1	HepG2+forskolin	CEBPB	HepG2	forskolin	Stanford
wgEncodeSydhTfbsHepg2CebpbIggrabAlnRep1	HepG2	CEBPB	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Chd21250IggrabAlnRep1	HepG2	CHD2_(N-1250)	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2CjunIggrabAlnRep1	HepG2	c-Jun	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2ErraForsklnStdAlnRep1	HepG2+forskolin	ERRA	HepG2	forskolin	Stanford
wgEncodeSydhTfbsHepg2Grp20ForsklnStdAlnRep1	HepG2+forskolin	GRp20	HepG2	forskolin	Stanford
wgEncodeSydhTfbsHepg2Hnf4aForsklnStdAlnRep1	HepG2+forskolin	HNF4A	HepG2	forskolin	Stanford
wgEncodeSydhTfbsHepg2Hsf1ForsklnStdAlnRep1	HepG2+forskolin	HSF1	HepG2	forskolin	Stanford
wgEncodeSydhTfbsHepg2Irf3IggrabAlnRep1	HepG2	IRF3	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2JundIggrabAlnRep1	HepG2	JunD	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Maffm8194IggrabAlnRep1	HepG2	MafF_(M8194)	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Mafkab50322IggrabAlnRep1	HepG2	MafK_(ab50322)	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Mafksc477IggrabAlnRep1	HepG2	MafK_(SC-477)	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Nrf1IggrabAlnRep1	HepG2	Nrf1	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAlnRep1	HepG2+forskolin	PGC1A	HepG2	forskolin	Stanford
wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep1	HepG2	Pol2	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Rad21IggrabAlnRep1	HepG2	Rad21	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Rfx5n494IggrabAlnRep1	HepG2	RFX5_(N-494)	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Srebp1InslnStdAlnRep1	HepG2+insulin	SREBP1	HepG2	insulin	Stanford
wgEncodeSydhTfbsHepg2Srebp1PravastStdAlnRep1	HepG2+pravastatin	SREBP1	HepG2	pravastatin	Stanford
wgEncodeSydhTfbsHepg2Srebp2PravastStdAlnRep1	HepG2+pravastatin	SREBP2	HepG2	pravastatin	Stanford
wgEncodeSydhTfbsHepg2TbpIggrabAlnRep1	HepG2	TBP	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2Tcf4UcdAlnRep1	HepG2b	TCF4	HepG2b	None	Stanford
wgEncodeSydhTfbsHepg2Usf2IggrabAlnRep1	HepG2	USF2	HepG2	None	Stanford
wgEncodeSydhTfbsHepg2bTr4UcdAlnRep1	HepG2b	TR4	HepG2b	None	Stanford
wgEncodeSydhTfbsHepg2bZnf274UcdAlnRep1	HepG2b	ZNF274	HepG2b	None	Stanford
wgEncodeSydhTfbsHuvecCfosUcdAlnRep1	HUVEC	c-Fos	HUVEC	None	Stanford
wgEncodeSydhTfbsHuvecCjunStdAlnRep1	HUVEC	c-Jun	HUVEC	None	Stanford
wgEncodeSydhTfbsHuvecGata2UcdAlnRep1	HUVEC	GATA-2	HUVEC	None	Stanford
wgEncodeSydhTfbsHuvecMaxStdAlnRep1	HUVEC	Max	HUVEC	None	Stanford
wgEncodeSydhTfbsHuvecPol2StdAlnRep1	HUVEC	Pol2	HUVEC	None	Stanford
wgEncodeSydhTfbsK562Atf3StdAlnRep1	K562	ATF3	K562	None	Stanford
wgEncodeSydhTfbsK562Bdp1StdAlnRep1	K562	BDP1	K562	None	Stanford
wgEncodeSydhTfbsK562Brf1StdAlnRep1	K562	BRF1	K562	None	Stanford
wgEncodeSydhTfbsK562Brf2StdAlnRep1	K562	BRF2	K562	None	Stanford
wgEncodeSydhTfbsK562Brg1IggmusAlnRep1	K562	Brg1	K562	None	Stanford
wgEncodeSydhTfbsK562Ccnt2StdAlnRep1	K562	CCNT2	K562	None	Stanford
wgEncodeSydhTfbsK562CebpbIggrabAlnRep1	K562	CEBPB	K562	None	Stanford
wgEncodeSydhTfbsK562CfosStdAlnRep1	K562	c-Fos	K562	None	Stanford
wgEncodeSydhTfbsK562Chd21250IggrabAlnRep1	K562	CHD2_(N-1250)	K562	None	Stanford
wgEncodeSydhTfbsK562CjunIfna6hStdAlnRep1	K562+IFNa6h	c-Jun	K562	IFNa6h	Stanford
wgEncodeSydhTfbsK562CjunIfng30StdAlnRep1	K562+IFNg30	c-Jun	K562	IFNg30	Stanford
wgEncodeSydhTfbsK562CjunIfng6hStdAlnRep1	K562+IFNg6h	c-Jun	K562	IFNg6h	Stanford
wgEncodeSydhTfbsK562CjunStdAlnRep1	K562	c-Jun	K562	None	Stanford
wgEncodeSydhTfbsK562CmycStdAlnRep1	K562	c-Myc	K562	None	Stanford
wgEncodeSydhTfbsK562Gtf2bStdAlnRep1	K562	GTF2B	K562	None	Stanford
wgEncodeSydhTfbsK562Gtf2f1rapIggrabAlnRep1	K562	GTF2F1_(RAP-74)	K562	None	Stanford
wgEncodeSydhTfbsK562Hmgn3StdAlnRep1	K562	HMGN3	K562	None	Stanford
wgEncodeSydhTfbsK562Ini1IggmusAlnRep1	K562	Ini1	K562	None	Stanford
wgEncodeSydhTfbsK562Irf1Ifna30StdAlnRep1	K562+IFNa30	IRF1	K562	IFNa30	Stanford
wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep1	K562+IFNg6h	IRF1	K562	IFNg6h	Stanford
wgEncodeSydhTfbsK562JundStdAlnRep1	K562	JunD	K562	None	Stanford
wgEncodeSydhTfbsK562Mafkab50322IggrabAlnRep1	K562	MafK_(ab50322)	K562	None	Stanford
wgEncodeSydhTfbsK562MaxStdAlnRep1	K562	Max	K562	None	Stanford
wgEncodeSydhTfbsK562Mxi1bhlhIggrabAlnRep1	K562	Mxi1_(bHLH)	K562	None	Stanford
wgEncodeSydhTfbsK562NelfeStdAlnRep1	K562	NELFe	K562	None	Stanford
wgEncodeSydhTfbsK562Nfe2StdAlnRep1	K562	NF-E2	K562	None	Stanford
wgEncodeSydhTfbsK562NfyaStdAlnRep1	K562	NF-YA	K562	None	Stanford
wgEncodeSydhTfbsK562NfybStdAlnRep1	K562	NF-YB	K562	None	Stanford
wgEncodeSydhTfbsK562Nrf1IggrabAlnRep1	K562	Nrf1	K562	None	Stanford
wgEncodeSydhTfbsK562P300f4IggrabAlnRep1	K562	p300_(F-4)	K562	None	Stanford
wgEncodeSydhTfbsK562Pol2IggmusAlnRep1	K562	Pol2	K562	None	Stanford
wgEncodeSydhTfbsK562Pol2s2StdAlnRep1	K562	Pol2(phosphoS2)	K562	None	Stanford
wgEncodeSydhTfbsK562Pol3StdAlnRep1	K562	Pol3	K562	None	Stanford
wgEncodeSydhTfbsK562Rad21StdAlnRep1	K562	Rad21	K562	None	Stanford
wgEncodeSydhTfbsK562Rpc155StdAlnRep1	K562	RPC155	K562	None	Stanford
wgEncodeSydhTfbsK562Sirt6StdAlnRep1	K562	SIRT6	K562	None	Stanford
wgEncodeSydhTfbsK562Smc3ab9263IggrabAlnRep1	K562	SMC3_(ab9263)	K562	None	Stanford
wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep1	K562+IFNa30	STAT1	K562	IFNa30	Stanford
wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep1	K562+IFNa6h	STAT1	K562	IFNa6h	Stanford
wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep1	K562+IFNg30	STAT1	K562	IFNg30	Stanford
wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep1	K562+IFNg6h	STAT1	K562	IFNg6h	Stanford
wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep1	K562+IFNa30	STAT2	K562	IFNa30	Stanford
wgEncodeSydhTfbsK562Stat2Ifna6hStdAlnRep1	K562+IFNa6h	STAT2	K562	IFNa6h	Stanford
wgEncodeSydhTfbsK562Tal1sc12984IggmusAlnRep1	K562	TAL1_(SC-12984)	K562	None	Stanford
wgEncodeSydhTfbsK562TbpIggmusAlnRep1	K562	TBP	K562	None	Stanford
wgEncodeSydhTfbsK562Tf3c110StdAlnRep1	K562	TFIIIC-110	K562	None	Stanford
wgEncodeSydhTfbsK562Usf2StdAlnRep1	K562	USF2	K562	None	Stanford
wgEncodeSydhTfbsK562Xrcc4StdAlnRep1	K562	XRCC4	K562	None	Stanford
wgEncodeSydhTfbsK562bE2f4UcdAlnRep1	K562b	E2F4	K562b	None	Stanford
wgEncodeSydhTfbsK562bE2f6UcdAlnRep1	K562b	E2F6	K562b	None	Stanford
wgEncodeSydhTfbsK562bGata1UcdAlnRep1	K562b	GATA-1	K562b	None	Stanford
wgEncodeSydhTfbsK562bGata2UcdAlnRep1	K562b	GATA-2	K562b	None	Stanford
wgEncodeSydhTfbsK562bKap1UcdAlnRep1	K562b	KAP1	K562b	None	Stanford
wgEncodeSydhTfbsK562bSetdb1MnasedUcdAlnRep1	K562b+MNaseD	SETDB1	K562b	MNaseD	Stanford
wgEncodeSydhTfbsK562bSetdb1UcdAlnRep1	K562b	SETDB1	K562b	None	Stanford
wgEncodeSydhTfbsK562bTr4UcdAlnRep1	K562b	TR4	K562b	None	Stanford
wgEncodeSydhTfbsK562bYy1UcdAlnRep1	K562b	YY1	K562b	None	Stanford
wgEncodeSydhTfbsK562bZnf263UcdAlnRep1	K562b	ZNF263	K562b	None	Stanford
wgEncodeSydhTfbsK562bZnf274UcdAlnRep1	K562b	ZNF274	K562b	None	Stanford
wgEncodeSydhTfbsMcf10aesPol2Etoh01StdAlnRep1	MCF10A-Er-Src+EtOH_0.01pct	Pol2	MCF10A-Er-Src	EtOH_0.01pct	Stanford
wgEncodeSydhTfbsMcf10aesPol2TamStdAlnRep1	MCF10A-Er-Src+TAM_1uM_36hr	Pol2	MCF10A-Er-Src	TAM_1uM_36hr	Stanford
wgEncodeSydhTfbsMcf10aesStat3Etoh01StdAlnRep1	MCF10A-Er-Src+EtOH_0.01pct	STAT3	MCF10A-Er-Src	EtOH_0.01pct	Stanford
wgEncodeSydhTfbsMcf10aesStat3Etoh01bStdAlnRep1	MCF10A-Er-Src+EtOH_0.01pct_4hr	STAT3	MCF10A-Er-Src	EtOH_0.01pct_4hr	Stanford
wgEncodeSydhTfbsMcf10aesStat3Etoh01cStdAlnRep1	MCF10A-Er-Src+EtOH_0.01pct_12hr	STAT3	MCF10A-Er-Src	EtOH_0.01pct_12hr	Stanford
wgEncodeSydhTfbsMcf10aesStat3TamStdAlnRep1	MCF10A-Er-Src+TAM_1uM_36hr	STAT3	MCF10A-Er-Src	TAM_1uM_36hr	Stanford
wgEncodeSydhTfbsMcf7Hae2f1UcdAlnRep1	MCF-7	HA-E2F1	MCF-7	None	Stanford
wgEncodeSydhTfbsNb4CmycStdAlnRep1	NB4	c-Myc	NB4	None	Stanford
wgEncodeSydhTfbsNb4MaxStdAlnRep1	NB4	Max	NB4	None	Stanford
wgEncodeSydhTfbsNb4Pol2StdAlnRep1	NB4	Pol2	NB4	None	Stanford
wgEncodeSydhTfbsNt2d1Suz12UcdAlnRep1	NT2-D1	SUZ12	NT2-D1	None	Stanford
wgEncodeSydhTfbsNt2d1Yy1UcdAlnRep1	NT2-D1	YY1	NT2-D1	None	Stanford
wgEncodeSydhTfbsNt2d1Znf274UcdAlnRep1	NT2-D1	ZNF274	NT2-D1	None	Stanford
wgEncodeSydhTfbsPbdeGata1UcdAlnRep1	PBDE	GATA-1	PBDE	None	Stanford
wgEncodeSydhTfbsPbdePol2UcdAlnRep1	PBDE	Pol2	PBDE	None	Stanford
wgEncodeSydhTfbsRajiPol2UcdAlnRep1	Raji	Pol2	Raji	None	Stanford
wgEncodeSydhTfbsShsy5yGata2UcdAlnRep1	SH-SY5Y	GATA-2	SH-SY5Y	None	Stanford
wgEncodeSydhTfbsTrexhek293Znf263UcdAlnRep1	T-REx-HEK293	ZNF263	T-REx-HEK293	None	Stanford
wgEncodeSydhTfbsU2osKap1UcdAlnRep1	U2OS	KAP1	U2OS	None	Stanford
wgEncodeSydhTfbsU2osSetdb1UcdAlnRep1	U2OS	SETDB1	U2OS	None	Stanford
wgEncodeUchicagoTfbsK562EfosControlAlnRep1	K562	eGFP-FOS	K562	None	UChicago
wgEncodeUchicagoTfbsK562Egata2ControlAlnRep1	K562	eGFP-GATA2	K562	None	UChicago
wgEncodeUchicagoTfbsK562Ehdac8ControlAlnRep1	K562	eGFP-HDAC8	K562	None	UChicago
wgEncodeUchicagoTfbsK562EjunbControlAlnRep1	K562	eGFP-JunB	K562	None	UChicago
wgEncodeUchicagoTfbsK562EjundControlAlnRep1	K562	eGFP-JunD	K562	None	UChicago
wgEncodeUchicagoTfbsK562Enr4a1ControlAlnRep1	K562	eGFP-NR4A1	K562	None	UChicago
wgEncodeUwTfbsAg04449CtcfStdAlnRep1	AG04449	CTCF	AG04449	None	UW
wgEncodeUwTfbsAg09309CtcfStdAlnRep1	AG09309	CTCF	AG09309	None	UW
wgEncodeUwTfbsAg09319CtcfStdAlnRep1	AG09319	CTCF	AG09319	None	UW
wgEncodeUwTfbsAg10803CtcfStdAlnRep1	AG10803	CTCF	AG10803	None	UW
wgEncodeUwTfbsAoafCtcfStdAlnRep1	AoAF	CTCF	AoAF	None	UW
wgEncodeUwTfbsBjCtcfStdAlnRep1	BJ	CTCF	BJ	None	UW
wgEncodeUwTfbsCaco2CtcfStdAlnRep1	Caco-2	CTCF	Caco-2	None	UW
wgEncodeUwTfbsGm06990CtcfStdAlnRep1	GM06990	CTCF	GM06990	None	UW
wgEncodeUwTfbsGm12864CtcfStdAlnRep1	GM12864	CTCF	GM12864	None	UW
wgEncodeUwTfbsGm12865CtcfStdAlnRep1	GM12865	CTCF	GM12865	None	UW
wgEncodeUwTfbsGm12872CtcfStdAlnRep1	GM12872	CTCF	GM12872	None	UW
wgEncodeUwTfbsGm12873CtcfStdAlnRep1	GM12873	CTCF	GM12873	None	UW
wgEncodeUwTfbsGm12874CtcfStdAlnRep1	GM12874	CTCF	GM12874	None	UW
wgEncodeUwTfbsGm12875CtcfStdAlnRep1	GM12875	CTCF	GM12875	None	UW
wgEncodeUwTfbsHbmecCtcfStdAlnRep1	HBMEC	CTCF	HBMEC	None	UW
wgEncodeUwTfbsHcpeCtcfStdAlnRep1	HCPEpiC	CTCF	HCPEpiC	None	UW
wgEncodeUwTfbsHeeCtcfStdAlnRep1	HEEpiC	CTCF	HEEpiC	None	UW
wgEncodeUwTfbsHek293CtcfStdAlnRep1	HEK293	CTCF	HEK293	None	UW
wgEncodeUwTfbsHmfCtcfStdAlnRep1	HMF	CTCF	HMF	None	UW
wgEncodeUwTfbsHpafCtcfStdAlnRep1	HPAF	CTCF	HPAF	None	UW
wgEncodeUwTfbsHpfCtcfStdAlnRep1	HPF	CTCF	HPF	None	UW
wgEncodeUwTfbsHreCtcfStdAlnRep1	HRE	CTCF	HRE	None	UW
wgEncodeUwTfbsSaecCtcfStdAlnRep1	SAEC	CTCF	SAEC	None	UW
wgEncodeUwTfbsSknshraCtcfStdAlnRep1	SK-N-SH_RA	CTCF	SK-N-SH_RA	None	UW
wgEncodeUwTfbsWerirb1CtcfStdAlnRep1	WERI-Rb-1	CTCF	WERI-Rb-1	None	UW
