wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk	H1-hESC+HudsonAlpha+USF-1	USF1	USF-1	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	H1-hESC+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	H1-hESC	None	HudsonAlpha
wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk	HCT-116+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	HCT-116	None	HudsonAlpha
wgEncodeAwgTfbsHaibHct116Yy1sc281V0416101UniPk	HCT-116+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	HCT-116	None	HudsonAlpha
wgEncodeAwgTfbsHaibHct116Zbtb33V0416101UniPk	HCT-116+HudsonAlpha+ZBTB33	ZBTB33	ZBTB33	HCT-116	None	HudsonAlpha
wgEncodeAwgTfbsHaibHelas3GabpPcr1xUniPk	HeLa-S3+HudsonAlpha+GABP	GABPA	GABP	HeLa-S3	None	HudsonAlpha
wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk	HeLa-S3+HudsonAlpha+NRSF	REST	NRSF	HeLa-S3	None	HudsonAlpha
wgEncodeAwgTfbsHaibHelas3Pol2Pcr1xUniPk	HeLa-S3+HudsonAlpha+Pol2	POLR2A	Pol2	HeLa-S3	None	HudsonAlpha
wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk	HeLa-S3+HudsonAlpha+TAF1	TAF1	TAF1	HeLa-S3	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk	HepG2+HudsonAlpha+ATF3	ATF3	ATF3	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	HepG2+HudsonAlpha+BHLHE40	BHLHE40	BHLHE40	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	HepG2+HudsonAlpha+CEBPB_(SC-150)	CEBPB	CEBPB_(SC-150)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk	HepG2+HudsonAlpha+CEBPD_(SC-636)	CEBPD	CEBPD_(SC-636)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	HepG2+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk	HepG2+HudsonAlpha+ELF1_(SC-631)	ELF1	ELF1_(SC-631)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk	HepG2+HudsonAlpha+FOSL2	FOSL2	FOSL2	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Foxa1sc101058V0416101UniPk	HepG2+HudsonAlpha+FOXA1_(SC-101058)	FOXA1	FOXA1_(SC-101058)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	HepG2+HudsonAlpha+FOXA1_(SC-6553)	FOXA1	FOXA1_(SC-6553)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Foxa2sc6554V0416101UniPk	HepG2+HudsonAlpha+FOXA2_(SC-6554)	FOXA2	FOXA2_(SC-6554)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2GabpPcr2xUniPk	HepG2+HudsonAlpha+GABP	GABPA	GABP	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk	HepG2+HudsonAlpha+HDAC2_(SC-6296)	HDAC2	HDAC2_(SC-6296)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk	HepG2+HudsonAlpha+HNF4A_(SC-8987)	HNF4A	HNF4A_(SC-8987)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk	HepG2+HudsonAlpha+HNF4G_(SC-6558)	HNF4G	HNF4G_(SC-6558)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	HepG2+HudsonAlpha+JunD	JUND	JunD	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk	HepG2+HudsonAlpha+MBD4_(SC-271530)	MBD4	MBD4_(SC-271530)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	HepG2+HudsonAlpha+MYBL2_(SC-81192)	MYBL2	MYBL2_(SC-81192)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	HepG2+HudsonAlpha+NFIC_(SC-81335)	NFIC	NFIC_(SC-81335)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	HepG2+HudsonAlpha+NRSF	REST	NRSF	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk	HepG2+HudsonAlpha+NRSF	REST	NRSF	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk	HepG2+HudsonAlpha+p300	EP300	p300	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk	HepG2+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk	HepG2+HudsonAlpha+Pol2	POLR2A	Pol2	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk	HepG2+HudsonAlpha+Rad21	RAD21	Rad21	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk	HepG2+HudsonAlpha+RXRA	RXRA	RXRA	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk	HepG2+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk	HepG2+HudsonAlpha+SP1	SP1	SP1	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	HepG2+HudsonAlpha+SP2_(SC-643)	SP2	SP2_(SC-643)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	HepG2+HudsonAlpha+SRF	SRF	SRF	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Taf1Pcr2xUniPk	HepG2+HudsonAlpha+TAF1	TAF1	TAF1	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk	HepG2+HudsonAlpha+TCF12	TCF12	TCF12	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	HepG2+HudsonAlpha+TEAD4_(SC-101184)	TEAD4	TEAD4_(SC-101184)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk	HepG2+HudsonAlpha+USF-1	USF1	USF-1	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	HepG2+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	HepG2+HudsonAlpha+ZBTB33	ZBTB33	ZBTB33	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk	HepG2+HudsonAlpha+ZBTB7A_(SC-34508)	ZBTB7A	ZBTB7A_(SC-34508)	HepG2	None	HudsonAlpha
wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk	HUVEC+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	HUVEC	None	HudsonAlpha
wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk	HUVEC+HudsonAlpha+Pol2	POLR2A	Pol2	HUVEC	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	K562+HudsonAlpha+ATF3	ATF3	ATF3	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Bcl3Pcr1xUniPk	K562+HudsonAlpha+BCL3	BCL3	BCL3	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Bclaf101388Pcr1xUniPk	K562+HudsonAlpha+BCLAF1_(SC-101388)	BCLAF1	BCLAF1_(SC-101388)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Cbx3sc101004V0422111UniPk	K562+HudsonAlpha+CBX3_(SC-101004)	CBX3	CBX3_(SC-101004)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	K562+HudsonAlpha+CEBPB_(SC-150)	CEBPB	CEBPB_(SC-150)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk	K562+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Ctcflsc98982V0416101UniPk	K562+HudsonAlpha+CTCFL_(SC-98982)	CTCFL	CTCFL_(SC-98982)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk	K562+HudsonAlpha+E2F6	E2F6	E2F6	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk	K562+HudsonAlpha+Egr-1	EGR1	Egr-1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk	K562+HudsonAlpha+ELF1_(SC-631)	ELF1	ELF1_(SC-631)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk	K562+HudsonAlpha+ETS1	ETS1	ETS1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	K562+HudsonAlpha+FOSL1_(SC-183)	FOSL1	FOSL1_(SC-183)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562GabpV0416101UniPk	K562+HudsonAlpha+GABP	GABPA	GABP	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk	K562+HudsonAlpha+GATA2_(SC-267)	GATA2	GATA2_(SC-267)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Hdac2sc6296V0416102UniPk	K562+HudsonAlpha+HDAC2_(SC-6296)	HDAC2	HDAC2_(SC-6296)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562MaxV0416102UniPk	K562+HudsonAlpha+Max	MAX	Max	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	K562+HudsonAlpha+MEF2A	MEF2A	MEF2A	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk	K562+HudsonAlpha+NR2F2_(SC-271940)	NR2F2	NR2F2_(SC-271940)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	K562+HudsonAlpha+NRSF	REST	NRSF	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Pmlsc71910V0422111UniPk	K562+HudsonAlpha+PML_(SC-71910)	PML	PML_(SC-71910)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk	K562+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Pol2V0416101UniPk	K562+HudsonAlpha+Pol2	POLR2A	Pol2	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	K562+HudsonAlpha+PU.1	SPI1	PU.1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk	K562+HudsonAlpha+Rad21	RAD21	Rad21	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk	K562+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk	K562+HudsonAlpha+SIX5	SIX5	SIX5	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Sp1Pcr1xUniPk	K562+HudsonAlpha+SP1	SP1	SP1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk	K562+HudsonAlpha+SP2_(SC-643)	SP2	SP2_(SC-643)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	K562+HudsonAlpha+SRF	SRF	SRF	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	K562+HudsonAlpha+STAT5A_(SC-74442)	STAT5A	STAT5A_(SC-74442)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Taf1V0416101UniPk	K562+HudsonAlpha+TAF1	TAF1	TAF1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk	K562+HudsonAlpha+TAF7_(SC-101167)	TAF7	TAF7_(SC-101167)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk	K562+HudsonAlpha+TEAD4_(SC-101184)	TEAD4	TEAD4_(SC-101184)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk	K562+HudsonAlpha+THAP1_(SC-98174)	THAP1	THAP1_(SC-98174)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Trim28sc81411V0422111UniPk	K562+HudsonAlpha+TRIM28_(SC-81411)	TRIM28	TRIM28_(SC-81411)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk	K562+HudsonAlpha+USF-1	USF1	USF-1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk	K562+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	K562+HudsonAlpha+YY1	YY1	YY1	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	K562+HudsonAlpha+ZBTB33	ZBTB33	ZBTB33	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	K562+HudsonAlpha+ZBTB7A_(SC-34508)	ZBTB7A	ZBTB7A_(SC-34508)	K562	None	HudsonAlpha
wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk	PANC-1+HudsonAlpha+NRSF	REST	NRSF	PANC-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk	PANC-1+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	PANC-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk	PANC-1+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	PANC-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk	PFSK-1+HudsonAlpha+FOXP2	FOXP2	FOXP2	PFSK-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	PFSK-1+HudsonAlpha+NRSF	REST	NRSF	PFSK-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk	PFSK-1+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	PFSK-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibPfsk1Taf1V0416101UniPk	PFSK-1+HudsonAlpha+TAF1	TAF1	TAF1	PFSK-1	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	SK-N-MC+HudsonAlpha+FOXP2	FOXP2	FOXP2	SK-N-MC	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk	SK-N-MC+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	SK-N-MC	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	SK-N-SH+HudsonAlpha+NRSF	REST	NRSF	SK-N-SH	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk	SK-N-SH+HudsonAlpha+NRSF	REST	NRSF	SK-N-SH	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk	SK-N-SH+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	SK-N-SH	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk	SK-N-SH+HudsonAlpha+Sin3Ak-20	SIN3AK20	Sin3Ak-20	SK-N-SH	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk	SK-N-SH+HudsonAlpha+TAF1	TAF1	TAF1	SK-N-SH	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	SK-N-SH_RA+HudsonAlpha+CTCF	CTCF	CTCF	SK-N-SH_RA	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk	SK-N-SH_RA+HudsonAlpha+p300	EP300	p300	SK-N-SH_RA	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk	SK-N-SH_RA+HudsonAlpha+Rad21	RAD21	Rad21	SK-N-SH_RA	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk	SK-N-SH_RA+HudsonAlpha+USF1_(SC-8983)	USF1	USF1_(SC-8983)	SK-N-SH_RA	None	HudsonAlpha
wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk	SK-N-SH_RA+HudsonAlpha+YY1_(SC-281)	YY1	YY1_(SC-281)	SK-N-SH_RA	None	HudsonAlpha
wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk	T-47D+DMSO_0.02pct+HudsonAlpha+CTCF_(SC-5916)	CTCF	CTCF_(SC-5916)	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk	T-47D+BPA_100nM+HudsonAlpha+ERalpha_a	ESR1	ERalpha_a	T-47D	BPA_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk	T-47D+Genistein_100nM+HudsonAlpha+ERalpha_a	ESR1	ERalpha_a	T-47D	Genistein_100nM	HudsonAlpha
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	T-47D+Estradiol_10nM+HudsonAlpha+ERalpha_a	ESR1	ERalpha_a	T-47D	Estradiol_10nM	HudsonAlpha
wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk	T-47D+DMSO_0.02pct+HudsonAlpha+FOXA1_(SC-6553)	FOXA1	FOXA1_(SC-6553)	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	T-47D+DMSO_0.02pct+HudsonAlpha+GATA3_(SC-268)	GATA3	GATA3_(SC-268)	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk	T-47D+DMSO_0.02pct+HudsonAlpha+p300	EP300	p300	T-47D	DMSO_0.02pct	HudsonAlpha
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk	U87+HudsonAlpha+NRSF	REST	NRSF	U87	None	HudsonAlpha
wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk	U87+HudsonAlpha+Pol2-4H8	POLR2A	Pol2-4H8	U87	None	HudsonAlpha
wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk	A549+Stanford+BHLHE40	BHLHE40	BHLHE40	A549	None	Stanford
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	A549+Stanford+CEBPB	CEBPB	CEBPB	A549	None	Stanford
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	A549+Stanford+Max	MAX	Max	A549	None	Stanford
wgEncodeAwgTfbsSydhA549Pol2s2IggrabUniPk	A549+Stanford+Pol2(phosphoS2)	POLR2A	Pol2(phosphoS2)	A549	None	Stanford
wgEncodeAwgTfbsSydhA549Rad21IggrabUniPk	A549+Stanford+Rad21	RAD21	Rad21	A549	None	Stanford
wgEncodeAwgTfbsSydhGm08714Znf274UcdUniPk	GM08714+USC+ZNF274	ZNF274	ZNF274	GM08714	None	USC
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk	GM10847+TNFa+Stanford+NFKB	RELA	NFKB	GM10847	TNFa	Stanford
wgEncodeAwgTfbsSydhGm10847Pol2IggmusUniPk	GM10847+Stanford+Pol2	POLR2A	Pol2	GM10847	None	Stanford
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk	GM12878+Stanford+BHLHE40_(NB100-1800)	BHLHE40	BHLHE40_(NB100-1800)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Brca1a300IggmusUniPk	GM12878+Stanford+BRCA1_(A300-000A)	BRCA1	BRCA1_(A300-000A)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878CfosUniPk	GM12878+Yale+c-Fos	FOS	c-Fos	GM12878	None	Yale
wgEncodeAwgTfbsSydhGm12878Chd1a301218aIggmusUniPk	GM12878+Stanford+CHD1_(A301-218A)	CHD1	CHD1_(A301-218A)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Chd2ab68301IggmusUniPk	GM12878+Stanford+CHD2_(AB68301)	CHD2	CHD2_(AB68301)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk	GM12878+Stanford+COREST_(sc-30189)	RCOR1	COREST_(sc-30189)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk	GM12878+Stanford+CTCF_(SC-15914)	CTCF	CTCF_(SC-15914)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk	GM12878+Stanford+E2F4	E2F4	E2F4	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	GM12878+Stanford+EBF1_(SC-137065)	EBF1	EBF1_(SC-137065)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk	GM12878+Stanford+ELK1_(1277-1)	ELK1	ELK1_(1277-1)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk	GM12878+USC+IKZF1_(IkN)_(UCLA)	IKZF1	IKZF1_(IkN)_(UCLA)	GM12878	None	USC
wgEncodeAwgTfbsSydhGm12878JundUniPk	GM12878+Yale+JunD	JUND	JunD	GM12878	None	Yale
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	GM12878+Stanford+Max	MAX	Max	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk	GM12878+Stanford+MAZ_(ab85725)	MAZ	MAZ_(ab85725)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Mxi1IggmusUniPk	GM12878+Stanford+Mxi1_(AF4185)	MXI1	Mxi1_(AF4185)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk	GM12878+Stanford+NF-E2_(SC-22827)	NFE2	NF-E2_(SC-22827)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk	GM12878+TNFa+Stanford+NFKB	RELA	NFKB	GM12878	TNFa	Stanford
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	GM12878+Harvard+NF-YA	NFYA	NF-YA	GM12878	None	Harvard
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	GM12878+Harvard+NF-YB	NFYB	NF-YB	GM12878	None	Harvard
wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk	GM12878+Stanford+Nrf1	NRF1	Nrf1	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk	GM12878+Stanford+p300	EP300	p300	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878P300bUniPk	GM12878+Stanford+p300_(SC-584)	EP300	p300_(SC-584)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Pol2IggmusUniPk	GM12878+Stanford+Pol2	POLR2A	Pol2	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Pol2UniPk	GM12878+Yale+Pol2	POLR2A	Pol2	GM12878	None	Yale
wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk	GM12878+Stanford+Pol2(phosphoS2)	POLR2A	Pol2(phosphoS2)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Pol3UniPk	GM12878+Yale+Pol3	POLR3G	Pol3	GM12878	None	Yale
wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk	GM12878+Stanford+Rad21	RAD21	Rad21	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Rfx5200401194IggmusUniPk	GM12878+Stanford+RFX5_(200-401-194)	RFX5	RFX5_(200-401-194)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk	GM12878+Stanford+SIN3A_(NB600-1263)	SIN3A	SIN3A_(NB600-1263)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk	GM12878+Stanford+SMC3_(ab9263)	SMC3	SMC3_(ab9263)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	GM12878+Stanford+STAT1	STAT1	STAT1	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	GM12878+Stanford+STAT3	STAT3	STAT3	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Tblr1ab24550IggmusUniPk	GM12878+Stanford+TBLR1_(ab24550)	TBL1XR1	TBLR1_(ab24550)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk	GM12878+Stanford+TBP	TBP	TBP	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	GM12878+USC+TR4	NR2C2	TR4	GM12878	None	USC
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	GM12878+Stanford+USF2	USF2	USF2	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878WhipIggmusUniPk	GM12878+Stanford+WHIP	WRNIP1	WHIP	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Yy1UniPk	GM12878+USC+YY1	YY1	YY1	GM12878	None	USC
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	GM12878+Stanford+Znf143_(16618-1-AP)	ZNF143	Znf143_(16618-1-AP)	GM12878	None	Stanford
wgEncodeAwgTfbsSydhGm12878Znf274UniPk	GM12878+USC+ZNF274	ZNF274	ZNF274	GM12878	None	USC
wgEncodeAwgTfbsSydhGm12878Zzz3UniPk	GM12878+Harvard+ZZZ3	ZZZ3	ZZZ3	GM12878	None	Harvard
wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk	GM12891+TNFa+Stanford+NFKB	RELA	NFKB	GM12891	TNFa	Stanford
